key	ja-JP	latitude	longitude	overall_length	first_julian_day	last_julian_day	texture	texture
Sekkan1011	（曇川高橋）	34.79126153	134.8755078	40.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1012	山崎古墳	33.27322888	130.1830876	40	99999999	99999999	FunaSekkan	FunaSekkan
Sekkan1013	前隈山古墳	33.325154	130.279678	40	1852547	1859852	FunaSekkanRed	FunaSekkan
Sekkan1014	沖出古墳	33.579984	130.721467	40	1852547	1859852	FunaSekkan	FunaSekkan
Sekkan1015	茶臼塚1号墳	33.07663513	130.4549995	40	1859852	1881767	FunaSekkanRed	FunaSekkan
Sekkan1016	院塚古墳	32.940282	130.513831	40	1852547	1859852	FunaSekkanRed	FunaSekkan
Sekkan1017	徳丸古墳	32.9538085	130.5956629	40	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1018	天水大塚古墳	32.87281628	130.5909954	40	1837938	1859852	FunaSekkanRed	FunaSekkan
Sekkan1019	町畑石棺墓	32.96063316	130.73171	40	99999999	99999999	WariSekkanFunaSekkan	WariSekkanFunaSekkan
Sekkan1020	辺田上雀古墳	32.98254576	130.7620256	40	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1021	大王山一号墳	32.54682704	130.6804344	40	99999999	99999999	FunaSekkan	FunaSekkan
Sekkan1022	亀塚古墳	33.235013	131.739489	40	1859852	1874462	FunaSekkanRed	FunaSekkan
Sekkan1023	雲部3号墳	35.31255995	132.6808282	40	1859852	1881767	FunaSekkan	FunaSekkan
Sekkan1024	北光寺古墳	35.321713	132.709842	40	1859852	1881767	FunaSekkan	FunaSekkan
Sekkan1025	小山古墳	34.734483	134.009386	40	1896376	1910986	FunaSekkanRed	FunaSekkan
Sekkan1026	青塚古墳	34.117242	133.705594	40	1881767	1896376	WariSekkanFunaSekkanRed	WariSekkanFunaSekkan
Sekkan1027	田尾茶臼山古墳	34.312147	133.838542	40	1874462	1881767	WariSekkanFunaSekkan	WariSekkanFunaSekkan
Sekkan1028	赤山古墳	34.278555	134.258456	40	1837938	1852547	FunaSekkan	FunaSekkan
Sekkan1029	けぼ山古墳	34.288206	134.272675	40	1852547	1859852	WariSekkanFunaSekkan	WariSekkanFunaSekkan
Sekkan1030	一つ山古墳	34.28682724	134.2755387	40	1852547	1859852	FunaSekkan	FunaSekkan
Sekkan1031	大日山古墳	34.239884	134.334892	40	1852547	1859852	WariSekkanFunaSekkan	WariSekkanFunaSekkan
Sekkan1032	峯ヶ塚古墳	34.552396	135.597078	40	1896376	1910986	FunaSekkanRed	FunaSekkan
Sekkan1033	久米田貝吹山古墳	34.459835	135.410006	40	1852547	1859852	FunaSekkan	FunaSekkan
Sekkan1034	鑵子塚古墳	34.608568	135.838347	40	99999999	99999999	WariSekkanFunaSekkanRed	WariSekkanFunaSekkan
Sekkan1035	兜塚古墳	34.498664	135.852772	40	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1036	免鳥長山古墳	36.12895639	136.0786258	40	1859852	1874462	FunaSekkanLightBlue	FunaSekkan
Sekkan1037	饅頭山1号墳	36.05212771	136.1943017	40	1874462	1881767	FunaSekkanLightBlue	FunaSekkan
Sekkan1038	（南陽寺庭園）	36.00030549	136.2970086	40	99999999	99999999	FunaSekkanLightBlue	FunaSekkan
Sekkan1039	小鶴巻古墳	36.296043	139.038153	40	1896376	1910986	FunaSekkan	FunaSekkan
Sekkan1040	天王塚古墳	36.77070011	140.7383426	40	99999999	99999999	WariSekkanFunaSekkan	WariSekkanFunaSekkan
Sekkan1041	桜井古墳群高見町支群15号墳	37.63804197	140.9859041	40	1910986	1925596	FunaSekkan	FunaSekkan
Sekkan1042	（林崎）	37.1076652	140.9800186	40	99999999	99999999	WariSekkanFunaSekkan	WariSekkanFunaSekkan
Sekkan1043	新屋敷古墳群	37.04382547	140.9368325	40	99999999	99999999	FunaSekkan	FunaSekkan
Sekkan1044	久保ノ作古墳群	37.02999768	140.9570005	40	1910986	1925596	FunaSekkan	FunaSekkan
Sekkan1045	牛転１号墳	37.03350774	140.9624623	40	1910986	1925596	FunaSekkan	FunaSekkan
Sekkan1046	原古墳	37.02999768	140.9570005	40	1910986	1925596	FunaSekkan	FunaSekkan
Sekkan1047	神谷作102号墳	37.014183	140.9627422	40	1910986	1925596	FunaSekkan	FunaSekkan
Sekkan1048	神谷作105号墳	37.014183	140.9627422	40	1910986	1925596	FunaSekkan	FunaSekkan
Sekkan1049	（法華寺東方）	34.69234776	135.8041287	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1050	（郡山城）	34.65179692	135.7791263	40	99999999	99999999	NagaSekkan	NagaSekkan
Sekkan1051	狐井城山古墳	34.533835	135.708142	40	1896376	1910986	NagaSekkanBrown	NagaSekkan
Sekkan1052	（小池寺）	34.51879679	135.7269789	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1053	文代山古墳	34.56142839	135.7432231	40	1881767	1896376	NagaSekkanBrown	NagaSekkan
Sekkan1054	（宮山古墳下神社）	34.44309137	135.7334256	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1055	（心合寺山西南）	34.63932109	135.6408373	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1056	墓山古墳	34.557785	135.604175	40	1859852	1874462	NagaSekkanBrown	NagaSekkan
Sekkan1057	（誉田八幡宮）	34.5588574	135.6102668	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1058	（光明院）	34.5542023	135.4960901	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1059	(物集女所在）	34.96144894	135.6926772	40	99999999	99999999	NagaSekkan	NagaSekkan
Sekkan1060	（物集女車塚古墳石室転用）	34.95815027	135.6992839	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1061	（出石武家屋敷）	35.46194648	134.8732211	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1062	（本覚寺）	35.4619564	134.8760135	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1063	（高田地区墓地）	35.36797509	134.8229929	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1064	（山伏峠）	34.9217038	134.859137	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1065	経塚古墳	34.93503302	134.8681314	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1066	（豆崎地蔵堂）	34.79552523	134.7713682	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1067	（小林地蔵堂）	34.79931689	134.7605284	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1068	櫛之堂古墳（第２古墳）	34.82184663	134.7352138	40	1859852	1874462	NagaSekkanBrown	NagaSekkan
Sekkan1069	壇場山古墳?・陪塚?	34.82257011	134.7353563	40	1859852	1874462	NagaSekkanBrown	NagaSekkan
Sekkan1070	（林堂路傍）	34.82351727	134.7346377	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1071	（地蔵院）	34.83034451	134.7113902	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1072	（姫路市立動物園）	34.83732747	134.6951969	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1073	（八幡神社）	35.38656117	136.3223002	40	99999999	99999999	NagaSekkanBrown	NagaSekkan
Sekkan1074	櫛山古墳	34.557107	135.852189	40	1852547	1859852	NagaSekkan	NagaSekkan
Sekkan1075	乳岡古墳	34.556037	135.465489	40	1852547	1859852	NagaSekkan	NagaSekkan
Sekkan1076	掖上鑵子塚古墳	34.451075	135.755625	40	1874462	1881767	NagaSekkan	NagaSekkan
Sekkan1077	五色塚古墳	34.629732	135.045856	40	1852547	1859852	NagaSekkan	NagaSekkan
Sekkan1078	和多田権現山古墳	33.42637173	129.9763215	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1079	（目尾）	33.67804222	130.6980295	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1080	富永古墳	33.34291634	130.7502964	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1081	狐塚1号墳	32.99638087	130.4641338	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1082	狐塚3号墳	32.99638087	130.4641338	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1083	津袋大塚	33.0131208	130.7531612	40	1852547	1859852	IeSekkanRed	IeSekkan
Sekkan1084	（久保ノ上）	32.96662677	130.7466781	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1085	山崎屋敷古墳	32.96662677	130.7466781	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1086	（野畑）	32.96662677	130.7466781	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1087	高江出分塚山古墳	32.93359238	130.7614972	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1088	久米若宮古墳	32.93359238	130.7614972	40	1910986	1925596	IeSekkanRed	IeSekkan
Sekkan1089	大道夫婦塚3号墳	32.64170959	130.7000498	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1090	石之室古墳	32.73090455	130.7433298	40	1896376	1910986	IeSekkanRed	IeSekkan
Sekkan1091	晩免古墳	32.67541126	130.6879955	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1092	潤野古墳	32.67455561	130.6883298	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1093	キリギス山古墳	32.63864	130.637675	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1094	大見観音岬古墳	32.63864	130.637675	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1095	（北の原）	32.630937	130.7486596	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1096	馬塚古墳	33.01046796	130.7028114	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1097	オブサン古墳	33.03098419	130.6673187	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1098	臼塚古墳	33.02298929	130.6785526	40	1910986	1925596	IeSekkanRed	IeSekkan
Sekkan1099	尾迫古墳	33.03583651	130.7821508	40	1910986	1925596	IeSekkanRed	IeSekkan
Sekkan1100	鬼の窟古墳	32.88069878	130.6788212	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1101	高倉古墳	33.14941355	131.7985755	40	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1102	井上Ｃ群5号横穴墓	35.33518285	132.7485911	40	1925596	1951893	IeSekkan	IeSekkan
Sekkan1103	井上Ｃ群5号横穴墓	35.33518285	132.7485911	40	1925596	1951893	IeSekkan	IeSekkan
Sekkan1104	小畑5号墳	35.565	134.295833	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1105	満願寺谷18号墳	35.54915482	134.3246583	40	1937649	1951893	IeSekkan	IeSekkan
Sekkan1106	（正法寺）	34.65999834	133.8549388	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1107	（地蔵堂）	34.7527249	134.0349312	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1108	（佐用岡）	34.84247368	134.5833949	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1109	郷ノ谷５号墳	34.82594183	134.617869	40	1925596	1947510	IeSekkanBrown	IeSekkan
Sekkan1110	下野29号墳	34.83157219	134.634548	40	1916099	1927787	IeSekkan	IeSekkan
Sekkan1111	（井ノ口三昧）	34.95964503	134.7612347	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1112	（井ノ口三昧）	34.95964503	134.7612347	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1113	（八反田公民館）	34.94353955	134.7540501	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1114	（宝性院）	34.94378877	134.7664471	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1115	（宝性院）	34.94378877	134.7664471	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1116	（佐谷町）	34.95910212	134.8645854	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1117	（佐谷町）	34.95910212	134.8645854	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1118	（広原町）	34.95629296	134.8556421	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1119	（山田町）	34.95679357	134.893486	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1120	（畑町）	34.95306469	134.8090416	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1121	（畑町墓地）	34.95306469	134.8090416	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1122	（今善寺墓地）	34.95306469	134.8090416	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1123	（よばりこき地蔵横）	34.94144524	134.8289151	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1124	宮ノ前古墳	34.92087257	134.8576461	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1125	（内藤墓地）	34.92108048	134.8514088	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1126	（山伏峠）	34.92048166	134.8618917	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1127	（玉野薬師堂）	34.92048166	134.8618917	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1128	（玉野薬師堂）	34.92048166	134.8618917	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1129	（玉野薬師堂）	34.92048166	134.8618917	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1130	（西横田町）	34.91069073	134.8195272	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1131	（西横田町）	34.91069073	134.8195272	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1132	（大村町）	34.8968662	134.8350955	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1133	（大村町）	34.8968662	134.8350955	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1134	（西剣坂王子神社）	34.89471276	134.801222	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1135	（妙厳寺墓地）	34.89298455	134.8111074	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1136	（上宮木町）	34.89656563	134.8759703	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1137	（繁昌町）	34.89527756	134.8891439	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1138	（繁昌町）	34.89527756	134.8891439	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1139	（倉谷薬師堂）	34.8583554	134.8472532	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1140	（倉谷薬師堂）	34.8583554	134.8472532	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1141	（密蔵院）	34.85399258	134.8815842	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1142	（河高）	34.9268187	134.9363472	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1143	（河高）	34.93583284	134.9388783	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1144	（西垂水の題目）	34.92157585	134.9482716	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1145	（長清寺墓地）	34.85433167	134.9296755	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1146	勝手野2号墳	34.81786281	134.931307	40	1925596	1947510	IeSekkanBrown	IeSekkan
Sekkan1147	勝手野5号墳	34.81786281	134.931307	40	1925596	1947510	IeSekkanBrown	IeSekkan
Sekkan1148	（浄土寺）	34.86087211	134.9589172	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1149	（浄土寺）	34.86087211	134.9589172	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1150	（黒川町）	34.85179619	134.9494171	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1151	天神町石棺橋	34.8438384	134.9592693	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1152	（手跡石）	34.84740539	134.8355822	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1153	（個人住宅内）	34.84740539	134.8355822	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1154	野尻２号墳	34.84237883	134.8630915	40	1904046	1940206	IeSekkan	IeSekkan
Sekkan1155	（円福寺）	34.82396042	134.8378706	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1156	（広尾東）	34.82025916	134.8525782	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1157	（お清地蔵）	34.82040862	134.8251532	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1158	（小畑西）	34.80914755	134.8558531	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1159	（中山熊野神社）	34.80649103	134.8678373	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1160	（中山熊野神社）	34.80649103	134.8678373	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1161	（中山熊野神社西）	34.80649103	134.8678373	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1162	（中山熊野神社西）	34.80649103	134.8678373	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1163	（厳島神社横）	34.80222225	134.8575681	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1164	（厳島神社横）	34.80222225	134.8575681	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1165	（平荘町）	34.80222225	134.8575681	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1166	（報恩寺）	34.8023899	134.8741009	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1167	（養老地蔵堂）	34.79945618	134.8677994	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1168	（養老地蔵堂）	34.79945618	134.8677994	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1169	（上之荘神社）	34.8080724	134.91361	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1170	（小野薬師堂）	34.80259149	134.8841658	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1171	（小野薬師堂）	34.80259149	134.8841658	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1172	（セイメイさん横）	34.80418194	134.9007233	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1173	水路中の石棺	34.79922541	134.8201341	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1174	（常福寺）	34.79523974	134.8153409	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1175	那須与一石棺	34.79576666	134.8225984	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1176	（岸墓地）	34.79066335	134.8097017	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1177	水路中の石棺	34.79331538	134.8281485	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1178	水路中の石棺	34.79331538	134.8281485	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1179	水路中の石棺	34.78324386	134.8282821	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1180	水路中の石棺	34.78324386	134.8282821	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1181	（辻堂）	34.78473515	134.8215068	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1182	（福留日岡神社）	34.76693009	134.8857105	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1183	（水源地横）	34.77595842	134.8489113	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1184	（願成寺）	34.77352093	134.8404537	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1185	（惣道寺）	34.77667222	134.8585715	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1186	（惣道寺）	34.77667222	134.8585715	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1187	（個人住宅内）	34.77667222	134.8585715	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1188	（円長寺）	34.74621319	134.8453671	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1189	（尾上）	34.74828421	134.8345286	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1190	（尾上）	34.74828421	134.8345286	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1191	（横蔵寺前墓地）	34.74760927	134.8723083	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1192	深谷1号墳	34.64910444	135.0249989	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1193	狩口台きつね塚古墳	34.6435714	135.0237694	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1194	（西ノ坊）	34.73653474	135.298718	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1195	鉢塚古墳	34.81785362	135.4370633	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1196	見付山古墳	34.82444068	135.5581746	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1197	客坊山19号墳	34.66200953	135.6543992	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1198	山畑2号墳	34.66050819	135.6530583	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1199	山畑5号墳	34.66108112	135.6528862	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1200	山畑10号墳	34.66108112	135.6528862	40	1937649	1951893	IeSekkan	IeSekkan
Sekkan1201	山畑14号墳	34.66108112	135.6528862	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1202	山畑15号墳	34.66108112	135.6528862	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1203	山畑16号墳	34.66108112	135.6528862	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1204	山畑18号墳	34.66108112	135.6528862	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1205	山畑20号墳	34.66089678	135.6521854	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1206	山畑21号墳	34.6609545	135.6518023	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1207	山畑25号墳	34.66108112	135.6528862	40	1925596	1947510	IeSekkanYellowGreen	IeSekkan
Sekkan1208	山畑26号墳	34.66108112	135.6528862	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1209	山畑33号墳	34.66108112	135.6528862	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1210	山畑36号墳	34.66108112	135.6528862	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1211	山畑38号墳	34.66115262	135.6514913	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1212	山畑45号墳	34.66108112	135.6528862	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1213	山畑48号墳	34.66108112	135.6528862	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1214	山畑48号墳	34.66108112	135.6528862	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1215	山畑48号墳	34.66108112	135.6528862	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1216	山畑55号墳	34.66108112	135.6528862	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1217	山畑68号墳	34.66108112	135.6528862	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1218	高安　大窪・山畑8号墳	34.62523108	135.6506288	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1219	高安　大窪・山畑10号墳	34.62523108	135.6506288	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1220	高安　大窪・山畑13号墳	34.62523108	135.6506288	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1221	高安　大窪・山畑20号墳	34.62523108	135.6506288	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1222	高安　大窪・山畑21号墳	34.62523108	135.6506288	40	1910986	1925596	IeSekkan	IeSekkan
Sekkan1223	高安　大窪・山畑25号墳	34.62523108	135.6506288	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1224	高安　大窪・山畑27号墳	34.62523108	135.6506288	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1225	高安　大窪・山畑29号墳	34.62523108	135.6506288	40	1925596	1947510	IeSekkanYellowGreen	IeSekkan
Sekkan1226	高安　大窪・山畑30号墳	34.62523108	135.6506288	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1227	高安　大窪・山畑44号墳	34.62523108	135.6506288	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1228	高安　服部川2号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1229	高安　服部川3号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1230	高安　服部川12号墳	34.62265288	135.6477099	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1231	高安　服部川13号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1232	高安　服部川14号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1233	高安　服部川25号墳	34.62222455	135.6473395	40	1925596	1947510	IeSekkanYellowGreen	IeSekkan
Sekkan1234	高安　服部川27号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1235	高安　服部川33号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1236	高安　服部川34号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1237	高安　服部川35号墳	34.62307536	135.6484129	40	1910986	1925596	IeSekkan	IeSekkan
Sekkan1238	高安　服部川37号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1239	高安　服部川38号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1240	高安　服部川39号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1241	高安　服部川45号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1242	高安　服部川47号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1243	高安　服部川48号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1244	高安　服部川54号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1245	高安　服部川80号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1246	高安　服部川93号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1247	高安　服部川101号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1248	高安　服部川116号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1249	高安　服部川120号墳	34.62307536	135.6484129	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1250	高安　郡川1号墳	34.62023801	135.6475004	40	1925596	1947510	IeSekkanYellowGreen	IeSekkan
Sekkan1251	平尾山　平野・大県6-1号墳	34.59264678	135.6387174	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1252	平尾山　平野・大県6-2号墳	34.59264678	135.6387174	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1253	平尾山　平野・大県11-4号墳	34.59264678	135.6387174	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1254	平尾山　平野・大県20-3号墳	34.59252119	135.6387131	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1255	平尾山　平野・大県27-1号墳	34.59264678	135.6387174	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1256	平尾山　太平寺3-2号墳	34.57842257	135.6317868	40	1925596	1947510	IeSekkanYellowGreen	IeSekkan
Sekkan1257	平尾山　太平寺3-4号墳	34.57842257	135.6317868	40	1925596	1947510	IeSekkanYellowGreen	IeSekkan
Sekkan1258	平尾山　安堂5-16号墳	34.57842257	135.6317868	40	1937649	1951893	IeSekkanYellowGreen	IeSekkan
