key	ja-JP	longitude	latitude	first_year	last_year	texture	overall_length
Kofun318	小半坊塚古墳	135.842775	34.594957	999999	999999	ZKoenFunFSgt	108
Kofun319	北花内大塚古墳	135.7268	34.484353	520	560	ZKoenFunSgt	108
Kofun320	三崎殿山古墳	133.352797	35.374871	380	420	ZKoenFunF	108
Kofun321	上ノ山古墳	130.930853	34.011698	520	560	ZKoenFun	108
Kofun322	善蔵塚古墳	130.567586	33.233418	999999	999999	ZKoenFunFSgt2	108
Kofun323	築山古墳	131.801489	33.238865	380	420	ZKoenFunSgt	108
Kofun324	総社二子山古墳	139.034756	36.411684	560	600	ZKoenFunFSgt2	107.76
Kofun325	柳田布尾山古墳	136.991536	36.823344	999999	999999	ZKohoFun	107.5
Kofun326	石櫃山古墳	130.543928	33.287065	999999	999999	ZKoenFunF	107.5
Kofun327	権現山古墳	140.334356	36.153404	999999	999999	ZKoenFunSgt	107.4
Kofun328	山王塚古墳	139.809633	36.394264	590	620	ZKoenFunSgt2	106.8
Kofun329	上川淵村86号墳	139.106322	36.363437	999999	999999	ZKoenFunSgt	106.8
Kofun330	北野天神山古墳	140.145253	35.540429	420	440	ZKoenFunSgt	106.8
Kofun331	白山神社古墳	140.057722	35.320627	360	380	ZKoenFunSgt	106.8
Kofun332	古塚古墳	139.8526	35.326488	560	590	ZKoenFunSgt	106.8
Kofun333	地山古墳	135.982617	35.012764	380	420	HotateFunFSgt	106.8
Kofun334	芝丸山古墳	139.747889	35.65542	999999	999999	ZKoenFun	106.5
Kofun335	森1号墳	135.693639	34.775109	240	280	ZKoenFunF	106
Kofun336	勝負山古墳	135.631492	34.565737	360	380	ZKoenFunF	106
Kofun337	川南11号墳	131.490228	32.166928	380	420	ZKoenFunF	106
Kofun338	玉里舟塚古墳	140.336828	36.160329	520	560	ZKoenFunSgt	105.6
Kofun339	殿塚古墳	140.420008	35.680478	560	590	ZKoenFunSgt	105.6
Kofun340	中良塚古墳	135.740961	34.588271	420	440	ZKoenFunFSgt	105.6
Kofun341	小鶴巻古墳	139.038153	36.296043	480	520	ZKoenFunFSgt2	105
Kofun342	北谷11号墳	135.987189	35.007783	999999	999999	ZKoenFunF	105
Kofun343	和爾下神社古墳	135.835564	34.620845	360	380	ZKoenFun	105
Kofun344	ナガレ山古墳	135.736117	34.560112	380	420	ZKoenFunF2	105
Kofun345	弁慶ヶ穴古墳	130.685706	33.026398	520	560	ZKoenFun	105
Kofun346	村松権現山古墳	140.583717	36.459087	380	420	ZKoenFunSgt	104.4
Kofun347	長塚古墳	136.557342	35.373005	320	360	ZKoenFunSgt	104.4
Kofun348	高田古墳	136.930058	35.135088	380	420	ZKoenFunSgt	104.4
Kofun349	梅ノ子塚1号墳	135.792031	34.848539	360	380	HotateFunFSgt	104.4
Kofun350	丸保山古墳	135.485497	34.567304	420	440	HotateFunFSgt	104.4
Kofun351	臼塚古墳	131.786381	33.143649	380	420	ZKoenFunFSgt	104.4
Kofun352	太田鶴山古墳	139.340386	36.324173	440	480	ZKoenFun	104
Kofun353	真名板高山古墳	139.522144	36.133677	560	600	ZKoenFun2	104
Kofun354	丁瓢塚古墳	134.599956	34.817905	240	280	ZKoenFunF	104
Kofun355	南大塚古墳	134.863706	34.776823	320	360	ZKoenFunFSgt2	103.68
Kofun356	広瀬鶴巻塚古墳	139.098072	36.368965	480	520	ZKoenFunFSgt	103.2
Kofun357	根崎12号墳	140.399514	35.640098	999999	999999	ZKoenFunSgt	103.2
Kofun358	八幡神社古墳	139.926631	35.314566	520	560	ZKoenFunSgt	103.2
Kofun359	味美白山神社古墳	136.936856	35.227532	480	520	ZKoenFunFSgt	103.2
Kofun360	天皇ノ杜古墳	135.689714	34.977552	360	380	ZKoenFunFSgt2	103.2
Kofun361	狐塚古墳	135.739281	34.55894	999999	999999	HotateFunSgt	103.2
Kofun362	船塚古墳	131.423153	31.939051	520	560	ZKoenFunSgt	103.2
Kofun363	鶯塚古墳	135.853725	34.691214	320	360	ZKoenFunF2	103
Kofun364	一貴山銚子塚古墳	130.169664	33.536426	320	360	ZKoenFunF	103
Kofun365	三昧塚古墳	140.365825	36.155068	480	520	ZKoenFunSgt	102
Kofun366	甲塚古墳	139.805025	36.383903	560	600	HotateFunSgt2	102
Kofun367	船塚古墳	140.290483	35.780381	560	600	ZKoenFunSgt3	102
Kofun368	祇園大塚山古墳	139.951292	35.393935	440	480	ZKoenFunSgt	102
Kofun369	下船塚古墳	135.814375	35.471298	500	520	ZKoenFunSgt2	102
Kofun370	南塚古墳	136.819456	35.419124	320	360	ZKoenFunSgt	102
Kofun371	高屋八幡山古墳	135.610436	34.546893	480	520	ZKoenFunFSgt	102
Kofun372	和泉黄金塚古墳	135.4567	34.513953	360	380	ZKoenFunFSgt2	102
Kofun373	矢矧塚古墳	135.840453	34.567598	999999	999999	ZKoenFun	102
Kofun374	茅原大墓古墳	135.84718	34.53672	999999	999999	HotateFunFSgt	102
Kofun375	鶴見山古墳	130.573892	33.232976	999999	999999	ZKoenFunFSgt2	102
Kofun376	須多田下ノ口古墳	130.481906	33.801417	999999	999999	ZKoenFunFSgt	102
Kofun377	姫の城古墳	130.693767	32.563091	440	480	ZKoenFunSgt	102
Kofun378	浅間塚古墳	140.536956	35.946418	280	320	ZKoenFunSgt	100.8
Kofun379	下侍塚古墳	140.123039	36.813222	320	360	ZKohoFunFSgt	100.8
Kofun380	雷電山古墳	139.388281	36.087366	380	420	HotateFunFSgt	100.8
Kofun381	木ノ岡茶臼山古墳	135.883194	35.076741	380	420	ZKoenFunFSgt	100.8
Kofun382	鹿歩山古墳	134.143964	34.615175	440	480	ZKoenFunFSgt	100.8
Kofun383	もり山古墳	134.004886	34.738247	440	480	HotateFunFSgt	100.8
Kofun384	新田原92号墳	131.424925	32.106331	480	520	ZKoenFunSgt	100.8
Kofun385	西都原46号墳	131.393842	32.113437	999999	999999	ZKoenFunFSgt	100.8
Kofun386	青塚古墳	140.939147	38.576392	320	360	ZKoenFunF	100
Kofun387	大井戸古墳	140.350269	36.147131	520	560	ZKoenFun	100
Kofun388	宝来山古墳	139.663353	35.593265	320	360	ZKoenFun	100
Kofun389	黄金塚1号墳	135.788589	34.936886	320	360	ZKoenFun	100
Kofun390	一本松塚古墳	135.687244	34.968255	320	360	ZKoenFunF	100
Kofun391	黒部銚子山古墳	135.099742	35.688629	380	420	ZKoenFunF2	100
Kofun392	湧田山1号墳	135.079194	35.636449	380	420	ZKoenFunF2	100
Kofun393	万年山古墳	135.643594	34.813877	320	360	ZKoenFunF	100
Kofun394	弁天山B1号墳	135.588669	34.858645	280	320	ZKoenFunF	100
Kofun395	紫金山古墳	135.546097	34.844289	280	320	ZKoenFunF	100
Kofun396	六道山古墳	135.756983	34.629383	999999	999999	HotateFun	100
Kofun397	別所石塚古墳	135.72525	34.53241	999999	999999	ZKoenFunF	100
Kofun398	栗塚古墳	135.847708	34.63478	999999	999999	ZKoenFun	100
Kofun399	貝吹山	135.725926	34.557376	999999	999999	ZKoenFun	100
Kofun400	こうもり塚古墳	133.785869	34.667233	560	600	ZKoenFunF2	100
Kofun401	快天山古墳	133.890514	34.238923	320	360	ZKoenFunF	100
Kofun402	雨宮古墳	136.128464	35.044752	380	420	HotateFunFSgt	99.6
Kofun403	車駕之古址古墳	135.134869	34.263202	999999	999999	ZKoenFunSgt	99.6
Kofun404	剣塚古墳	130.5236	33.399369	520	560	ZKoenFunFSgt2	99.6
Kofun405	西都原13号墳	131.394586	32.111775	320	360	ZKoenFunFSgt3	99.6
Kofun406	東矢島観音山古墳	139.379622	36.261712	520	560	ZKoenFunF	99.1
Kofun407	大丸山古墳	138.582953	35.592512	320	360	ZKoenFun	99
Kofun408	森将軍塚古墳	138.137142	36.53135	240	280	ZKoenFunF	99
Kofun409	後二子古墳	139.194397	36.389479	520	560	ZKoenFunFSgt2	98.4
Kofun410	梨ノ木山古墳	139.132033	36.289153	999999	999999	ZKoenFunFSgt	98.4
Kofun411	鎧塚古墳	136.769217	35.477574	380	420	ZKoenFunFSgt	98.4
Kofun412	光明山古墳	137.819092	34.874594	380	420	ZKoenFunFSgt	98.364
Kofun413	亀山古墳	136.622928	35.44199	320	360	ZKoenFunF	98
Kofun414	久里双水古墳	129.986078	33.397127	240	280	ZKoenFunF	98
Kofun415	丸塚山古墳	139.215853	36.344254	440	480	ZKoenFunFSgt	97.2
Kofun416	小幡長塚古墳	136.983231	35.207294	520	560	ZKoenFunSgt	97.2
Kofun417	千歳車塚古墳	135.5707	35.057116	480	520	ZKoenFunFSgt3	97.2
Kofun418	瓦塚1号墳	135.743069	34.625244	380	420	ZKoenFunF2	97
Kofun419	津屋崎41号墳	130.485172	33.837737	440	480	ZKoenFunF	97
Kofun420	黒崎観世音塚古墳	130.43015	33.074447	360	380	ZKoenFunF	97
Kofun421	南山古墳	136.624747	35.441118	320	360	ZKoenFunF	96.3
Kofun422	村松舟塚2号墳	140.578014	36.465417	560	600	ZKoenFunSgt	96
Kofun423	川子塚古墳	140.615717	36.381554	420	440	ZKoenFunFSgt	96
Kofun424	二所神社古墳	140.369194	36.381676	999999	999999	ZKoenFunSgt	96
Kofun425	山王寺大桝塚古墳	139.712758	36.282484	360	380	ZKohoFun2	96
Kofun426	矢場薬師塚古墳	139.423544	36.305297	280	320	ZKoenFunFSgt	96
Kofun427	富田大塚古墳	139.146519	36.389862	999999	999999	ZKoenFunSgt	96
Kofun428	荷鞍山古墳	139.217897	36.333453	560	600	ZKoenFunSgt	96
Kofun429	稲荷森古墳	139.9332	35.383218	560	590	ZKoenFunSgt	96
Kofun430	船山1号墳	137.330372	34.838977	440	480	ZKoenFunF	96
Kofun431	丸塚古墳	135.781681	34.8654	380	420	HotateFunFSgt	96
Kofun432	東求女塚古墳	135.263478	34.712761	320	360	ZKoenFunFSgt	96
Kofun433	大安寺墓山古墳	135.816581	34.670673	440	480	ZKoenFunSgt	96
Kofun434	ホケノ山古墳	135.845142	34.539996	200	240	MakimukuFSgt	96
Kofun435	箸中イヅカ古墳	135.837259	34.538218	999999	999999	ZKoenFunSgt	96
Kofun436	猫塚古墳	134.023369	34.328027	280	320	SohoChuenFun	96
Kofun437	桂川王塚古墳	130.663778	33.588782	520	560	ZKoenFunFSgt	96
Kofun438	須多田天降神社古墳	130.481511	33.803203	560	600	ZKoenFunFSgt2	96
Kofun439	大善寺銚子塚古墳	130.484425	33.28456	999999	999999	ZKoenFunSgt	96
Kofun440	スリバチ山古墳	130.640308	32.668758	320	360	ZKoenFun	96
Kofun441	三谷石舟古墳	134.074842	34.26942	320	360	ZKoenFun	95.7
Kofun442	赤岩堂山古墳	139.439647	36.208595	560	600	ZKoenFun	95.4
Kofun443	九合村57号墳	139.383092	36.258607	560	600	ZKoenFun	95.1
Kofun444	若王子古墳	139.490489	36.127593	560	600	ZKoenFun	95
Kofun445	妙感寺古墳	136.947278	35.385887	380	420	ZKoenFunF3	95
Kofun446	寺戸大塚古墳	135.688733	34.955661	280	320	ZKoenFunF	95
Kofun447	瓦塚2号墳	135.743853	34.623617	380	420	ZKoenFun	95
Kofun448	中の山古墳	139.478294	36.12241	560	600	ZKoenFunSgt	94.8
Kofun449	東関山古墳	140.144994	35.539726	520	560	ZKoenFunSgt	94.8
Kofun450	小山古墳	134.847986	34.926669	380	420	ZKoenFunFSgt	94.8
Kofun451	松橋大塚古墳	130.679683	32.64876	480	520	ZKoenFunSgt	94.8
Kofun452	西都原72号墳	131.394544	32.115062	320	360	ZKoenFunFSgt	94.8
Kofun453	五塚原古墳	135.695311	34.949786	240	280	ZKoenFunF	94
Kofun454	八幡東車塚古墳	135.703944	34.863733	360	380	ZKoenFunF	94
Kofun455	富士見塚古墳	140.368292	36.106821	480	520	ZKoenFunSgt	93.6
Kofun456	簗瀬二子塚古墳	138.858911	36.310851	520	560	ZKoenFunFSgt	93.6
Kofun457	院塚古墳	130.513831	32.940282	360	380	ZKoenFunSgt	93.6
Kofun458	持田48号墳	131.521	32.145353	380	420	ZKoenFunFSgt	93.6
Kofun459	釈迦山古墳	140.048133	35.471807	360	380	ZKoenFun	93
Kofun460	川柳将軍塚古墳	138.109519	36.569931	240	280	ZKoenFunF	93
Kofun461	広瀬鴻峠口古墳	137.226878	36.207029	520	560	ZKoenFunF2	93
Kofun462	荒木車塚古墳	136.176689	34.766725	360	380	ZKoenFunF	93
Kofun463	端山古墳	130.244189	33.540262	280	320	ZKoenFunFSgt	93
Kofun464	八木岡瓢箪塚古墳	139.990208	36.423234	999999	999999	ZKoenFunFSgt	92.4
Kofun465	壬生長塚古墳	139.772336	36.47695	560	600	ZKoenFunFSgt2	92.4
Kofun466	長浜茶臼山古墳	136.327778	35.408299	420	440	ZKoenFunF	92
Kofun467	桷間1号墳	134.180583	35.493318	440	480	ZKoenFunF2	92
Kofun468	網浜茶臼山古墳	133.942194	34.645511	240	280	ZKoenFun	92
Kofun469	丸山古墳	139.937961	35.390776	590	620	ZKoenFunSgt	91.8
Kofun470	新田原58号墳	131.427467	32.102898	999999	999999	ZKoenFunSgt	91.68
Kofun471	兜稲荷古墳	135.856461	35.003952	999999	999999	ZKoenFunF	91.5
Kofun472	植月寺山古墳	134.133222	35.076697	240	280	ZKohoFunF	91.5
Kofun473	南屋敷西古墳	136.622781	35.481501	440	480	ZKoenFunFSgt2	91.2
Kofun474	宮山観音古墳	140.048036	36.257548	420	440	ZKoenFun	91
Kofun475	八幡塚古墳	140.078169	36.206776	520	560	ZKoenFunF	91
Kofun476	亀甲山古墳	139.666997	35.589617	320	360	ZKoenFunF	91
Kofun477	大念寺古墳	132.764564	35.363074	999999	999999	ZKoenFun3	91
Kofun478	三ツ城古墳	132.733944	34.4164	420	440	ZKoenFunF3	91
Kofun479	金古高山古墳	139.001764	36.418563	999999	999999	ZKoenFunSgt	90.84
Kofun480	城壁山古墳	138.998208	36.419745	999999	999999	ZKoenFunSgt	90.84
Kofun481	名取大塚山古墳	140.851558	38.15962	440	480	ZKoenFunF	90
Kofun482	愛宕山古墳	140.715758	38.092548	360	380	ZKoenFunF2	90
Kofun483	諏訪1号墳	140.472028	36.515511	999999	999999	ZKoenFunF	90
Kofun484	大日如来古墳	140.285553	36.171421	999999	999999	ZKoenFun	90
Kofun485	中里車塚古墳	139.464578	36.312278	999999	999999	ZKoenFun	90
Kofun486	旆塚八幡古墳	139.312992	36.322465	999999	999999	ZKoenFun	90
Kofun487	上川淵村18号墳	139.093272	36.37269	999999	999999	ZKoenFunFSgt	90
Kofun488	福島神明塚古墳	138.928139	36.253219	380	420	ZKoenFunFSgt	90
Kofun489	瓦塚古墳	139.4769	36.125063	520	560	ZKoenFunSgt	90
Kofun490	連城寺経塚古墳	137.891625	34.722839	320	360	ZKoenFun	90
Kofun491	連福寺古墳	137.858214	34.709614	320	360	ZKoenFun	90
Kofun492	守山白山古墳	136.951686	35.197416	320	360	ZKoenFunF2	90
Kofun493	能褒野王塚古墳	136.481917	34.884778	340	360	ZKoenFun	90
Kofun494	白米山1号墳	135.101097	35.493488	320	360	ZKoenFunF2	90
Kofun495	御廟表塚古墳	135.500083	34.556026	420	440	HotateFunFSgt	90
Kofun496	輿塚古墳	134.557094	34.772664	280	320	ZKoenFunF	90
Kofun497	大和11・12号墳	135.805306	34.701269	999999	999999	ZKoenFunSgt	90
Kofun498	狐井塚古墳	135.733208	34.52141	999999	999999	ZKoenFunSgt	90
Kofun499	火振山古墳	135.714028	34.481864	440	480	ZKoenFun	90
Kofun500	古郡家1号墳	134.233683	35.451668	360	380	ZKoenFun	90
Kofun501	牛窓天神山古墳	134.165669	34.616933	320	360	ZKoenFunF	90
Kofun502	花光寺山古墳	134.1111	34.710911	280	320	ZKoenFunF	90
Kofun503	立1号墳	133.641167	34.9557	380	420	ZKoenFunF	90
Kofun504	渋野丸山古墳	134.528847	34.009803	360	380	ZKoenFunF3	90
Kofun505	庄屋塚古墳	130.927819	33.709993	520	560	ZKoenFun	90
Kofun506	東光寺剣塚古墳	130.432783	33.573812	520	560	ZKoenFunFSgt2	90
Kofun507	拝塚古墳	130.337656	33.530757	360	380	ZKoenFunFSgt	90
Kofun508	開1号墳	130.183094	33.590137	360	380	ZKoenFun	90
Kofun509	本庄42号墳	131.321389	31.991162	480	520	ZKoenFunF3	90
Kofun510	三吉2号墳	135.737953	34.557248	999999	999999	HotateFun	89.8
Kofun511	双六古墳	129.703656	33.798604	520	560	ZKoenFun	89.5
Kofun512	舟子塚原1号墳	140.281058	36.023546	999999	999999	ZKoenFunSgt	88.8
Kofun513	御鷲山古墳	139.876922	36.405526	560	600	ZKoenFunSgt	88.8
Kofun514	二ツ山1号墳	139.327722	36.336776	560	600	ZKoenFunFSgt2	88.8
Kofun515	春日山古墳	136.931767	35.22896	560	600	ZKoenFunSgt	88.8
Kofun516	定の山古墳	135.500208	34.553204	420	440	HotateFunFSgt	88.8
Kofun517	マバカ古墳	135.844956	34.572096	200	240	MakimukuSgt	88.8
Kofun518	八雷古墳	130.932611	33.720648	520	560	ZKoenFunSgt	88.8
Kofun519	日岡古墳	130.767128	33.344936	560	600	ZKoenFunFSgt	88.8
Kofun520	米沢二ツ山古墳	139.338042	36.266068	440	480	ZKoenFunSgt	88.2
Kofun521	能満寺古墳	140.304319	35.361993	280	320	ZKoenFunSgt	88.2
Kofun522	下味野23号墳	134.191422	35.470954	999999	999999	ZKoenFunFSgt	88.2
Kofun523	小泉大塚古墳	135.753314	34.631192	280	320	ZKoenFun	88
Kofun524	井辺前山10号墳	135.216072	34.218594	520	560	ZKoenFunF3	88
Kofun525	馬ノ山4号墳	133.878589	35.504487	320	360	ZKoenFunF	88
Kofun526	大元1号墳	131.868828	34.701904	320	360	ZKoenFunF	88
Kofun527	浦山古墳	130.535722	33.284916	520	560	HotateFunF	88
Kofun528	下台原古墳	139.826906	36.521381	999999	999999	ZKoenFunSgt2	87.6
Kofun529	正円寺古墳	139.122086	36.393377	520	560	ZKoenFunFSgt2	87.6
Kofun530	木ノ岡本塚古墳	135.883075	35.079105	380	420	HotateFunFSgt	87.6
Kofun531	楯塚古墳	135.612008	34.566784	360	380	HotateFunSgt	87.6
Kofun532	青山古墳	135.600358	34.55601	420	440	HotateFunSgt	87.6
Kofun533	原口古墳	130.516542	33.484821	240	280	HotateFunFSgt	87.6
Kofun534	常名天神山古墳	140.182883	36.102206	999999	999999	ZKoenFun	87.5
Kofun535	小角田前1号墳	139.277844	36.278315	999999	999999	ZKoenFunFSgt	87.24
Kofun536	藤塚山古墳	139.002669	36.442028	999999	999999	ZKoenFun	87
Kofun537	加瀬白山古墳	139.661108	35.550068	320	360	ZKoenFunF	87
Kofun538	高岡1号墳	137.863133	35.535232	520	560	ZKoenFunFSgt	86.76
Kofun539	沢野村74号墳	139.367872	36.256915	999999	999999	HotateFunSgt	86.4
Kofun540	王山古墳	139.052956	36.395206	520	560	ZKoenFunFSgt	86.4
Kofun541	下郷5号墳	139.098392	36.289154	999999	999999	ZKoenFunFSgt	86.4
Kofun542	小池大塚古墳	140.416453	35.683406	590	620	ZKoenFunSgt	86.4
Kofun543	長塚古墳	137.068556	35.431293	360	380	ZKoenFunFSgt2	86.4
Kofun544	野洲大塚山古墳	136.042072	35.077619	420	440	HotateFunFSgt	86.4
Kofun545	高熊古墳	130.725944	32.931055	420	440	ZKoenFunSgt	86.4
Kofun546	弁天山古墳	139.858192	35.281807	440	480	ZKoenFun	86
Kofun547	正法寺古墳	137.085506	34.789844	360	380	ZKoenFunF	86
Kofun548	池の谷古墳	136.505514	34.68965	320	360	ZKoenFunF	86
Kofun549	愛宕山古墳	134.926103	34.801473	280	320	ZKoenFunF2	86
Kofun550	天王塚古墳	135.237836	34.223622	520	560	ZKoenFun	86
Kofun551	向野田古墳	130.673733	32.663394	360	380	ZKoenFunF	86
Kofun552	大生西部1号墳	140.54665	35.986972	560	600	ZKoenFunSgt	85.8
Kofun553	郡家車塚古墳	135.594217	34.854297	360	380	ZKoenFun2	85.6
Kofun554	日岡山1号墳	134.862175	34.780128	280	320	ZKoenFun	85.5
Kofun555	今井神社古墳	139.150003	36.366898	480	520	ZKoenFunFSgt	85.2
Kofun556	天塚古墳	135.711881	35.007244	520	560	ZKoenFunFSgt2	85.2
Kofun557	大住南塚古墳	135.746756	34.837933	320	360	ZKohoFunSgt	85.2
Kofun558	銭塚古墳	135.483753	34.555296	420	440	HotateFunSgt	85.2
Kofun559	風吹山古墳	135.408189	34.458974	999999	999999	HotateFunFSgt	85.2
Kofun560	池田山古墳	135.422347	34.757914	380	420	ZKoenFunSgt	85.2
Kofun561	道ノ上古墳	131.599894	32.982796	999999	999999	ZKoenFunFSgt	85.2
Kofun562	新田原59号墳	131.428364	32.103692	480	520	ZKoenFunFSgt2	85.2
Kofun563	藤阿久大塚古墳	139.358103	36.289955	999999	999999	ZKoenFunSgt	85.08
Kofun564	千塚山古墳	140.731358	38.066498	280	320	ZKoenFunF	85
Kofun565	常光院古墳	140.477694	36.545898	999999	999999	ZKohoFun	85
Kofun566	六呂瀬山3号墳	136.313853	36.118218	360	380	ZKoenFunF2	85
Kofun567	親ヶ谷古墳	136.533425	35.396324	320	360	ZKoenFunF	85
Kofun568	在自剣塚古墳	130.485347	33.797609	520	560	ZKoenFunF2	85
Kofun569	藤光寺古墳	130.514711	32.906638	999999	999999	ZKoenFun	85
Kofun570	川南18号墳	131.489003	32.166878	420	440	ZKoenFunF	85
Kofun571	丸隈山古墳	130.252044	33.573865	380	420	ZKoenFunF	84.6
Kofun572	三王山古墳	139.908056	36.397301	999999	999999	ZKoenFunSgt2	84.12
Kofun573	宝領塚古墳	140.11975	37.96471	320	360	ZKohoFunFSgt	84
Kofun574	堂ヶ作山古墳	139.958614	37.509841	280	320	ZKoenFunF	84
Kofun575	大安場古墳	140.4037	37.356027	999999	999999	ZKohoFun	84
Kofun576	雷電山古墳	140.335603	36.160687	999999	999999	ZKoenFunSgt	84
Kofun577	風返稲荷山古墳	140.329358	36.122804	590	620	ZKoenFunSgt	84
Kofun578	王塚古墳	140.230108	36.099671	240	280	ZKoenFun	84
Kofun579	六所塚古墳	139.958689	36.100905	999999	999999	ZKoenFunSgt	84
Kofun580	国分寺愛宕塚古墳	139.806547	36.392573	590	620	ZKoenFunSgt2	84
Kofun581	鳥崇神社古墳	139.350786	36.316504	480	520	ZKoenFunFSgt	84
Kofun582	太田八幡山古墳	139.367472	36.301998	280	320	ZKoenFunF	84
Kofun583	荒口権現山古墳	139.148156	36.380889	999999	999999	HotateFunSgt	84
Kofun584	上川淵村111号墳	139.110731	36.359595	999999	999999	ZKoenFunSgt	84
Kofun585	遠見山古墳	139.043703	36.40984	480	520	ZKoenFunFSgt	84
Kofun586	三方塚古墳	139.490236	36.146132	999999	999999	ZKoenFunSgt	84
Kofun587	奥の山古墳	139.477119	36.123113	560	600	ZKoenFunSgt	84
Kofun588	朝日ノ岡古墳	140.447489	35.645003	560	590	ZKoenFunSgt	84
Kofun589	原1号墳	140.052386	35.469884	999999	999999	ZKoenFunSgt	84
Kofun590	愛甲大塚古墳	139.346017	35.416527	240	280	ZKoenFunSgt	84
Kofun591	勅使塚古墳	137.115417	36.656578	280	320	ZKohoFunFSgt	84
Kofun592	中塚古墳	135.875728	35.467457	440	460	ZKoenFunFSgt2	84
Kofun593	上船塚古墳	135.814072	35.470479	520	540	ZKoenFunSgt2	84
Kofun594	大塚古墳	138.541456	35.57719	999999	999999	ZKoenFunFSgt	84
Kofun595	甲塚古墳	136.951719	35.383768	380	420	ZKoenFunFSgt	84
Kofun596	白鳥古墳	136.903267	35.127669	520	560	ZKoenFunSgt	84
Kofun597	中区白山神社古墳	136.922528	35.166169	520	560	ZKoenFunSgt	84
Kofun598	八高古墳	136.927408	35.138113	420	440	ZKoenFunSgt	84
Kofun599	姫塚古墳	136.218442	35.47041	999999	999999	ZKoenFunSgt	84
Kofun600	飯岡車塚古墳	135.791483	34.805798	360	380	ZKoenFunF	84
Kofun601	今里車塚古墳	135.691961	34.937044	380	420	ZKoenFunFSgt	84
Kofun602	吉田王塚古墳	134.972358	34.672562	360	380	ZKoenFunSgt	84
Kofun603	聖陵山古墳	134.841589	34.745014	240	280	ZKohoFunFSgt	84
Kofun604	平塚1号墳	135.81125	34.694876	380	420	HotateFunFSgt	84
Kofun605	平塚2号墳	135.811128	34.694262	440	480	ZKoenFunFSgt	84
Kofun606	大和14号墳	135.805275	34.700247	999999	999999	ZKoenFunSgt	84
Kofun607	ベンショ塚古墳	135.833883	34.641975	420	440	ZKoenFunSgt	84
Kofun608	黒田大塚古墳	135.775844	34.568315	480	520	ZKoenFunSgt	84
Kofun609	狐井稲荷山古墳	135.70841	34.536234	999999	999999	ZKoenFunSgt	84
Kofun610	西都原83号墳	131.392831	32.118448	999999	999999	ZKoenFunF	84
Kofun611	西都原35号墳	131.394819	32.112881	320	360	ZKoenFunFSgt	84
Kofun612	徳田燈明山古墳	136.839203	37.056401	320	360	ZKoenFunF2	83.5
Kofun613	山田峰古墳	140.346242	36.143104	999999	999999	ZKoenFun	83
Kofun614	滝台古墳	140.338797	36.14814	999999	999999	ZKoenFun	83
Kofun615	石舟山古墳	136.308458	36.087268	440	480	ZKoenFunF	83
Kofun616	二本松山古墳	136.306528	36.084088	480	520	ZKoenFunF	83
Kofun617	柄山古墳	136.823247	35.418499	320	360	ZKoenFunF2	83
Kofun618	北山古墳	136.624772	35.441932	280	320	ZKohoFunF	83
Kofun619	登越古墳	136.621117	35.482054	420	440	ZKoenFunF3	83
