ja-JP	latitude	longitude	overall_length	texture	first_julian_day	last_julian_day
細形	33.52144186	130.3331585	123	DokenChuC	1637054	1651664
細形	33.54816456	130.3361446	123	DokenChuC	1637054	1651664
細形	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅰ	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅰ	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅰ	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅰ	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅱb	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅰ	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅳ	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形2	33.53807121	130.3185524	123	Dohoko	1637054	1651664
細形Ⅱa1	33.53807121	130.3185524	123	Doka	1637054	1651664
細形Ⅱb	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅱb	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅰ	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅲ	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅱa1	33.53807121	130.3185524	123	Doka	1637054	1651664
細形Ⅰ	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形1	33.53807121	130.3185524	123	Dohoko	1637054	1651664
細形Ⅰ	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅱa3	33.53807121	130.3185524	123	Doka	1637054	1651664
細形2	33.53807121	130.3185524	123	Dohoko	1637054	1651664
細形Ⅱa1	33.53807121	130.3185524	123	Doka	1637054	1651664
細形Ⅰ	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅱb	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅱa	33.53807121	130.3185524	123	Doka	1637054	1651664
細形Ⅱb	33.53807121	130.3185524	123	DokenChuC	1637054	1651664
細形Ⅱb	33.55514799	130.2957718	123	DokenChuC	1637054	1651664
細形Ⅰ	33.55514799	130.2957718	123	DokenChuC	1637054	1651664
細形Ⅰ	33.55514799	130.2957718	123	DokenChuC	1637054	1651664
細形Ⅰ	33.57811031	130.426516	123	DokenChuC	1637054	1651664
細形Ⅰ	33.53813234	130.4505514	123	DokenChuC	1637054	1651664
中広形	33.53813234	130.4505514	197	Dohoko	1693667	1719234
中広形	33.53813234	130.4505514	197	Dohoko	1693667	1719234
細形	33.47496441	130.5389079	123	DokenChuC	1637054	1651664
細形	33.47496441	130.5389079	123	DokenChuC	1637054	1651664
細形	33.44987753	130.5649631	123	DokenChuC	1637054	1651664
細形	33.44987753	130.5649631	123	DokenChuC	1637054	1651664
細形Ⅱb	33.44987753	130.5649631	123	DokenChuC	1637054	1651664
細形	33.44987753	130.5649631	123	DokenChuC	1637054	1651664
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形C	33.44987753	130.5649631	148	Doka	1702798	1713755
中細形C	33.44987753	130.5649631	148	Doka	1702798	1713755
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中畑形C	33.44987753	130.5649631	148	Doka	1702798	1713755
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
中細形B	33.44987753	130.5649631	148	Doka	1684536	1702798
細形Ⅰ	33.45154103	130.5752772	123	DokenChuC	1637054	1651664
広形	33.3958785	130.6501048	253	Dohoko	1713755	1750279
細形	33.32263186	130.52228	123	Dohoko	1637054	1651664
広形	33.33374167	130.8180572	253	Dohoko	1713755	1750279
広形	33.33374167	130.8180572	253	Doka	1735670	1750279
広形	33.33403876	130.7906272	253	Doka	1735670	1750279
	33.19866026	130.5500985	123	Dohoko	1637054	1651664
	33.18250858	130.5582232	197	Doka	1713755	1724712
	33.7916832	130.5457712	123	DokenChuC	1637054	1651664
	33.7916832	130.5457712	123	Dohoko	1637054	1651664
	33.78210409	130.5691649	123	Dohoko	1637054	1651664
	33.78210409	130.5691649	123	Doka	1637054	1651664
	33.5105315	130.7588013	123	DokenChuC	1637054	1651664
	33.5105315	130.7588013	148	Doka	1666274	1684536
	33.5105315	130.7588013	148	Doka	1666274	1684536
	33.5105315	130.7588013	123	Doka	1637054	1651664
	33.80231815	130.8493965	253	Dohoko	1735670	1750279
	33.49007694	130.0748974	123	DokenChuC	1637054	1651664
	33.49007694	130.0748974	123	Dohoko	1637054	1651664
	33.53815023	130.4504871	148	Dohoko	1666274	1719234
	33.53815023	130.4504871	148	Dohoko	1666274	1719234
	33.53815023	130.4504871	197	Dohoko	1693667	1719234
	33.5241961	130.4575835	197	Dohoko	1693667	1719234
	33.52079239	130.530225	253	Dohoko	1713755	1750279
	33.23923388	130.3873537	253	Doka	1735670	1750279
	33.84395238	130.6242878	123	Dohoko	1637054	1651664
	33.85378683	130.8862741	253	Dohoko	1735670	1750279
	33.88162923	130.5314209	148	DokenChuC	1666274	1684536
	33.88162923	130.5314209	148	DokenChuC	1666274	1684536
	33.57838695	131.1235124	253	Dohoko	1713755	1750279
	33.57838695	131.1235124	123	Doka	1637054	1651664
	33.58081627	131.1287842	197	Dohoko	1693667	1719234
	33.58081627	131.1287842	197	Doka	1713755	1724712
	33.61036224	130.1684455	123	DokenChuC	1637054	1651664
	33.61036224	130.1684455	123	Doka	1637054	1651664
	33.70922136	130.4925243	123	DokenChuC	1637054	1651664
	33.65690424	130.7741238	148	Doka	1684536	1702798
	33.65690424	130.7741238	148	Doka	1684536	1702798
	33.65690424	130.7741238	148	Doka	1684536	1702798
	33.65690424	130.7741238	148	Doka	1684536	1702798
	33.65690424	130.7741238	148	Doka	1684536	1702798
	33.57370479	130.4647219	148	DokenChuC	1666274	1684536
	33.46985186	130.6214946	148	Doka	1684536	1702798
	33.46985186	130.6214946	148	Doka	1702798	1713755
	33.46985186	130.6214946	148	Doka	1702798	1713755
	33.46985186	130.6214946	148	Doka	1702798	1713755
	33.46985186	130.6214946	148	Doka	1666274	1713755
	33.46985186	130.6214946	148	Doka	1666274	1713755
	33.46985186	130.6214946	148	Doka	1666274	1713755
	33.46985186	130.6214946	148	Doka	1666274	1713755
	33.46985186	130.6214946	148	Doka	1666274	1713755
	33.46985186	130.6214946	148	Doka	1666274	1713755
	33.46985186	130.6214946	148	Doka	1666274	1713755
	33.46985186	130.6214946	148	Doka	1666274	1713755
	33.46985186	130.6214946	148	Doka	1666274	1713755
	33.46985186	130.6214946	148	Doka	1666274	1713755
	33.46985186	130.6214946	148	Doka	1666274	1713755
	33.46985186	130.6214946	148	Doka	1666274	1713755
	33.46985186	130.6214946	148	Doka	1666274	1713755
	33.11651543	130.5188605	148	DokenChuC	1666274	1684536
	33.88589343	130.8765907	123	DokenChuC	1637054	1651664
	33.88589343	130.8765907	123	DokenChuC	1637054	1651664
	33.54510987	130.440602	197	Dohoko	1693667	1719234
	33.6064343	130.4179433	197	Doka	1713755	1724712
	33.27589871	130.4742557	197	Dohoko	1693667	1719234
	33.27589871	130.4742557	197	Dohoko	1693667	1719234
	33.30243177	130.5664387	197	Dohoko	1693667	1719234
	33.70957835	130.4928677	123	DokenChuC	1637054	1651664
	33.70957835	130.4928677	123	DokenChuC	1637054	1651664
	33.70957835	130.4928677	123	Dohoko	1637054	1651664
	33.70957835	130.4928677	123	Doka	1637054	1651664
	33.38558211	130.5494009	197	Doka	1713755	1724712
	33.38558211	130.5494009	197	Doka	1713755	1724712
	33.38558211	130.5494009	197	Doka	1713755	1724712
	33.38558211	130.5494009	197	Doka	1713755	1724712
	33.38558211	130.5494009	197	Doka	1713755	1724712
	33.38558211	130.5494009	197	Doka	1713755	1724712
	33.38558211	130.5494009	197	Doka	1713755	1724712
	33.38558211	130.5494009	197	Doka	1713755	1724712
	33.38558211	130.5494009	197	Doka	1713755	1724712
	33.4797432	130.5364078	148	Doka	1684536	1702798
	33.44709065	129.9667873	123	Dohoko	1637054	1693667
	33.44896688	129.9616675	253	Dohoko	1713755	1750279
	33.39181801	129.9818633	123	DokenChuC	1637054	1651664
	33.40878838	129.963775	123	Dohoko	1637054	1651664
	33.40878838	129.963775	148	Doka	1702798	1713755
	33.40878838	129.963775	253	Dohoko	1713755	1750279
	33.40878838	129.963775	253	Doka	1735670	1750279
	33.40577771	129.9877838	148	Dohoko	1675405	1684536
	33.40577771	129.9877838	148	Doka	1684536	1702798
	33.40577771	129.9877838	123	DokenChuC	1637054	1651664
	33.40577771	129.9877838	148	Dohoko	1666274	1675405
	33.4098076	129.9908984	123	DokenChuC	1637054	1651664
	33.41044859	130.0027423	123	DokenChuC	1637054	1651664
	33.41044859	130.0027423	148	Dohoko	1666274	1675405
	33.41044859	130.0027423	148	Dohoko	1684536	1693667
	33.44528016	130.0345073	148	Doka	1666274	1684536
	33.40701776	130.0112176	123	DokenChuC	1637054	1651664
	33.40701776	130.0112176	123	DokenChuC	1637054	1651664
	33.40701776	130.0112176	123	Dohoko	1637054	1651664
	33.40701776	130.0112176	123	Dohoko	1637054	1651664
	33.40701776	130.0112176	123	DokenChuC	1637054	1651664
	33.40701776	130.0112176	123	DokenChuC	1637054	1651664
	33.40701776	130.0112176	123	DokenChuC	1637054	1651664
	33.40701776	130.0112176	123	Doka	1637054	1651664
	33.40701776	130.0112176	123	DokenChuC	1637054	1651664
	33.40701776	130.0112176	123	DokenChuC	1637054	1651664
	33.40701776	130.0112176	123	Dohoko	1637054	1651664
	33.40701776	130.0112176	123	Dohoko	1637054	1651664
	33.40701776	130.0112176	123	Doka	1637054	1651664
	33.40701776	130.0112176	123	DokenChuC	1637054	1651664
	33.40701776	130.0112176	123	Dohoko	1637054	1651664
	33.40701776	130.0112176	123	DokenChuC	1637054	1651664
	33.39614867	130.0176797	148	Doka	1666274	1684536
	33.37670034	129.9497259	123	Dohoko	1637054	1651664
	33.21963705	130.0283707	123	DokenChuC	1637054	1651664
	33.16959713	130.0454036	197	Dohoko	1693667	1719234
	33.29143936	130.2939197	253	Dohoko	1713755	1750279
	33.29143936	130.2939197	253	Dohoko	1713755	1750279
	33.31012025	130.2812302	197	Doka	1713755	1724712
	33.25903493	130.1830584	148	Doka	1684536	1702798
	33.25903493	130.1830584	148	Doka	1684536	1702798
	33.25903493	130.1830584	148	Doka	1684536	1702798
	33.25903493	130.1830584	148	Doka	1684536	1702798
	33.28679266	130.2039179	123	DokenChuC	1637054	1651664
	33.33544943	130.4000755	123	DokenChuC	1637054	1651664
	33.31580805	130.3775931	123	DokenChuC	1637054	1651664
	33.32740685	130.4089437	197	Dohoko	1693667	1719234
	33.32740685	130.4089437	197	Dohoko	1693667	1719234
	33.32740685	130.4089437	197	Dohoko	1693667	1719234
	33.32740685	130.4089437	197	Dohoko	1693667	1719234
	33.33544943	130.4000755	123	DokenChuC	1637054	1651664
	33.34731772	130.4001038	197	Dohoko	1693667	1719234
	33.34731772	130.4001038	197	Dohoko	1693667	1719234
	33.34731772	130.4001038	197	Dohoko	1693667	1719234
	33.34731772	130.4001038	197	Dohoko	1693667	1719234
	33.39870529	130.5145932	123	Doka	1637054	1651664
	33.36455924	130.4186893	123	DokenChuC	1637054	1651664
	33.32790791	130.4525302	253	Dohoko	1735670	1750279
	33.32790791	130.4525302	123	Doka	1637054	1651664
	33.3730971	130.4908613	197	Dohoko	1693667	1719234
	33.19349887	130.0609906	123	DokenChuC	1637054	1651664
	33.19349887	130.0609906	123	Doka	1637054	1651664
	33.28832621	130.2644197	123	DokenChuC	1637054	1651664
	33.3178	130.2644	123	DokenChuC	1637054	1651664
	33.32033169	130.3850493	123	DokenChuC	1637054	1651664
	33.32033169	130.3850493	123	DokenChuC	1637054	1651664
	33.32033169	130.3850493	123	DokenChuC	1637054	1651664
	33.32033169	130.3850493	123	DokenChuC	1637054	1651664
	33.32033169	130.3850493	123	DokenChuC	1637054	1651664
	33.32033169	130.3850493	123	DokenChuC	1637054	1651664
	33.32033169	130.3850493	123	DokenChuC	1637054	1651664
	33.32033169	130.3850493	148	DokenChuC	1684536	1702798
	33.32033169	130.3850493	197	Doka	1713755	1724712
	33.33287009	130.4675492	197	Dohoko	1693667	1719234
	33.33287009	130.4675492	197	Dohoko	1693667	1719234
	33.33287009	130.4675492	197	Dohoko	1693667	1719234
	33.33287009	130.4675492	197	Dohoko	1693667	1719234
	33.33287009	130.4675492	197	Dohoko	1693667	1719234
	33.33287009	130.4675492	197	Dohoko	1693667	1719234
	33.33287009	130.4675492	197	Dohoko	1693667	1719234
	33.33287009	130.4675492	197	Dohoko	1693667	1719234
	33.33287009	130.4675492	197	Dohoko	1693667	1719234
	33.33287009	130.4675492	197	Dohoko	1693667	1719234
	33.33287009	130.4675492	197	Dohoko	1693667	1719234
	33.33287009	130.4675492	197	Dohoko	1693667	1719234
	33.33287009	130.4675492	123	Doka	1637054	1651664
	33.34852032	130.4808182	197	Dohoko	1693667	1719234
	33.39900745	130.512394	148	DokenChuC	1684536	1702798
	33.39900745	130.512394	148	DokenChuC	1684536	1702798
	33.39900745	130.512394	148	DokenChuC	1684536	1702798
	33.39900745	130.512394	123	DokenChuC	1637054	1651664
	33.39900745	130.512394	148	DokenChuC	1684536	1702798
	33.39900745	130.512394	123	DokenChuC	1637054	1651664
	33.39900745	130.512394	123	DokenChuC	1637054	1651664
	33.339508	130.427269	123	Dohoko	1637054	1651664
	33.29207741	130.1983349	123	DokenChuC	1637054	1651664
	33.32033169	130.3850493	123	Dohoko	1637054	1675405
	33.32033169	130.3850493	123	DokenChuC	1637054	1651664
	33.32033169	130.3850493	123	DokenChuC	1637054	1651664
	33.39900745	130.512394	123	DokenChuC	1637054	1651664
	33.28502758	130.387271	123	DokenChuC	1637054	1651664
	33.28502758	130.387271	123	DokenChuC	1637054	1651664
	33.32033169	130.3850493	123	DokenChuC	1637054	1651664
	33.26914539	130.1336758	123	DokenChuC	1637054	1651664
	33.39925001	130.5142929	148	Doka	1702798	1713755
	33.41600276	129.9961698	123	Dohoko	1637054	1651664
	33.40352247	130.5144229	123	Dohoko	1637054	1651664
	33.28706431	130.27518	123	DokenChuC	1637054	1651664
	34.66001703	129.470374	253	Dohoko	1713755	1724712
	34.66001703	129.470374	253	Dohoko	1735670	1750279
	34.59892323	129.436082	253	Dohoko	1735670	1750279
	34.62864729	129.4701157	253	Dohoko	1713755	1724712
	34.68970909	129.4564939	253	Dohoko	1713755	1750279
	34.63850425	129.3606169	253	Dohoko	1713755	1724712
	34.63850425	129.3606169	253	Dohoko	1713755	1724712
	34.63850425	129.3606169	253	Dohoko	1735670	1750279
	34.63850425	129.3606169	197	Dohoko	1693667	1719234
	34.63510124	129.3334166	197	Dohoko	1693667	1719234
	34.63510124	129.3334166	253	Dohoko	1713755	1750279
	34.62211651	129.3546268	253	Dohoko	1713755	1750279
	34.62211651	129.3546268	253	Dohoko	1713755	1750279
	34.54452958	129.3595388	148	Dohoko	1666274	1675405
	34.5386409	129.3375154	253	Dohoko	1735670	1750279
	34.52363912	129.3409017	197	Dohoko	1693667	1719234
	34.63428469	129.335235	253	Dohoko	1713755	1750279
	34.46946406	129.3136083	197	Dohoko	1693667	1719234
	34.46946406	129.3136083	197	Doka	1713755	1724712
	34.46946406	129.3136083	197	Dohoko	1693667	1719234
	34.46838407	129.3168328	123	DokenChuC	1637054	1651664
	34.47100223	129.3203947	123	DokenChuC	1637054	1651664
	34.47100223	129.3203947	148	Dohoko	1693667	1702798
	34.46464668	129.283154	253	Dohoko	1735670	1750279
	34.46464668	129.283154	253	Dohoko	1735670	1750279
	34.46464668	129.283154	253	Dohoko	1713755	1724712
	34.46464668	129.283154	253	Dohoko	1735670	1750279
	34.46464668	129.283154	253	Dohoko	1735670	1750279
	34.46464668	129.283154	253	Dohoko	1735670	1750279
	34.46386461	129.2795844	253	Dohoko	1735670	1750279
	34.46386461	129.2795844	253	Dohoko	1735670	1750279
	34.46386461	129.2795844	123	DokenChuC	1637054	1651664
	34.46386461	129.2795844	123	Dohoko	1637054	1651664
	34.46386461	129.2795844	148	DokenChuC	1702798	1713755
	34.44714412	129.3191837	123	DokenChuC	1637054	1651664
	34.44714412	129.3191837	197	DokenChuC	1713755	1724712
	34.44714412	129.3191837	253	Dohoko	1735670	1750279
	34.44788381	129.3202917	197	Dohoko	1693667	1719234
	34.45640494	129.3111613	253	Dohoko	1735670	1750279
	34.48500931	129.3944304	253	Dohoko	1713755	1724712
	34.48500931	129.3944304	253	Dohoko	1735670	1750279
	34.48500931	129.3944304	253	Dohoko	1713755	1724712
	34.48500931	129.3944304	253	Dohoko	1713755	1724712
	34.48500931	129.3944304	253	Dohoko	1713755	1724712
	34.48500931	129.3944304	253	Dohoko	1713755	1724712
	34.48500931	129.3944304	253	Dohoko	1713755	1724712
	34.48500931	129.3944304	253	Dohoko	1713755	1724712
	34.48500931	129.3944304	253	Dohoko	1713755	1724712
	34.48500931	129.3944304	253	Dohoko	1735670	1750279
	34.48500931	129.3944304	253	Dohoko	1713755	1724712
	34.48500931	129.3944304	253	Dohoko	1713755	1724712
	34.48500931	129.3944304	253	Dohoko	1713755	1724712
	34.46065288	129.3754865	148	DokenChuC	1666274	1713755
	34.46065288	129.3754865	197	Dohoko	1693667	1719234
	34.4154725	129.2925518	197	Dohoko	1693667	1719234
	34.4154725	129.2925518	197	Dohoko	1693667	1719234
	34.4154725	129.2925518	197	Dohoko	1693667	1719234
	34.4154725	129.2925518	197	Dohoko	1693667	1719234
	34.4154725	129.2925518	197	Dohoko	1693667	1719234
	34.4154725	129.2925518	197	Dohoko	1693667	1719234
	34.4154725	129.2925518	197	Dohoko	1693667	1719234
	34.4154725	129.2925518	197	Dohoko	1693667	1719234
	34.4154725	129.2925518	197	Dohoko	1693667	1719234
	34.4154725	129.2925518	197	Dohoko	1693667	1719234
	34.4154725	129.2925518	197	Dohoko	1693667	1719234
	34.4154725	129.2925518	197	Dohoko	1693667	1719234
	34.39145038	129.2966728	253	Dohoko	1713755	1724712
	34.39145038	129.2966728	253	Dohoko	1735670	1750279
	34.39145038	129.2966728	253	Dohoko	1735670	1750279
	34.36529374	129.2883951	253	Dohoko	1713755	1724712
	34.36529374	129.2883951	253	Dohoko	1735670	1750279
	34.36529374	129.2883951	253	Dohoko	1713755	1724712
	34.36529374	129.2883951	253	Dohoko	1713755	1724712
	34.36529374	129.2883951	253	Dohoko	1713755	1724712
	34.36529374	129.2883951	253	Dohoko	1735670	1750279
	34.36529374	129.2883951	253	Dohoko	1713755	1724712
	34.36529374	129.2883951	253	Dohoko	1713755	1724712
	34.36529374	129.2883951	253	Dohoko	1713755	1724712
	34.36529374	129.2883951	253	Dohoko	1735670	1750279
	34.36529374	129.2883951	253	Dohoko	1713755	1750279
	34.36529374	129.2883951	253	Dohoko	1735670	1750279
	34.36529374	129.2883951	253	Dohoko	1735670	1750279
	34.36529374	129.2883951	253	Dohoko	1735670	1750279
	34.36529374	129.2883951	253	Dohoko	1735670	1750279
	34.39629134	129.3203054	123	DokenChuC	1637054	1651664
	34.39629134	129.3203054	253	Dohoko	1713755	1724712
	34.38068858	129.3113744	253	Dohoko	1713755	1724712
	34.38068858	129.3113744	253	Dohoko	1713755	1724712
	34.38068858	129.3113744	253	Dohoko	1713755	1724712
	34.38068858	129.3113744	253	Dohoko	1713755	1724712
	34.39685101	129.3147208	253	Dohoko	1713755	1724712
	34.39629134	129.3203054	253	Dohoko	1713755	1724712
	34.39150013	129.2838624	253	Dohoko	1735670	1750279
	34.39150013	129.2838624	253	Dohoko	1713755	1750279
	34.42339228	129.3074394	253	Dohoko	1713755	1750279
	34.26252147	129.3171749	253	Dohoko	1735670	1750279
	34.26252147	129.3171749	253	Dohoko	1735670	1750279
	34.26252147	129.3171749	253	Dohoko	1735670	1750279
	34.30536493	129.2816605	253	Dohoko	1713755	1724712
	34.30536493	129.2816605	253	Dohoko	1713755	1724712
	34.30536493	129.2816605	253	Dohoko	1713755	1724712
	34.30536493	129.2816605	253	Dohoko	1713755	1724712
	34.30536493	129.2816605	253	Dohoko	1713755	1724712
	34.30536493	129.2816605	253	Dohoko	1713755	1724712
	34.30536493	129.2816605	253	Dohoko	1713755	1724712
	34.27945349	129.2405054	253	Dohoko	1735670	1750279
	34.17674027	129.196561	197	Dohoko	1693667	1719234
	34.17674027	129.196561	253	Dohoko	1713755	1750279
	34.17518496	129.1931332	197	Dohoko	1693667	1719234
	34.26773427	129.202558	253	Dohoko	1713755	1724712
	34.18512196	129.2804501	253	Dohoko	1713755	1750279
	34.54294811	129.3302212	253	Dohoko	1713755	1750279
	34.36932282	129.2757548	253	Dohoko	1693667	1724712
	34.39206675	129.2826607	197	Dohoko	1693667	1719234
	34.39260845	129.3184172	197	Dohoko	1693667	1719234
	34.39260845	129.3184172	253	Dohoko	1713755	1750279
	34.3890245	129.317337	197	Dohoko	1693667	1719234
	33.76096298	129.7516219	123	DokenChuC	1637054	1651664
	33.79972359	129.6849456	197	Dohoko	1693667	1719234
	33.8553448	129.7086379	197	Dohoko	1693667	1719234
	33.8553448	129.7086379	197	Dohoko	1693667	1719234
	33.8553448	129.7086379	197	Dohoko	1693667	1719234
	33.76617971	129.7466122	123	DokenChuC	1637054	1651664
	33.76617971	129.7466122	123	DokenChuC	1637054	1651664
	33.76617971	129.7466122	123	Doka	1637054	1651664
	32.83644948	130.0592162	123	DokenChuC	1637054	1651664
	32.78795634	130.3691798	123	DokenChuC	1637054	1651664
	32.78795634	130.3691798	148	Dohoko	1666274	1675405
	32.78795634	130.3691798	148	Dohoko	1684536	1693667
	32.78915495	130.366232	123	DokenChuC	1637054	1651664
	34.46993164	129.3144167	123	DokenChuC	1637054	1651664
	34.18374539	129.2794131	253	Dohoko	1713755	1724712
	34.18374539	129.2794131	253	Dohoko	1713755	1724712
	34.18374539	129.2794131	253	Dohoko	1713755	1724712
	34.18374539	129.2794131	253	Dohoko	1713755	1724712
	34.18374539	129.2794131	253	Dohoko	1713755	1724712
	34.18374539	129.2794131	253	Dohoko	1713755	1724712
	34.18374539	129.2794131	253	Dohoko	1713755	1724712
	34.18374539	129.2794131	253	Dohoko	1713755	1724712
	33.29996733	129.618838	253	Dohoko	1713755	1750279
	34.48591312	129.3966355	123	DokenChuC	1637054	1651664
	33.28680289	129.4419878	123	DokenChuC	1637054	1651664
	34.4483098	129.3172399	197	Doka	1713755	1724712
	33.76096298	129.7516219	123	DokenChuC	1637054	1651664
	33.76096298	129.7516219	123	DokenChuC	1637054	1651664
	33.76096298	129.7516219	123	DokenChuC	1637054	1651664
	33.76096298	129.7516219	123	DokenChuC	1637054	1651664
	33.76096298	129.7516219	123	DokenChuC	1637054	1651664
	33.76096298	129.7516219	123	DokenChuC	1637054	1651664
	33.76096298	129.7516219	123	DokenChuC	1637054	1651664
	33.76096298	129.7516219	123	DokenChuC	1637054	1651664
	33.76096298	129.7516219	123	DokenChuC	1637054	1651664
	33.76096298	129.7516219	123	DokenChuC	1637054	1651664
	33.76096298	129.7516219	197	Dohoko	1693667	1719234
	33.01409966	130.5540076	253	Dohoko	1713755	1750279
	32.92236161	130.522167	123	Dohoko	1637054	1651664
	32.95341593	130.6653449	148	Dohoko	1684536	1693667
	32.95341593	130.6653449	148	Dohoko	1684536	1693667
	33.02085245	130.7344527	123	Doka	1637054	1651664
	32.9900082	130.8069868	148	Dohoko	1666274	1675405
	32.8845412	130.8710365	197	Doka	1713755	1724712
	32.8845412	130.8710365	197	Doka	1713755	1724712
	32.86553433	130.8797263	253	Dohoko	1713755	1724712
	32.92128828	130.9289611	148	Doka	1684536	1702798
	32.92128828	130.9289611	148	Doka	1684536	1702798
	32.92011584	130.8330393	197	Dohoko	1693667	1719234
	32.85337548	130.6884207	197	Doka	1713755	1724712
	32.87776628	130.6564932	148	Dohoko	1666274	1675405
	32.87776628	130.6564932	148	Dohoko	1666274	1675405
	32.87776628	130.6564932	148	Dohoko	1675405	1684536
	32.87776628	130.6564932	148	Dohoko	1675405	1684536
	33.001862	130.7299791	197	Dohoko	1693667	1719234
	33.01115969	130.766701	197	Dohoko	1693667	1719234
	32.8089109	130.718386	197	Doka	1713755	1724712
	32.8089109	130.718386	197	Doka	1713755	1724712
	32.26303974	130.9434674	123	DokenChuC	1637054	1651664
	32.85315976	130.9119975	197	Dohoko	1693667	1719234
	32.85315976	130.9119975	197	Dohoko	1693667	1719234
	32.93419666	131.0403883	148	Doka	1666274	1702798
	33.14866929	131.0519207	148	Doka	1702798	1713755
	33.14866929	131.0519207	197	Doka	1713755	1724712
	33.14866929	131.0519207	197	Doka	1713755	1724712
	33.14866929	131.0519207	197	Doka	1713755	1724712
	33.12093949	131.0732911	197	Dohoko	1693667	1719234
	32.87339118	130.8614395	197	Dohoko	1693667	1719234
	32.95285685	131.014591	197	Dohoko	1693667	1719234
	32.80893495	130.7259303	123	DokenChuC	1637054	1651664
	33.31404537	130.9084287	197	Dohoko	1693667	1719234
	33.33593831	130.9711652	197	Dohoko	1693667	1719234
	33.24113298	130.9741413	197	Dohoko	1693667	1719234
	33.30979123	131.1636473	197	Dohoko	1693667	1719234
	33.30979123	131.1636473	197	Dohoko	1693667	1719234
	33.28845135	131.1593363	197	Dohoko	1693667	1719234
	33.28845135	131.1593363	197	Dohoko	1693667	1719234
	33.31179378	131.1877431	123	DokenChuC	1637054	1651664
	33.3459937	131.1454439	197	Dohoko	1693667	1719234
	33.05119931	131.2426817	197	Doka	1713755	1724712
	33.05119931	131.2426817	197	Doka	1713755	1724712
	33.05119931	131.2426817	197	Doka	1713755	1724712
	32.96178401	131.3721577	148	Doka	1666274	1684536
	33.52411517	131.3510075	253	Dohoko	1713755	1750279
	33.52716047	131.3333202	197	Dohoko	1693667	1719234
	33.52716047	131.3333202	197	Dohoko	1693667	1719234
	33.52716047	131.3333202	197	Doka	1713755	1724712
	33.52716047	131.3333202	197	Doka	1713755	1724712
	33.52716047	131.3333202	197	Doka	1713755	1724712
	33.52716047	131.3333202	197	Doka	1713755	1724712
	33.52716047	131.3333202	197	Doka	1713755	1724712
	33.52716047	131.3333202	197	Doka	1713755	1724712
	33.52716047	131.3333202	197	Doka	1713755	1724712
	33.53171869	131.3778574	197	Doka	1713755	1724712
	33.44921578	131.5389403	148	Doka	1666274	1713755
	33.52470378	131.3513075	253	Dohoko	1735670	1750279
	33.52470378	131.3513075	253	Dohoko	1735670	1750279
	33.40929104	131.3447573	197	Dohoko	1693667	1719234
	33.40929104	131.3447573	197	Dohoko	1693667	1719234
	33.43681877	131.3860445	197	Dohoko	1693667	1719234
	33.43681877	131.3860445	197	Dohoko	1693667	1719234
	33.43681877	131.3860445	197	Dohoko	1693667	1719234
	33.43681877	131.3860445	197	Dohoko	1693667	1719234
	33.43681877	131.3860445	197	Dohoko	1693667	1719234
	33.43681877	131.3860445	197	Dohoko	1693667	1719234
