河内郡酒部郷		139.9105556	36.40444444	0	1	1721424	9999999	JP-WamyoRuijusho
河内郡軽部郷		139.6869444	36.72083333	0	1	1721424	9999999	JP-WamyoRuijusho
河内郡刑部郷		139.5038889	36.28305556	0	1	1721424	9999999	JP-WamyoRuijusho
那須郡黒川郷		140.0686111	36.96	0	1	1721424	9999999	JP-WamyoRuijusho
那須郡大笥郷		140.155	36.71027778	0	1	1721424	9999999	JP-WamyoRuijusho
那須郡方田郷		140.1388889	36.815	0	1	1721424	9999999	JP-WamyoRuijusho
那須郡熊田郷		140.1108333	36.68333333	0	1	1721424	9999999	JP-WamyoRuijusho
那須郡三和郷		140.1136111	36.76	0	1	1721424	9999999	JP-WamyoRuijusho
那須郡山田郷		140.2141667	36.81333333	0	1	1721424	9999999	JP-WamyoRuijusho
塩屋郡片岡郷		139.9458333	36.75777778	0	1	1721424	9999999	JP-WamyoRuijusho
塩屋郡河会郷		140.0258333	36.71861111	0	1	1721424	9999999	JP-WamyoRuijusho
塩屋郡余戸郷		139.9941667	36.785	0	1	1721424	9999999	JP-WamyoRuijusho
塩屋郡山上郷		139.9230556	36.80583333	0	1	1721424	9999999	JP-WamyoRuijusho
塩屋郡山下郷		140.0080556	36.80944444	0	1	1721424	9999999	JP-WamyoRuijusho
塩屋郡散伎郷		139.8077778	36.74944444	0	1	1721424	9999999	JP-WamyoRuijusho
寒川郡真木郷		139.7680556	36.26194444	0	1	1721424	9999999	JP-WamyoRuijusho
寒川郡池辺郷		139.7283333	36.275	0	1	1721424	9999999	JP-WamyoRuijusho
都賀郡生駒郷		139.7525	36.31972222	0	1	1721424	9999999	JP-WamyoRuijusho
都賀郡高家郷		139.8166667	36.25027778	0	1	1721424	9999999	JP-WamyoRuijusho
都賀郡山人郷		139.6986111	36.56027778	0	1	1721424	9999999	JP-WamyoRuijusho
都賀郡山後郷		139.7344444	36.46166667	0	1	1721424	9999999	JP-WamyoRuijusho
都賀郡布多郷		139.7486111	36.42972222	0	1	1721424	9999999	JP-WamyoRuijusho
安蘇郡麻続郷		139.5788889	36.36833333	0	1	1721424	9999999	JP-WamyoRuijusho
安蘇郡談多郷		139.6080556	36.39888889	0	1	1721424	9999999	JP-WamyoRuijusho
足利郡大窪郷		139.5127778	36.31527778	0	1	1721424	9999999	JP-WamyoRuijusho
足利郡土師郷		139.3855556	36.3625	0	1	1721424	9999999	JP-WamyoRuijusho
足利郡田部郷		139.4508333	36.32666667	0	1	1721424	9999999	JP-WamyoRuijusho
安蘇郡安蘇郷		139.5847222	36.30833333	0	1	1721424	9999999	JP-WamyoRuijusho
河内郡池辺郷		139.8858333	36.5625	0	1	1721424	9999999	JP-WamyoRuijusho
足利郡余戸郷		139.4247222	36.34305556	0	1	1721424	9999999	JP-WamyoRuijusho
利根郡渭田郷		139.0458333	36.64527778	0	1	1721424	9999999	JP-WamyoRuijusho
利根郡笠科郷		139.2263889	36.77166667	0	1	1721424	9999999	JP-WamyoRuijusho
利根郡男信郷		139.1075	36.69361111	0	1	1721424	9999999	JP-WamyoRuijusho
利根郡呉桃郷		138.9961111	36.67361111	0	1	1721424	9999999	JP-WamyoRuijusho
碓氷郡野後郷		138.8727778	36.325	0	1	1721424	9999999	JP-WamyoRuijusho
碓氷郡礒部郷		138.8713889	36.30666667	0	1	1721424	9999999	JP-WamyoRuijusho
碓氷郡石馬郷		138.8188889	36.32472222	0	1	1721424	9999999	JP-WamyoRuijusho
碓氷郡駅家郷		138.8872222	36.32361111	0	1	1721424	9999999	JP-WamyoRuijusho
碓氷郡飽馬郷		138.8577778	36.35333333	0	1	1721424	9999999	JP-WamyoRuijusho
碓氷郡石井郷		138.9297222	36.33055556	0	1	1721424	9999999	JP-WamyoRuijusho
碓氷郡坂本郷		138.7694444	36.32277778	0	1	1721424	9999999	JP-WamyoRuijusho
那波郡韮束郷		139.1794444	36.30666667	0	1	1721424	9999999	JP-WamyoRuijusho
那波郡鞘田郷		139.1102778	36.315	0	1	1721424	9999999	JP-WamyoRuijusho
那波郡田後郷		139.1177778	36.35277778	0	1	1721424	9999999	JP-WamyoRuijusho
那波郡朝倉郷		139.0927778	36.37111111	0	1	1721424	9999999	JP-WamyoRuijusho
那波郡委文郷		139.1513889	36.31111111	0	1	1721424	9999999	JP-WamyoRuijusho
新田郡祝人郷		139.3336111	36.3375	0	1	1721424	9999999	JP-WamyoRuijusho
新田郡淡甘郷		139.2852778	36.28666667	0	1	1721424	9999999	JP-WamyoRuijusho
新田郡石西郷		139.3569444	36.27361111	0	1	1721424	9999999	JP-WamyoRuijusho
吾妻郡伊参郷		138.8508333	36.5875	0	1	1721424	9999999	JP-WamyoRuijusho
吾妻郡長田郷		138.8408333	36.58972222	0	1	1721424	9999999	JP-WamyoRuijusho
佐位郡美侶郷		139.2088889	36.305	0	1	1721424	9999999	JP-WamyoRuijusho
佐位郡名橋郷		139.2691667	36.42888889	0	1	1721424	9999999	JP-WamyoRuijusho
佐位郡淵名郷		139.2355556	36.30055556	0	1	1721424	9999999	JP-WamyoRuijusho
緑野郡保美郷		139.0583333	36.15555556	0	1	1721424	9999999	JP-WamyoRuijusho
緑野郡佐味郷		139.1088889	36.27555556	0	1	1721424	9999999	JP-WamyoRuijusho
緑野郡升茂郷		139.0705556	36.25805556	0	1	1721424	9999999	JP-WamyoRuijusho
緑野郡土師郷		139.0769444	36.23722222	0	1	1721424	9999999	JP-WamyoRuijusho
邑楽郡長柄郷		139.4416667	36.21555556	0	1	1721424	9999999	JP-WamyoRuijusho
多胡郡矢田郷		139	36.25666667	0	1	1721424	9999999	JP-WamyoRuijusho
多胡郡山字郷		139.0341667	36.27722222	0	1	1721424	9999999	JP-WamyoRuijusho
多胡郡織裳郷		138.9644444	36.25555556	0	1	1721424	9999999	JP-WamyoRuijusho
多胡郡辛科郷		138.9811111	36.245	0	1	1721424	9999999	JP-WamyoRuijusho
甘楽郡有只郷		138.8527778	36.26416667	0	1	1721424	9999999	JP-WamyoRuijusho
甘楽郡抜鉾郷		138.8572222	36.25583333	0	1	1721424	9999999	JP-WamyoRuijusho
甘楽郡宗伎郷		138.9127778	36.25944444	0	1	1721424	9999999	JP-WamyoRuijusho
甘楽郡那射郷		138.815	36.23722222	0	1	1721424	9999999	JP-WamyoRuijusho
甘楽郡小野郷		138.9211111	36.28472222	0	1	1721424	9999999	JP-WamyoRuijusho
甘楽郡丹生郷		138.8338889	36.25611111	0	1	1721424	9999999	JP-WamyoRuijusho
甘楽郡貫前郷		138.8602778	36.2525	0	1	1721424	9999999	JP-WamyoRuijusho
甘楽郡酒甘郷		138.8447222	36.25222222	0	1	1721424	9999999	JP-WamyoRuijusho
甘楽郡新屋郷		138.9216667	36.24277778	0	1	1721424	9999999	JP-WamyoRuijusho
甘楽郡端上郷		138.885	36.25194444	0	1	1721424	9999999	JP-WamyoRuijusho
勢多郡藤沢郷		139.1025	36.42833333	0	1	1721424	9999999	JP-WamyoRuijusho
勢多郡真壁郷		139.0425	36.48	0	1	1721424	9999999	JP-WamyoRuijusho
勢多郡時沢郷		139.0836111	36.43722222	0	1	1721424	9999999	JP-WamyoRuijusho
群馬郡井出郷		138.9922222	36.36583333	0	1	1721424	9999999	JP-WamyoRuijusho
群馬郡白衣郷		139.0133333	36.51166667	0	1	1721424	9999999	JP-WamyoRuijusho
群馬郡八木郷		139.0011111	36.3575	0	1	1721424	9999999	JP-WamyoRuijusho
群馬郡有馬郷		139.0061111	36.47277778	0	1	1721424	9999999	JP-WamyoRuijusho
