key	ja-JP	en-US	longitude	latitude	min_size	max_size	first_year	last_year	texture	所在地	種別	時代	立地	標高	出土遺物
HokkaidoSite133	柏木工業団地4遺跡		141.5597261	42.89608847	0	0.5	-3500	-2000	BlueCircle	恵庭市北柏木町3丁目4～6,8～12,13-1,14-1,15-1,16-2	遺物包含地	縄文(中期)	柏木側左岸低位段丘	35 m	土器、石核・石斧・敲石・剥片
HokkaidoSite134	柏木川9遺跡		141.5672795	42.90147742	0	0.5	-3500	-2000	BlueCircle	恵庭市柏陽町3丁目266-1,268-1,280-1･3･5	遺物包含地	縄文(中期)	柏木川右岸低位段丘	25 m	土器、石冠・剥片
HokkaidoSite135	奥東遺跡		143.236731	44.21378823	0	0.5	650	1300	PitHouse	紋別市上渚滑町奥東134,140	集落跡	擦文	渚滑川左岸段丘	55 m	
HokkaidoSite136	若狭遺跡		143.4882744	44.20917314	0	0.5	-3500	-2000	BlueCircle	紋別市沼の上1198,1202	遺物包含地	縄文(中期)	シブノツナイ川左岸段丘	50～80 m	土器、石器
HokkaidoSite137	カムイチポチ竪穴群遺跡		143.213519	44.21301813	0	0.5	650	1300	PitHouse	紋別市上渚滑町奥東221-1,222-1・2,233,河川敷地	集落跡	擦文	渚滑川左岸段丘	65 m	
HokkaidoSite138	アネップナイ川左岸遺跡		143.8966979	44.09852786	0	0.5	-3500	-2000	BlueCircle	佐呂間町字幌岩8-1・7・8	遺物包含地	縄文(中期)	アネップナイ川左岸段丘	5 m	土器、石器、剥片
HokkaidoSite139	アネップナイ川右岸遺跡		143.8965789	44.09362207	0	0.5	-1000	-300	BlueCircle	佐呂間町字幌岩82-1	遺物包含地	縄文(晩期)	アネップナイ川右岸段丘	10 m	土器、石鏃・掻器・拓入石器・削器・Rフレイク・Uフレイク
HokkaidoSite140	ピラオロ台遺跡		143.8013964	44.09485108	0	0.5	-3500	-2000	PitHouse	佐呂間町字富武士,国有林100林班	集落跡	縄文(中期)	海岸段丘	30 m	土器、剥片
HokkaidoSite141	ライトコロ右岸遺跡(ST-30)		143.9942578	44.12606658	0	0.5	650	1300	BlueCircle	北見市常呂町字栄浦96,97	遺物包含地	擦文	ライトコロ川岸の低地帯	1～2 m	土器、木製品(刺突具・杭)
HokkaidoSite142	ST-09遺跡		143.974843	44.12434327	0	0.5	650	1300	PitHouse	北見市常呂町字栄浦374	集落跡	擦文	サロマ湖に注ぐ小沢の両岸台地端近く	8 m	土器
HokkaidoSite143	ST-06遺跡		143.9801759	44.12491764	0	0.5	-300	700	PitHouse	北見市常呂町字栄浦374	集落跡	続縄文	ST05と小沢を挟んだ対岸、沢奥近く	約10m	土器
HokkaidoSite144	西町2遺跡		143.5061343	44.04603862	0	0.5	-2000	-1000	BlueCircle	遠軽町西町3丁目3-15	遺物包含地	縄文(後期)	河岸段丘	88m	土器、石鏃
HokkaidoSite145	清川4遺跡		143.4845897	44.03656994	0	0.5	-300	700	BlueCircle	遠軽町清川211,212,214,216～220	遺物包含地	続縄文	湧別川左岸 中位段丘上	110 m	土器、ナイフ・掻器・剥片
HokkaidoSite146	金山1遺跡		143.3571647	44.02093073	0	0.5	-300	700	PitHouse	遠軽町丸瀬布金山154,155,河川敷	集落跡	続縄文	湧別川左岸の段丘	190 m	土器、石器
HokkaidoSite147	沼の上2遺跡		143.5180843	44.23006654	0	0.5	-3500	-2000	BlueCircle	紋別市沼の上482-1･2,483-1～4,485,491-1･2	遺物包含地	縄文(中期)	シブノツナイ川左岸段丘	10 m	土器
HokkaidoSite148	湧別遺跡		143.6315121	44.21467547	0	0.5	-8000	-5000	BlueCircle	湧別町東280-1,285,286-1,287,288,290-1・4	遺物包含地	縄文(早期)		6m	石刃鏃・石刃・掻器
HokkaidoSite149	元生2遺跡		143.5407869	44.00314776	0	0.5	-3500	-2000	BlueCircle	遠軽町生田原水穂10-1･2,11-1～3,12-1･3	遺物包含地	縄文(中期)	生田原川右岸段丘、小支流との合流点付近	110 m	土器、ポイント
HokkaidoSite150	雄鎮内5遺跡		143.1396946	44.20247225	0	0.5	-3500	-2000	BlueCircle	滝上町字上渚滑原野1624-1･2,1626-2･3	遺物包含地	縄文(中期)	渚滑川左岸段丘	110 m	
HokkaidoSite151	雄鎮内4遺跡		143.1346862	44.20219563	0	0.5	-3500	-2000	BlueCircle	滝上町字上渚滑原野1160-1,1622-1･3,1623-1	遺物包含地	縄文(中期)	渚滑川左岸段丘	110 m	土器
HokkaidoSite152	雄鎮内3遺跡		143.137096	44.20119207	0	0.5	-3500	-2000	BlueCircle	滝上町字上渚滑原野1160-2,1623-2	遺物包含地	縄文(中期)	渚滑川左岸段丘	110 m	
HokkaidoSite153	雄鎮内2遺跡		143.1314529	44.19921309	0	0.5	-3500	-2000	BlueCircle	滝上町字上渚滑原野1793-1･2	遺物包含地	縄文(中期)	渚滑川左岸段丘と丘陵との境一帯	120 m	土器、石鏃、鹿角
HokkaidoSite154	雄鎮内1遺跡		143.129217	44.1919821	0	0.5	-3500	-2000	BlueCircle	滝上町字上渚滑原野1489-1,1490-1･4･5	遺物包含地	縄文(中期)	渚滑川左岸段丘	100 m	石鏃、フレイク
HokkaidoSite155	オウコッペ1遺跡		143.147925	44.46944746	0	0.5	-8000	-5000	BlueCircle	興部町字秋里1-1･6,2,3,4-1	遺物包含地	縄文(早期)	オホーツク海に面する海岸段丘	10 m	土器、石器
HokkaidoSite156	興部豊野竪穴群(A)		143.1698668	44.45966459	0	0.5	650	1300	PitHouse	興部町字豊野1-1	集落跡	擦文	オホーツク海に面した瑠橡(るろち)川左岸台地	5m	
HokkaidoSite157	豊野2遺跡		143.1881841	44.45008685	0	0.5	650	1300	PitHouse	興部町字豊野887,897-1	集落跡	擦文	オピラウンナイ(久富川)河口両岸	10 m	
HokkaidoSite158	秋里3遺跡		143.1309924	44.44561111	0	0.5	-3500	-2000	BlueCircle	興部町字秋里172-1･2,173,174,225	遺物包含地	縄文(中期)	モオコッペ川河口上流に3㎞、左岸に突出した舌状段丘上	20 m	土器、石槍、ナイフ、フレイク
HokkaidoSite159	沙留川口2遺跡		143.229715	44.41927592	0	0.5	650	1300	PitHouse	興部町字沙留400-5･8,402-1･2,403-1･2,590	集落跡	擦文	汐留川右岸段丘上	10 m	
HokkaidoSite160	富丘2遺跡		143.256896	44.4077541	0	0.5	650	1300	PitHouse	興部町字富丘19-1,359	集落跡	擦文	海岸段丘、南側はオモサル川の開析を受ける。	8 m	
HokkaidoSite161	オムサロ台地竪穴群		143.2751162	44.398682	0	0.5	650	1300	PitHouse	興部町字富丘396	集落跡	擦文	海岸段丘	約10 m	
HokkaidoSite162	元沢木遺跡		143.0310936	44.53344363	0	0.5	650	1300	PitHouse	雄武町字沢木907-1～15	集落跡	擦文	舌状丘陵上	20 m	
HokkaidoSite163	日の出岬2遺跡		143.0627273	44.52852281	0	0.5	-300	700	PitHouse	雄武町字沢木168	集落跡	続縄文	日の出岬の海岸段丘上	10 m	土器、石器
HokkaidoSite164	パンケ遺跡		143.0185486	44.40149463	0	0.5	650	1300	PitHouse	興部町字宇津道川	集落跡	擦文	パンケ川下流(旧国道11地先)	60 m	
HokkaidoSite165	ワッカ(ST-26)遺跡		143.9089991	44.14523573	0	0.5	-5000	-3500	PitHouse	北見市常呂町字栄浦(国有林)	集落跡	縄文(前期)	サロマ湖に面した低位台地	2～4 m	土器
HokkaidoSite166	武徳2遺跡		142.4735116	44.20560736	0	0.5	650	1300	BlueCircle	士別市下士別町738-3･14･15,7540-1･4,7541-1	遺物包含地	擦文	タヨロマ川右岸に面した傾斜地	180 m	土器、石鏃、掻器、石斧
HokkaidoSite167	更正4遺跡		142.4314101	44.43472267	0	0.5	-3500	-2000	BlueCircle	名寄市智恵文1399-1地先河川敷地	遺物包含地	縄文(中期)	天塩川左岸	85 m	土器、槍先、スクレイパー、石斧
HokkaidoSite168	旭東17遺跡		142.4781804	44.36310648	0	0.5	650	1300	BlueCircle	名寄市旭東284	遺物包含地	擦文	名寄川右岸	130 m	
HokkaidoSite169	朝日13遺跡(中名寄6線遺跡)		142.5165278	44.33771378	0	0.5	-8000	-5000	BlueCircle	名寄市旭東143	遺物包含地	縄文(早期)	名寄川北側の南向きの段丘	120 m	
HokkaidoSite170	北星4遺跡		142.4279136	44.44022449	0	0.5	-5000	-3500	BlueCircle	名寄市智恵文2352-1･4･5,3053-1,3054-1･4･5,3452,鉄道用地	遺物包含地	縄文(前期)	天塩川右岸	85 m	土器、槍先、スクレイパー、石斧
HokkaidoSite171	智東4遺跡(智東D遺跡)		142.4463525	44.4253455	0	0.5	-2000	-1000	BlueCircle	名寄市智恵文1536-1,1537-1	墳墓	縄文(後期)	小沢の岸部、天塩川右岸	80 m	土器、石鏃、槍先
HokkaidoSite172	日進8遺跡(北名遺跡)		142.4673258	44.38858728	0	0.5	-5000	-3500	BlueCircle	名寄市日進671-1,673-1,705-1,892	遺物包含地	縄文(前期)	天塩川右岸台地上	200 m	土器、石鏃、槍先、石錐、つまみ付ナイフ、スクレイパー、石斧、すり石
HokkaidoSite173	日進27遺跡		142.479189	44.38523605	0	0.5	-3500	-2000	BlueCircle	名寄市日進376,479-1,489-1	遺物包含地	縄文(中期)	ピヤシリ川左岸	110 m	石鏃・石核ほか
HokkaidoSite174	日進19遺跡		142.4763217	44.37674196	0	0.5	-5000	-3500	BlueCircle	名寄市日進241-1･2,263-1･3,267	遺物包含地	縄文(前期)	名寄川右岸	100 m	土器、石鏃・槍先・剥片・石斧
HokkaidoSite175	日進17遺跡		142.4693548	44.37467162	0	0.5	-5000	-3500	BlueCircle	名寄市日進127,130,131-1,132-2	遺物包含地	縄文(前期)	名寄川右岸	95 m	石鏃
HokkaidoSite176	旭東13遺跡		142.4826455	44.35466336	0	0.5	-3500	-2000	BlueCircle	名寄市旭東242-1,243	遺物包含地	縄文(中期)	名寄川右岸	100 m	
HokkaidoSite177	旭東12遺跡		142.4837487	44.35026755	0	0.5	650	1300	BlueCircle	名寄市旭東226-1･2,230-1･2	遺物包含地	擦文	名寄川右岸	100 m	
HokkaidoSite178	旭東7遺跡		142.4925398	44.34995461	0	0.5	650	1300	BlueCircle	名寄市旭東583-1	遺物包含地	擦文	名寄川右岸	150 m	土器
HokkaidoSite179	香川三線遺跡		141.6764599	44.27750584	0	0.5	650	1300	PitHouse	苫前町字香川360,361-3,467,468-1,470-2～4,470-9～12,689～691・695～697	集落跡	擦文	古丹別川左岸の段丘上	2～3 m	
HokkaidoSite180	焼尻西浦2遺跡		141.4027758	44.43695174	0	0.5	-1000	-300	BlueCircle	羽幌町大字焼尻字西浦41	遺物包含地	縄文(晩期)	海岸段丘	30～40 m	土器、石器
HokkaidoSite181	チライベツA遺跡		141.7427694	44.40777645	0	0.5	650	1300	PitHouse	羽幌町字築別240-1・3,241,同地先道路敷	集落跡	擦文	チライベツ川左岸、河岸段丘上	15 m	土器、紡錘車、鉄器破片(?)
HokkaidoSite182	チライベツB遺跡		141.7410363	44.40516534	0	0.5	650	1300	PitHouse	羽幌町字築別1082-1・2,1144-1～3,同地先道路敷	集落跡	擦文	チライベツ川左岸の河岸段丘上	15 m	土器、紡錘車
HokkaidoSite183	初山別遺跡		141.7711197	44.52798714	0	0.5	650	1300	PitHouse	初山別村字初山別35,36-1・2・16	集落跡	擦文	初山別川左岸の舌状台地	17 m	土器、黒曜石片、カワシンジュガイ
HokkaidoSite184	サンコタン川西岸竪穴群		145.7198644	43.37619779	0	0.5	-300	700	PitHouse	根室市豊里74-1	集落跡	続縄文	サンコタン川左岸、サンコタン川に注ぐ小沢の両岸	18 m	土器
HokkaidoSite185	野付2遺跡		145.2698972	43.60351139	0	0.5	650	1300	PitHouse	別海町国有林101林班い小班	集落跡	擦文	砂丘	2.5m	
HokkaidoSite186	本別海5遺跡		145.2630886	43.35819865	0	0.5	650	1300	PitHouse	別海町本別海9	集落跡	擦文	低位段丘	10 m	
HokkaidoSite187	薫別竪穴群遺跡		145.0519774	43.79493108	0	0.5	650	1300	PitHouse	標津町字薫別30-5	集落跡	擦文	薫別川左岸段丘	30 m	
HokkaidoSite188	薫別第2竪穴群遺跡		145.0570685	43.7944145	0	0.5	650	1300	PitHouse	標津町字薫別4-2,2082	集落跡	擦文	薫別川左岸段丘	20 m	
HokkaidoSite189	古多糠川左岸竪穴群遺跡		145.0588168	43.76219075	0	0.5	650	1300	PitHouse	標津町字古多糠37-2,41-1	集落跡	擦文	古多糠川左岸段丘	30 m	土器
HokkaidoSite190	古多糠川右岸竪穴群遺跡		145.057762	43.75857992	0	0.5	650	1300	PitHouse	標津町字古多糠32,2023	集落跡	擦文	古多糠川右岸、2本の小流により舌状に開析された段丘	30 m	
HokkaidoSite191	イチャニチシネ第4竪穴群遺跡		145.1040539	43.70583633	0	0.5	650	1300	PitHouse	標津町字忠類1-2,3-7	集落跡	擦文	海岸段丘	10 m	土器
HokkaidoSite192	伊茶仁川第5竪穴群遺跡		145.0744227	43.69556145	0	0.5	650	1300	PitHouse	標津町字川北2425,2453	集落跡	擦文	伊茶仁川右岸段丘	25 m	
HokkaidoSite193	伊茶仁川第4竪穴群遺跡		145.0777162	43.6954476	0	0.5	650	1300	PitHouse	標津町字川北2454-1･2,2455-1･2	集落跡	擦文	伊茶仁川左岸段丘	26.5 m	
HokkaidoSite194	伊茶仁川第1竪穴群遺跡		145.1097057	43.69166287	0	0.5	650	1300	PitHouse	標津町字伊茶仁4-9	集落跡	擦文	伊茶仁川が大きく蛇行する地点の右岸段丘	3 m	
HokkaidoSite195	イチャニレウミミ竪穴群遺跡		145.083499	43.6895548	0	0.5	650	1300	PitHouse	標津町字川北2431-1,2432	集落跡	擦文	レウミミ川湧水池周辺	22 m	
HokkaidoSite196	シュラ川第5遺跡		145.015407	43.67717793	0	0.5	-300	700	PitHouse	標津町字川北2114-1･2	集落跡	続縄文	シュラ川右岸段丘	50 m	フレイク
HokkaidoSite197	シュラ川第4遺跡		145.0301728	43.67273272	0	0.5	-3500	-2000	PitHouse	標津町字川北2009-2	集落跡	縄文(中期)	シュラ川左岸段丘		
HokkaidoSite198	ポー川第3遺跡		145.0884028	43.66497637	0	0.5	-8000	-5000	PitHouse	標津町字標津2222-23	集落跡	縄文(早期)	ポー川支流カリカリウス川右岸、舌状の段丘		土器
HokkaidoSite199	ポー川第1遺跡		145.060081	43.6613898	0	0.5	-3500	-2000	BlueCircle	標津町字川北2757～2759	遺物包含地	縄文(中期)	ポー川左岸河岸段丘	10 m	土器
HokkaidoSite200	ペギシリ山第1遺跡		145.12321	43.65363252	0	0.5	-1000	-300	PitHouse	標津町字標津1326-1	集落跡	縄文(晩期)	標津川右岸丘陵上	15 m	土器
HokkaidoSite201	望ヶ丘竪穴群遺跡		145.1329169	43.64918361	0	0.5	650	1300	PitHouse	標津町南7条西2丁目1-9～11	集落跡	擦文	北へ伸びる舌状段丘	10～20 m	
HokkaidoSite202	望ヶ丘第3遺跡		145.1306474	43.64788454	0	0.5	650	1300	PitHouse	標津町南7条西3丁目3-1	集落跡	擦文	あきら川源流部右岸の丘陵上	15 m	
HokkaidoSite203	望ヶ丘第4遺跡		145.1277867	43.64771034	0	0.5	650	1300	PitHouse	標津町南7条西3丁目2-3,南7条西3丁目2-4	集落跡	擦文	標津川右岸丘陵上	15 m	
HokkaidoSite204	古道第3遺跡		145.0877602	43.64426256	0	0.5	650	1300	PitHouse	標津町字川北125･同地先河川敷	集落跡	擦文	標津川左岸、河岸段丘(台地縁)比高5m	7 m	
HokkaidoSite205	茶志骨川第7遺跡		145.137124	43.64213014	0	0.5	-3500	-2000	PitHouse	標津町字茶志骨3-12	集落跡	縄文(中期)	茶志骨川左岸段丘南縁	7.5 m	
HokkaidoSite206	古道第4遺跡		145.0836968	43.6427308	0	0.5	650	1300	PitHouse	標津町字川北125･同地先河川敷	集落跡	擦文	標津川左岸、蛇行部に接する台地上	9～14 m	土器
HokkaidoSite207	茶志骨川第5遺跡		145.1419677	43.64128221	0	0.5	-3500	-2000	PitHouse	標津町字茶志骨3-17	集落跡	縄文(中期)	茶志骨川左岸段丘末端	3 m	
HokkaidoSite208	シュラ川第2遺跡		145.0321069	43.64352167	0	0.5	-3500	-2000	BlueCircle	標津町字川北1018,南2東14,南3東16	遺物包含地	縄文(中期)	シュラ川の最初の支流沿い右岸		土器･フレイク
HokkaidoSite209	茶志骨川第6遺跡		145.1401969	43.64127814	0	0.5	-3500	-2000	PitHouse	標津町字茶志骨3-12	集落跡	縄文(中期)	茶志骨川左岸段丘の南側縁	5.5～7.5 m	
HokkaidoSite210	茶志骨川第8遺跡		145.1350398	43.63996225	0	0.5	-3500	-2000	PitHouse	標津町字茶志骨105	集落跡	縄文(中期)	茶志骨川左岸段丘	5 m	
HokkaidoSite211	浜茶志骨竪穴群遺跡		145.1538549	43.63778783	0	0.5	650	1300	PitHouse	標津町字茶志骨521	集落跡	擦文	茶志骨川右岸段丘	7.5～9 m	土器
HokkaidoSite212	茶志骨川第9遺跡		145.1313411	43.63737312	0	0.5	-3500	-2000	PitHouse	標津町字茶志骨104,105	集落跡	縄文(中期)	茶志骨川左岸段丘	6 m	
HokkaidoSite213	ウラップ川第2遺跡		145.0271847	43.63839871	0	0.5	-5000	-3500	BlueCircle	標津町字川北南3線東14,202-5･6	遺物包含地	縄文(前期)	ウルップ川右岸段丘上	25 m	土器
HokkaidoSite214	茶志骨神社南第5遺跡		145.1624354	43.62947512	0	0.5	650	1300	PitHouse	標津町字茶志骨521-54	集落跡	擦文	マクベツ川西支流左岸段丘		
HokkaidoSite215	マクベツ川第1遺跡		145.1837748	43.62849011	0	0.5	-300	200	PitHouse	標津町字茶志骨520-1	集落跡	続縄文(前半期)	マクベツ川右岸の段丘末端	5 m	土器
HokkaidoSite216	武佐川左岸第2遺跡		145.0207922	43.63193983	0	0.5	650	1300	PitHouse	標津町字川北1248-1･2,1249	集落跡	擦文	武佐川左岸、武佐川に注ぐ小河川に面した段丘上	13～15 m	
HokkaidoSite217	マクベツ川第3遺跡		145.1691146	43.62756666	0	0.5	650	1300	PitHouse	標津町字茶志骨1-10	集落跡	擦文	マクベツ川が東西に分流する地点南側の段丘	5～10 m	
HokkaidoSite218	当幌河口第2遺跡		145.1849619	43.62160433	0	0.5	-3500	-2000	PitHouse	標津町字茶志骨520-1	集落跡	縄文(中期)	当幌川左岸、小谷をはさんだ低い台地上	5～7 m	
HokkaidoSite219	当幌河口第3遺跡		145.1832723	43.61945776	0	0.5	-3500	-2000	PitHouse	標津町字茶志骨520-1	集落跡	縄文(中期)	当幌川左岸、台地上南側緩斜面	6～7 m	
HokkaidoSite220	当幌河口第4遺跡		145.1817335	43.61727399	0	0.5	-3500	-2000	PitHouse	標津町字茶志骨520-1	集落跡	縄文(中期)	当幌川左岸 台地上	6～7 m	
HokkaidoSite221	当幌河口第5遺跡		145.1801495	43.61339569	0	0.5	-8000	-5000	BlueCircle	標津町字茶志骨520-1	遺物包含地	縄文(早期)	当幌川左岸、段丘上	12 m	石刃鏃
HokkaidoSite222	当幌川左岸竪穴群遺跡		145.179087	43.60950385	0	0.5	650	1300	PitHouse	標津町字茶志骨1-11	集落跡	擦文	当幌川左岸段丘	7～8 m	土器、鉄製釣針
HokkaidoSite223	標津川第3遺跡		145.0757104	43.60672367	0	0.5	650	1300	PitHouse	標津町字茶志骨5線南2-1,東側道路用地	集落跡	擦文	標津川左岸、小支流谷頭部	20 m	
HokkaidoSite224	当幌川左岸第5遺跡		145.1513046	43.58650742	0	0.5	-3500	-2000	BlueCircle	標津町字茶志骨698	遺物包含地	縄文(中期)	当幌川の支流モトムラコタン川の左岸段丘上	12 m	石槍、礫
HokkaidoSite225	オタフク岩遺跡		145.1661533	43.99079026	0	0.5	500	1100	PitHouse	羅臼町礼文町9-1,松法町34-1	集落跡	オホーツク	海岸段丘	40 m	土器
HokkaidoSite226	ポン茶志別川左岸遺跡		145.1050241	43.90442188	0	0.5	500	1100	PitHouse	羅臼町幌萌町40-1	集落跡	オホーツク	海岸段丘	30 m	
HokkaidoSite227	市川遺跡		145.0743792	43.88097808	0	0.5	-8000	-5000	BlueCircle	羅臼町峯浜町432,539-1･2	遺物包含地	縄文(早期)	陸志別川右岸、同支流左岸の段丘	50 m	土器、有孔磨切石斧・剥片
HokkaidoSite228	峯浜遺跡		145.0521176	43.8819903	0	0.5	-8000	-5000	BlueCircle	羅臼町峯浜町539-1･2	遺物包含地	縄文(早期)	陸志別川右岸段丘、東向き緩斜面	90 m	
