key	ja-JP	latitude	longitude	first_julian_day	last_julian_day	texture	overall_length
YokoSekishitsu619	三日市古墳群10号墳	34.43157229	135.5759717	1936553	1947145	Enpun	28
YokoSekishitsu620	寺古墳群11号墳	34.78794	135.67994	1933266	1940206	Enpun	28
YokoSekishitsu621	安満山A2号墳	34.86638816	135.6310546	1936553	1947145	Enpun	28
YokoSekishitsu622	安満山B4号墳	34.86638816	135.6310546	1954815	1965407	Enpun	28
YokoSekishitsu623	塚脇E-1号墳	34.846	135.61725	1954815	1965407	Enpun	28
YokoSekishitsu624	塚原A71号墳	34.8541687	135.5692665	1914639	1925231	Enpun	28
YokoSekishitsu625	檜尾塚原古墳群2号墳	34.57333	135.483	1936553	1958102	Enpun	28
YokoSekishitsu626	和爾小倉谷2号墳	34.62805401	135.8425759	1947510	1965407	Hofun	28
YokoSekishitsu627	能峠南山1号墳	34.53313459	135.9640438	1936553	1947145	Enpun	28
YokoSekishitsu628	キトラ古墳	34.45130577	135.8049827	1977095	2013254	Enpun	28
YokoSekishitsu629	三ツ塚8号墳	34.50814405	135.6869265	1936553	1947145	Enpun	28
YokoSekishitsu630	三ツ塚11号墳	34.50814405	135.6869265	1925596	1936188	Enpun	28
YokoSekishitsu631	夫婦塚古墳西石室	34.50264209	135.6952246	1958833	1976730	Enpun	28
YokoSekishitsu632	夫婦塚古墳東石室	34.50264209	135.6952246	1958833	1976730	Enpun	28
YokoSekishitsu633	寺口忍海E-10号墳	34.47595108	135.7022074	1940571	1958468	Enpun	28
YokoSekishitsu634	寺口忍海H-24号墳	34.47595108	135.7022074	1914639	1925231	Enpun	28
YokoSekishitsu635	寺口忍海H-35号墳	34.47595108	135.7022074	1904046	1921943	Enpun	28
YokoSekishitsu636	石光山49号墳	34.47226216	135.7284251	1922309	1940206	Enpun	28
YokoSekishitsu637	巨勢山323号墳	34.43747538	135.7261644	1954815	1965407	Hofun	28
YokoSekishitsu638	巨勢山415号墳	34.43747538	135.7261644	1947510	1965407	Enpun	28
YokoSekishitsu639	巨勢山432号墳(境谷9号墳)	34.43869735	135.7359138	1904046	1910986	Enpun	28
YokoSekishitsu640	熊ヶ谷10号墳1号石室	35.04541689	135.8527227	1933266	1940206	Enpun	28
YokoSekishitsu641	熊ヶ谷10号墳2号石室	35.04541689	135.8527227	1933266	1940206	Enpun	28
YokoSekishitsu642	北牧野2号墳	35.4832558	136.0355217	1925596	1936188	Enpun	28
YokoSekishitsu643	北牧野3号墳	35.4832558	136.0355217	1925596	1947145	Enpun	28
YokoSekishitsu644	楢崎26号墳	35.19469713	136.2914201	1936553	1947145	Enpun	28
YokoSekishitsu645	猪子山23号墳	35.17659396	136.1659987	1936553	1947145	Enpun	28
YokoSekishitsu646	猪子山30号墳	35.17659396	136.1659987	1947510	1965407	Enpun	28
YokoSekishitsu647	猪子山52号墳	35.17659396	136.1659987	1925596	1936188	Enpun	28
YokoSekishitsu648	三ツ山6号墳	35.07271289	136.090489	1922309	1940206	Enpun	28
YokoSekishitsu649	桜生7号墳	35.0733828	136.0405994	1936553	1947145	Enpun	28
YokoSekishitsu650	狐栗B-3号墳	34.99295049	136.0818932	1936553	1947145	Enpun	28
YokoSekishitsu651	草ヶ山1号墳	34.74752195	135.8758389	1904046	1921943	Enpun	28
YokoSekishitsu652	中臣遺跡第59次	34.97177228	135.8033782	1936553	1947145	Enpun	28
YokoSekishitsu653	音戸山1号墳	35.02546299	135.6996182	1933266	1940206	Enpun	28
YokoSekishitsu654	小金岐17号墳	35.02948107	135.5568011	1940571	1958468	Enpun	28
YokoSekishitsu655	川向北1号墳	35.11034539	135.468048	1936553	1947145	Enpun	28
YokoSekishitsu656	高谷4号墳	35.32774861	135.21639	1936553	1947145	Enpun	28
YokoSekishitsu657	柳谷古墳	35.32097696	135.2707085	1925596	1936188	Enpun	28
YokoSekishitsu658	向野西9号墳	35.28863154	135.1061107	1925596	1936188	Enpun	28
YokoSekishitsu659	小田古墳	35.56097815	135.2518708	1910986	1921578	Enpun	28
YokoSekishitsu660	塚ガ谷2号墳	35.59872589	134.957572	1936553	1947145	Enpun	28
YokoSekishitsu661	スクモ塚28号墳	35.64004415	135.0908825	1936553	1947145	Enpun	28
YokoSekishitsu662	辻垣内5号墳	34.62758	136.10839	1936553	1947145	Hofun	28
YokoSekishitsu663	尻矢4号墳	34.62758	136.10839	1936553	1947145	Enpun	28
YokoSekishitsu664	小谷3号墳	34.62758	136.10839	1925596	1936188	Enpun	28
YokoSekishitsu665	丸尾山2号墳	34.62758	136.10839	1925596	1947145	Enpun	28
YokoSekishitsu666	和田ヶ平1号墳	34.96503	136.62442	1936553	1947145	Enpun	28
YokoSekishitsu667	御池1号墳	34.96503	136.62442	1954815	1965407	Enpun	28
YokoSekishitsu668	御池2号墳	34.96503	136.62442	1954815	1965407	Enpun	28
YokoSekishitsu669	御池7号墳	34.96503	136.62442	1936553	1958102	Enpun	28
YokoSekishitsu670	御池8号墳	34.96503	136.62442	1936553	1958102	Enpun	28
YokoSekishitsu671	津賀2号墳	34.88197	136.58417	1936553	1947145	Hofun	28
YokoSekishitsu672	深溝狐塚古墳	34.88197	136.58417	1940571	1976730	Hofun	28
YokoSekishitsu673	高井古墳	34.71844	136.50578	1925596	1936188	Enpun	28
YokoSekishitsu674	まんじゅう山1号墳	34.62322	136.47997	1925596	1936188	Enpun	28
YokoSekishitsu675	まんじゅう山3号墳	34.62322	136.47997	1936553	1947145	Enpun	28
YokoSekishitsu676	垣内田3号墳	34.57794	136.52758	1936553	1947145	Enpun	28
YokoSekishitsu677	垣内田4号墳	34.57794	136.52758	1936553	1958102	Enpun	28
YokoSekishitsu678	蟹穴古墳	34.48133	136.84342	1963946	1969060	Enpun	28
YokoSekishitsu679	高尾山1号墳	34.19821742	135.3262142	1925596	1936188	Enpun	28
YokoSekishitsu680	船戸山3号南墳	34.24912481	135.3120438	1925596	1936188	Enpun	28
YokoSekishitsu681	大日山70号墳	34.22322533	135.2207435	1903681	1910621	Enpun	28
YokoSekishitsu682	寺内6号墳	34.21137642	135.2259651	1947510	1965407	Enpun	28
YokoSekishitsu683	崎山14号墳	33.79801724	135.2437577	1936553	1947145	Enpun	28
YokoSekishitsu684	立脇トウスガ谷2号墳	35.24364	134.79533	1936553	1947145	BrownCircle	26
YokoSekishitsu685	大師山05号墳	35.5445	134.82019	1903681	1910621	Enpun	26
YokoSekishitsu686	浅間西山3号墳	35.40464	134.76767	1925596	1936188	Enpun	26
YokoSekishitsu687	西家の上1号墳	35.40464	134.76767	1947510	1965407	Enpun	26
YokoSekishitsu688	箕谷1号墳	35.4005016	134.7537481	1936553	1958102	Enpun	26
YokoSekishitsu689	箕谷3号墳	35.4005016	134.7537481	1936553	1958102	Enpun	26
YokoSekishitsu690	高塚山4号墳	34.67593811	135.0630798	1936553	1947145	Enpun	26
YokoSekishitsu691	塚山第1-4号墳	34.75	134.39	1936553	1947145	Enpun	26
YokoSekishitsu692	馬立19号墳	34.91858	134.54933	1936553	1958102	Enpun	26
YokoSekishitsu693	龍子向山1号墳	34.857847	134.545397	1925596	1936188	Enpun	26
YokoSekishitsu694	鳥坂5号墳	34.857847	134.545397	1936553	1947145	Enpun	26
YokoSekishitsu695	下ノ山1号墳	34.93778	134.94511	1925596	1936188	Enpun	26
YokoSekishitsu696	四ツ辻5号墳	34.93778	134.94511	1936553	1947145	Enpun	26
YokoSekishitsu697	山王2号墳	34.98933	134.76328	1936553	1947145	Enpun	26
YokoSekishitsu698	三津4号墳	35.00425	134.53994	1914639	1925231	Enpun	26
YokoSekishitsu699	入角015号墳	35.05031	134.92336	1954815	1965407	Enpun	26
YokoSekishitsu700	入角077号墳	35.05031	134.92336	1936553	1958102	Enpun	26
YokoSekishitsu701	灰高2号墳	35.06661	135.18497	1910986	1921578	Enpun	26
YokoSekishitsu702	高坂1号墳	35.21033	135.13528	1925596	1936188	Enpun	26
YokoSekishitsu703	火山08号墳	35.16883	135.10119	1947510	1965407	Enpun	26
YokoSekishitsu704	火山10号墳	35.16883	135.10119	1925596	1936188	Enpun	26
YokoSekishitsu705	尼崎学園内4号墳	34.69017	135.19544	1925596	1936188	Enpun	26
YokoSekishitsu706	八木ノ谷1号墳(AW-59)	34.88997	135.22544	1936553	1947145	Enpun	26
YokoSekishitsu707	桑原・平野古墳	34.88997	135.22544	1925596	1936188	Enpun	26
YokoSekishitsu708	八十塚古墳群岩ヶ平支群第10号	34.748918	135.3129574	1936553	1947145	Enpun	26
YokoSekishitsu709	雲雀山西尾根B群北4号墳	34.82941377	135.3952086	1925596	1936188	Enpun	26
YokoSekishitsu710	太平寺古墳群4-1号墳(天冠山1号墳)	34.57928	135.62861	1954815	1965407	Enpun	26
YokoSekishitsu711	平野大県古墳群27-4号墳	34.59258811	135.6389079	1925596	1936188	Enpun	26
YokoSekishitsu712	一須賀古墳群Ｂ8(14)号墳	34.50176472	135.6438379	1910986	1921578	Enpun	26
YokoSekishitsu713	一須賀古墳群WA20号墳	34.50176472	135.6438379	1936553	1958102	Enpun	26
YokoSekishitsu714	寛弘寺古墳群46号墳	34.48845094	135.6184264	1936553	1958102	Hofun	26
YokoSekishitsu715	寺古墳群1号墳	34.78794	135.67994	1922309	1940206	Enpun	26
YokoSekishitsu716	寺古墳群2号墳	34.78794	135.67994	1922309	1940206	Enpun	26
YokoSekishitsu717	石原1号墳	34.97244	135.41422	1936553	1947145	Hofun	26
YokoSekishitsu718	円山1号墳	34.97244	135.41422	1954815	1965407	Enpun	26
YokoSekishitsu719	檜尾塚原古墳群3号墳	34.57333	135.483	1936553	1947145	Enpun	26
YokoSekishitsu720	檜尾塚原古墳群8号墳	34.57333	135.483	1925596	1936188	Enpun	26
YokoSekishitsu721	初田古墳群2号墳	34.81636	135.56858	1954815	1965407	Hofun	26
YokoSekishitsu722	駕田古墳東石室	34.49167	135.62964	1952624	1964312	Hofun	26
YokoSekishitsu723	龍王山B-1号墳	34.55761924	135.8489919	1925596	1936188	Enpun	26
YokoSekishitsu724	風呂の谷1号墳	34.53313459	135.9640438	1936553	1947145	Enpun	26
YokoSekishitsu725	大貝ヲマエジリ2号墳	34.53313459	135.9640438	1936553	1958102	Enpun	26
YokoSekishitsu726	寺口忍海H-5号墳	34.47595108	135.7022074	1910986	1921578	Enpun	26
YokoSekishitsu727	寺口忍海H-19号墳	34.47595108	135.7022074	1910986	1921578	Enpun	26
YokoSekishitsu728	石光山13号墳埋葬施設1	34.47226216	135.7284251	1922309	1940206	Enpun	26
YokoSekishitsu729	石光山19号墳	34.47226216	135.7284251	1933266	1940206	Enpun	26
YokoSekishitsu730	巨勢山407号墳	34.43747538	135.7261644	1903681	1910621	Enpun	26
YokoSekishitsu731	太鼓塚10号墳	35.04151431	135.85124	1936553	1947145	Enpun	26
YokoSekishitsu732	太鼓塚11号墳	35.04151431	135.85124	1947510	1965407	Enpun	26
YokoSekishitsu733	太鼓塚12号墳	35.04151431	135.85124	1936553	1965407	Enpun	26
YokoSekishitsu734	太鼓塚24号墳	35.04151431	135.85124	1925596	1947145	Enpun	26
YokoSekishitsu735	北落古墳群X2	35.20153922	136.2653916	1910986	1936188	Enpun	26
YokoSekishitsu736	楢崎29号墳	35.19469713	136.2914201	1936553	1965407	Enpun	26
YokoSekishitsu737	楢崎56号墳	35.19469713	136.2914201	1936553	1947145	Enpun	26
YokoSekishitsu738	金剛寺野25号墳	35.15671881	136.2756444	1922309	1940206	Enpun	26
YokoSekishitsu739	常楽寺山3号墳	35.13044072	136.1359788	1922309	1940206	Enpun	26
YokoSekishitsu740	田中山15号墳1号石室	35.0733828	136.0405994	1936553	1947145	Enpun	26
YokoSekishitsu741	和田10号墳	35.00353387	136.0003691	1910986	1921578	Enpun	26
YokoSekishitsu742	坂尻1号墳	34.78856792	135.8932752	1916099	1927787	Enpun	26
YokoSekishitsu743	畑ノ前7号墳	34.75094552	135.789814	1936553	1947145	Enpun	26
YokoSekishitsu744	上大谷17号墳	34.86548561	135.7928393	1922309	1940206	Enpun	26
YokoSekishitsu745	谷下り1号墳	34.89915046	135.8090906	1940571	1947510	Enpun	26
YokoSekishitsu746	音戸山3号墳	35.0290528	135.7001112	1940571	1949337	Hofun	26
YokoSekishitsu747	御堂ヶ池13号墳	35.03477151	135.694801	1940571	1958468	Enpun	26
YokoSekishitsu748	八幡1号墳	35.06972963	135.7709591	1922309	1940206	Enpun	26
YokoSekishitsu749	鳥谷4号墳	35.19589193	135.6383154	1954815	1965407	Enpun	26
YokoSekishitsu750	のぼりお古墳	35.17398634	135.6513278	1933266	1947510	Enpun	26
YokoSekishitsu751	医王谷4号墳	35.00311141	135.5691096	1933266	1940206	Enpun	26
YokoSekishitsu752	神宮谷3号墳	35.3752704	135.2658316	1922309	1940206	Enpun	26
YokoSekishitsu753	小屋ヶ谷古墳	35.25392068	135.1784358	1925596	1936188	Enpun	26
YokoSekishitsu754	下山40号墳	35.30875235	135.0877735	1936553	1947145	Enpun	26
YokoSekishitsu755	倉谷丸山2号墳	35.44505482	135.3388169	1925596	1936188	Enpun	26
YokoSekishitsu756	河ノ辺1号墳	35.51069282	135.1118764	1936553	1947145	Enpun	26
YokoSekishitsu757	中尾古墳	35.67266281	135.2944722	1936553	1947145	Enpun	26
YokoSekishitsu758	畑大塚1号墳	35.55187871	134.9324882	1936553	1947145	Enpun	26
YokoSekishitsu759	遠所31号墳	35.67053568	135.0746466	1910986	1921578	Enpun	26
YokoSekishitsu760	墓ノ谷12号墳	35.67737093	135.0782685	1936553	1947145	Enpun	26
YokoSekishitsu761	高山1号墳	35.70803582	135.0901418	1925596	1936188	Enpun	26
YokoSekishitsu762	上野1号墳	35.7162151	135.1034387	1925596	1936188	Enpun	26
YokoSekishitsu763	天童山13号墳	34.76883	136.12992	1910986	1921578	Enpun	26
YokoSekishitsu764	湯山1号墳	34.76883	136.12992	1965772	1976365	Enpun	26
YokoSekishitsu765	保子里18号墳	34.88197	136.58417	1936553	1965407	Enpun	26
YokoSekishitsu766	大山田A-20号墳	34.71844	136.50578	1936553	1947145	Enpun	26
YokoSekishitsu767	中大谷16号墳	34.75956	136.44697	1936553	1947145	Enpun	26
YokoSekishitsu768	垣内田10号墳	34.57794	136.52758	1936553	1958102		26
YokoSekishitsu769	平林16号墳	34.57794	136.52758	1936553	1958102	Enpun	26
YokoSekishitsu770	平林23号墳	34.57794	136.52758	1936553	1965407	Enpun	26
YokoSekishitsu771	白山4号墳	34.57794	136.52758	1947510	1965407	Enpun	26
YokoSekishitsu772	常光坊谷2号墳	34.57794	136.52758	1892724	1903316	Enpun	26
YokoSekishitsu773	やつで3号墳	34.57794	136.52758	1936553	1947145	Enpun	26
YokoSekishitsu774	昼河A2号墳	34.4875	136.70931	1963946	1969060	Enpun	26
YokoSekishitsu775	寺山12号墳	34.25243524	135.2921344	1936553	1947145	Enpun	26
YokoSekishitsu776	西庄4号墳	34.2622569	135.1092611	1925596	1936188	Enpun	26
YokoSekishitsu777	弁天山(向山4号墳)	33.92392142	135.1514983	1903681	1910621	Enpun	26
YokoSekishitsu778	吹上2号墳	33.91577972	135.184633	1903681	1910621	Enpun	26
YokoSekishitsu779	秋葉山1号墳	33.84001866	135.1843316	1925596	1936188	Enpun	26
YokoSekishitsu780	三保東山古墳	35.31414	134.88333	1936553	1947145	Enpun	24
YokoSekishitsu781	大森神社古墳	35.5445	134.82019	1936553	1947145	Enpun	24
YokoSekishitsu782	穴ヶ谷西11号墳	35.3765	134.81633	1936553	1947145	Enpun	24
YokoSekishitsu783	西家の上2号墳	35.40464	134.76767	1947510	1965407	Enpun	24
YokoSekishitsu784	高塚山2号墳	34.67593811	135.0630798	1925596	1936188	Enpun	24
YokoSekishitsu785	舞子西石ヶ谷3号墳	34.69017	135.19544	1925596	1936188	Enpun	24
YokoSekishitsu786	舞子西石ヶ谷4号墳	34.69017	135.19544	1914639	1925231	Enpun	24
YokoSekishitsu787	舞子西石ヶ谷6号墳	34.69017	135.19544	1936553	1947145	Enpun	24
YokoSekishitsu788	黍田16号墳	34.83069	134.52883	1936553	1947145	Enpun	24
YokoSekishitsu789	馬立04号墳	34.91858	134.54933	1936553	1947145	Enpun	24
YokoSekishitsu790	龍子向山3号墳	34.857847	134.545397	1925596	1936188	Enpun	24
YokoSekishitsu791	太市中06号墳	34.81517	134.68539	1925596	1936188	Enpun	24
YokoSekishitsu792	勝手野4号墳	34.81372948	134.92711	1954815	1965407	Enpun	24
YokoSekishitsu793	勝手野5号墳	34.81372948	134.92711	1936553	1947145	Enpun	24
YokoSekishitsu794	中番22号墳	34.85786	134.93981	1954815	1965407	Enpun	24
YokoSekishitsu795	三方古墳	34.81517	134.68539	1925596	1936188	Enpun	24
YokoSekishitsu796	三津5号墳	35.00425	134.53994	1925596	1936188	Enpun	24
YokoSekishitsu797	奥豊部1号墳	35.10256	134.90047	1936553	1947145	Enpun	24
YokoSekishitsu798	石垣山2号墳	35.05031	134.92336	1936553	1947145	Enpun	24
YokoSekishitsu799	女夫岩2号墳	35.05031	134.92336	1936553	1947145	Enpun	24
YokoSekishitsu800	入角017号墳	35.05031	134.92336	1963946	1969060	Enpun	24
YokoSekishitsu801	入角018号墳	35.05031	134.92336	1954815	1965407	Enpun	24
YokoSekishitsu802	坂本4号墳	35.006666	134.983055	1954815	1965407	Enpun	24
YokoSekishitsu803	年ノ神1号墳	34.811	134.9589	1936553	1958102	Enpun	24
YokoSekishitsu804	箱塚3号墳	35.09281	135.17375	1936553	1947145	Enpun	24
YokoSekishitsu805	多利向山C-2号墳	35.16883	135.10119	1903681	1910621	Enpun	24
YokoSekishitsu806	野坂大谷12号墳	35.087777	135.004166	1925596	1936188	Enpun	24
YokoSekishitsu807	22地点1号墳	34.69017	135.19544	1936553	1947145	Enpun	24
YokoSekishitsu808	22地点2号墳	34.69017	135.19544	1936553	1947145	Enpun	24
YokoSekishitsu809	中西山3号墳	34.88997	135.22544	1936553	1947145	Enpun	24
YokoSekishitsu810	大戸ノ松1号墳	34.88997	135.22544	1914639	1925231	Enpun	24
YokoSekishitsu811	八十塚古墳群岩ヶ平支群第05号	34.748918	135.3129574	1936553	1958102	Enpun	24
YokoSekishitsu812	八十塚古墳群岩ヶ平支群第07号	34.748918	135.3129574	1936553	1947145	Enpun	24
YokoSekishitsu813	仁川旭ヶ丘3号墳	34.8	135.36031	1936553	1958102	Enpun	24
YokoSekishitsu814	雲雀山西尾根B-2号墳	34.82941377	135.3952086	1925596	1936188	Enpun	24
YokoSekishitsu815	太平寺古墳群3-2号墳(太平寺古墳群3号墳)	34.57928	135.62861	1936553	1947145	Enpun	24
YokoSekishitsu816	雁多尾畑古墳群49-10号墳	34.5957797	135.6495054	1965772	1976365	Hofun	24
YokoSekishitsu817	郡川16号墳	34.62692	135.60083	1910986	1921578	Enpun	24
YokoSekishitsu818	高安古墳群110号墳	34.62228208	135.6473763	1914639	1936188	Enpun	24
YokoSekishitsu819	山畑古墳群11号墳	34.66104752	135.6528958	1925596	1947145	Enpun	24
YokoSekishitsu820	山畑古墳群15号墳	34.66104752	135.6528958	1925596	1947145	Enpun	24
YokoSekishitsu821	山畑古墳群24号墳	34.66104752	135.6528958	1925596	1947145	Enpun	24
YokoSekishitsu822	みかん山古墳群5号墳	34.67936	135.60089	1936553	1947145	Enpun	24
YokoSekishitsu823	みかん山古墳群11号墳	34.67936	135.60089	1910986	1921578	Enpun	24
YokoSekishitsu824	切戸1号墳	34.55792	135.60631	1925596	1936188	Enpun	24
YokoSekishitsu825	一須賀古墳群Ｂ6(11)号墳	34.50176472	135.6438379	1910986	1921578	Hofun	24
YokoSekishitsu826	一須賀古墳群Ｅ1号墳	34.50176472	135.6438379	1936553	1947145	Enpun	24
YokoSekishitsu827	一須賀古墳群J13号墳	34.50176472	135.6438379	1925596	1936188	Enpun	24
YokoSekishitsu828	一須賀古墳群Q13号墳	34.50199518	135.6438434	1936553	1958102	Enpun	24
YokoSekishitsu829	一須賀古墳群WA7号墳	34.50176472	135.6438379	1925596	1936188	Enpun	24
YokoSekishitsu830	一須賀古墳群WA17号墳	34.50176472	135.6438379	1903681	1910621	Enpun	24
YokoSekishitsu831	寛弘寺古墳群7号墳	34.48845094	135.6184264	1925596	1936188	Enpun	24
YokoSekishitsu832	嶽山古墳群第5号墳	34.49964	135.59725	1925596	1947145	Enpun	24
YokoSekishitsu833	寺古墳群3号墳	34.78794	135.67994	1940571	1947510	Hofun	24
YokoSekishitsu834	寺古墳群4号墳	34.78794	135.67994	1922309	1940206	Enpun	24
YokoSekishitsu835	塚脇C-1号墳	34.846	135.61725	1936553	1958102	Enpun	24
YokoSekishitsu836	塚脇X-1号墳	34.846	135.61725	1914639	1925231	Enpun	24
YokoSekishitsu837	塚原G1号墳	34.8541687	135.5692665	1903681	1910621	Enpun	24
YokoSekishitsu838	塚原G3号墳	34.8541687	135.5692665	1936553	1958102	Enpun	24
YokoSekishitsu839	塚原G4号墳	34.8541687	135.5692665	1910986	1921578	Enpun	24
YokoSekishitsu840	塚原L1号墳	34.8541687	135.5692665	1936553	1947145	Enpun	24
YokoSekishitsu841	長ヶ淵1号墳	34.85780013	135.5642964	1936553	1947145	Enpun	24
YokoSekishitsu842	下代古墳群2号墳	34.48358	135.42358	1936553	1947145	Enpun	24
YokoSekishitsu843	下代古墳群3号墳	34.48358	135.42358	1936553	1947145	Enpun	24
YokoSekishitsu844	竜田守谷古墳	34.61101493	135.7213204	1952624	1964312	Enpun	24
YokoSekishitsu845	能峠南山3号墳	34.53313459	135.9640438	1936553	1947145	Enpun	24
YokoSekishitsu846	室の谷2号墳	34.53313459	135.9640438	1936553	1947145	Hofun	24
YokoSekishitsu847	粟原カタソバ5号墳	34.49877503	135.8786872	1947510	1965407	Enpun	24
YokoSekishitsu848	新沢530号墳	34.47191053	135.7659382	1922309	1940206	Enpun	24
YokoSekishitsu849	佐田1号墳(狐塚古墳)	34.45582768	135.7864252	1904046	1921943	Enpun	24
YokoSekishitsu850	ナシタニ1号墳	34.46302831	135.7790352	1904046	1921943	Enpun	24
YokoSekishitsu851	寺口千塚9号墳	34.47595108	135.7022074	1947510	1965407	Enpun	24
YokoSekishitsu852	寺口忍海D-30号墳	34.47595108	135.7022074	1954815	1965407	Enpun	24
YokoSekishitsu853	寺口忍海E-1号墳	34.47595108	135.7022074	1916099	1927787	Enpun	24
YokoSekishitsu854	寺口忍海E-3号墳	34.47595108	135.7022074	1904046	1921943	Enpun	24
YokoSekishitsu855	寺口忍海E-9号墳	34.47595108	135.7022074	1940571	1958468	Enpun	24
YokoSekishitsu856	寺口忍海H-14号墳	34.47595108	135.7022074	1936553	1947145	Enpun	24
YokoSekishitsu857	石光山22号墳埋葬施設2	34.47226216	135.7284251	1916099	1927787	Enpun	24
YokoSekishitsu858	石光山42号墳埋葬施設1	34.47226216	135.7284251	1933266	1940206	Enpun	24
YokoSekishitsu859	巨勢山431号墳(境谷8号墳)	34.43869735	135.7359138	1904046	1910986	Enpun	24
YokoSekishitsu860	太鼓塚15号墳	35.04151431	135.85124	1936553	1965407	Enpun	24
YokoSekishitsu861	太鼓塚16号墳	35.04151431	135.85124	1936553	1947145	Enpun	24
YokoSekishitsu862	穴太飼込13号墳	35.05483783	135.8654785	1936553	1947145	Enpun	24
YokoSekishitsu863	穴太飼込19号墳	35.05483783	135.8654785	1936553	1947145	Enpun	24
YokoSekishitsu864	酒波東3号墳	35.42780219	136.01441	1947510	1965407	Enpun	24
YokoSekishitsu865	北落古墳群X3	35.20153922	136.2653916	1925596	1947145	Enpun	24
YokoSekishitsu866	尼子1号墳	35.21238244	136.2512333	1947510	1965407	Hofun	24
YokoSekishitsu867	楢崎8号墳	35.19469713	136.2914201	1936553	1965407	Enpun	24
YokoSekishitsu868	楢崎55号墳	35.19469713	136.2914201	1936553	1965407	Enpun	24
YokoSekishitsu869	金剛寺野29号墳	35.15671881	136.2756444	1940571	1958468	Enpun	24
YokoSekishitsu870	和田11号墳	35.00353387	136.0003691	1910986	1921578	Enpun	24
YokoSekishitsu871	小玉岩1号墳	34.80788831	135.824149	1940571	1976730	Enpun	24
YokoSekishitsu872	上大谷12号墳	34.86548561	135.7928393	1933266	1940206	Hofun	24
YokoSekishitsu873	隼上り3号墳	34.90432392	135.8068251	1936553	1947145	Enpun	24
YokoSekishitsu874	出雲2号墳古墳	35.05407794	135.5803162	1933266	1947510	Enpun	24
YokoSekishitsu875	城谷口1号墳	35.10902376	135.5216353	1925596	1936188	Enpun	24
YokoSekishitsu876	新堂池2号墳	35.11034539	135.468048	1910986	1921578	Enpun	24
YokoSekishitsu877	園部天神山1号墳	35.11034539	135.468048	1910986	1921578	Enpun	24
YokoSekishitsu878	園部天神山3号墳	35.11034539	135.468048	1936553	1947145	Enpun	24
YokoSekishitsu879	細谷2号墳	35.32284781	135.239882	1947510	1965407	Enpun	24
YokoSekishitsu880	細谷5号墳	35.32284781	135.239882	1936553	1947145	Enpun	24
YokoSekishitsu881	高谷10号墳	35.32774861	135.21639	1936553	1947145	Enpun	24
YokoSekishitsu882	喜多家奥古墳	35.45693781	135.3103088	1925596	1936188	Enpun	24
YokoSekishitsu883	鶏塚古墳	35.59868407	134.9582557	1936553	1947145	Enpun	24
YokoSekishitsu884	アバ田1号墳	35.5828464	134.9500799	1936553	1947145	Enpun	24
YokoSekishitsu885	アバ田2号墳	35.5828464	134.9500799	1936553	1947145	Enpun	24
YokoSekishitsu886	高山5号墳	35.70803582	135.0901418	1936553	1947145	Enpun	24
YokoSekishitsu887	上山8号墳	34.62758	136.10839	1925596	1936188	Enpun	24
YokoSekishitsu888	上山13号墳	34.62758	136.10839	1954815	1965407	Enpun	24
YokoSekishitsu889	上山14号墳	34.62758	136.10839	1936553	1958102	Enpun	24
YokoSekishitsu890	瓜原1号墳	34.62758	136.10839	1936553	1965407	Enpun	24
YokoSekishitsu891	勝地大坪1号墳	34.66961	136.17786	1925596	1936188	Enpun	24
YokoSekishitsu892	勝地大坪2号墳	34.66961	136.17786	1936553	1947145	Enpun	24
YokoSekishitsu893	富岡前山古墳	34.76394	136.21994	1936553	1947145	Enpun	24
YokoSekishitsu894	御池5号墳	34.96503	136.62442	1936553	1947145	Enpun	24
YokoSekishitsu895	平田8号墳	34.75956	136.44697	1963946	1969060	Enpun	24
YokoSekishitsu896	平田9号墳	34.75956	136.44697	1963946	1969060	Enpun	24
YokoSekishitsu897	平田10号墳	34.75956	136.44697	1963946	1969060	Enpun	24
YokoSekishitsu898	平田18号墳	34.75956	136.44697	1892724	1903316	Enpun	24
YokoSekishitsu899	中大谷13号墳	34.75956	136.44697	1910986	1921578	Enpun	24
YokoSekishitsu900	朝日山C-1号墳	34.75956	136.44697	1936553	1965407	Enpun	24
YokoSekishitsu901	山の下B-2号墳	34.75956	136.44697	1904046	1915734	Enpun	24
YokoSekishitsu902	小野口古墳	34.75956	136.44697	1910986	1921578	Enpun	24
YokoSekishitsu903	上井生3号墳	34.65622	136.43478	1936553	1947145	Hofun	24
YokoSekishitsu904	上野山狐塚4号墳	34.65622	136.43478	1910986	1921578	Enpun	24
YokoSekishitsu905	浅間3号墳	34.57794	136.52758	1910986	1921578	Enpun	24
YokoSekishitsu906	垣内田5号墳	34.57794	136.52758	1936553	1958102	Enpun	24
YokoSekishitsu907	垣内田7号墳	34.57794	136.52758	1936553	1947145	Enpun	24
YokoSekishitsu908	平林20号墳	34.57794	136.52758	1925596	1936188	Enpun	24
YokoSekishitsu909	天神山1号墳	34.57794	136.52758	1910986	1921578	Enpun	24
YokoSekishitsu910	寺山13号墳	34.25243524	135.2921344	1925596	1936188	Hofun	24
YokoSekishitsu911	前山B101号墳	34.22570228	135.2279718	1936553	1947145	Enpun	24
YokoSekishitsu912	井辺前山32号墳	34.22322533	135.2207435	1925596	1936188	Enpun	24
