1	2	3	4	5	6	7	8	9	10	11	12	number_of_days_of_leap_month	leap_month	gengo1	gengo1_num	gengo2	gengo2_num	gengo3	gengo3_num	gengo4	gengo4_num	start_jdn	kaigen1_jdn	kaigen2_jdn	is_emperor_name1	is_emperor_name2
29	30	30	29	30	30	30	29	29	30	29	30	29	6	建保	4							2165222				
29	30	29	30	30	29	30	29	30	30	29	29			建保	5							2165606				
30	29	30	29	30	29	30	30	29	30	30	29			建保	6							2165960				
30	29	30	29	29	30	30	29	30	30	30	29	29	2	建保	7	承久	1					2166315				
30	29	29	30	29	29	30	29	30	30	30	29			承久	2							2166699				
30	30	29	29	30	29	29	30	29	30	30	30	29	10	承久	3							2167053				
30	29	30	29	30	29	29	30	29	30	30	29			承久	4	貞応	1					2167437				
30	30	29	30	29	30	29	29	30	29	30	29			貞応	2							2167791				
30	30	29	30	30	29	30	29	30	29	30	29	29	7	貞応	3	元仁	1					2168145				
30	30	29	30	29	30	29	30	29	30	29	30			元仁	2	嘉禄	1					2168529				
29	30	29	30	29	30	30	29	30	29	30	29			嘉禄	2							2168884				
30	29	30	30	29	30	29	30	30	29	30	29	29	3	嘉禄	3							2169238				
30	29	30	29	29	30	29	30	30	30	29	30			安貞	2							2169622				
30	29	29	30	29	29	30	29	30	30	30	29			安貞	3	寛喜	1					2169977				
30	30	29	30	29	29	30	29	30	29	30	30	29	1	寛喜	2							2170331				
30	29	30	29	30	29	29	30	29	30	29	30			寛喜	3							2170715				
30	30	29	30	29	30	29	29	30	30	29	30	29	9	寛喜	4	貞永	1					2171069				
30	29	30	30	29	29	30	29	30	29	30	29			貞永	2	天福	1					2171453				
30	29	30	30	29	30	29	30	29	30	29	30			天福	2	文暦	1					2171807				
29	30	29	30	29	30	29	30	29	30	29	30	30	6	文暦	2	嘉禎	1					2172162				
29	30	29	29	30	30	29	30	30	29	30	29			嘉禎	2							2172546				
30	29	30	29	29	30	29	30	30	29	30	30			嘉禎	3							2172900				
29	30	30	29	29	30	29	30	29	30	30	30	29	2	嘉禎	4	暦仁	1					2173255				
29	30	29	30	29	29	30	29	30	29	30	30			暦仁	2	延応	1					2173639				
30	29	30	29	30	29	29	29	30	29	30	30	30	10	延応	2	仁治	1					2173993				
29	30	30	29	29	30	29	30	29	29	30	30			仁治	2							2174377				
29	30	30	29	30	29	30	29	30	29	30	29			仁治	3							2174731				
30	29	30	29	30	30	29	30	30	29	30	29	29	7	仁治	4	寛元	1					2175085				
30	29	30	29	30	29	30	30	29	30	29	30			寛元	2							2175469				
29	30	29	29	30	29	30	30	29	30	30	29			寛元	3							2175824				
30	29	30	29	30	29	30	29	30	30	30	29	29	4	寛元	4							2176178				
30	29	30	29	29	30	29	30	29	30	30	30			寛元	5	宝治	1					2176562				
29	30	29	30	29	29	29	30	29	30	30	30	29	12	宝治	2							2176917				
30	30	29	30	29	29	29	30	29	30	30	29			宝治	3	建長	1					2177300				
30	30	29	30	29	30	29	30	29	29	30	30			建長	2							2177654				
29	30	30	29	30	29	30	29	30	29	30	30	29	9	建長	3							2178009				
29	30	29	30	29	30	30	29	30	29	30	29			建長	4							2178393				
29	30	29	30	30	29	30	29	30	30	29	30			建長	5							2178747				
29	30	29	29	30	30	30	29	30	30	29	30	29	5	建長	6							2179102				
29	30	29	29	30	29	30	29	30	30	30	29			建長	7							2179486				
30	29	30	29	29	29	30	29	30	30	30	29			建長	8	康元	1					2179840				
30	30	29	29	29	29	30	29	30	30	29	30	30	3	康元	2	正嘉	1					2180194				
30	30	29	30	29	29	29	30	29	30	30	29			正嘉	2							2180578				
30	30	29	30	29	30	29	30	29	29	30	30	29	10	正嘉	3	正元	1					2180932				
30	29	30	30	29	30	29	30	29	29	30	29			正元	2	文応	1					2181316				
30	30	29	30	29	30	30	29	30	29	30	29			文応	2	弘長	1					2181670				
29	30	29	30	29	30	30	30	30	29	30	29	29	7	弘長	2							2182025				
29	30	29	30	29	30	29	30	30	30	29	30			弘長	3							2182409				
29	30	29	29	30	29	29	30	30	30	29	30			弘長	4	文永	1					2182764				
30	29	30	29	29	30	29	30	30	29	30	30	29	4	文永	2							2183118				
30	29	30	29	29	29	30	29	30	29	30	30			文永	3							2183502				
30	29	30	29	30	29	29	30	29	30	29	30			文永	4							2183856				
30	30	30	29	30	29	30	29	29	30	29	30	29	1	文永	5							2184210				
30	29	30	29	30	30	29	30	29	29	30	29			文永	6							2184594				
30	29	30	30	29	30	29	30	30	29	30	29	29	9	文永	7							2184948				
30	29	30	29	30	29	30	30	29	30	30	29			文永	8							2185332				
29	30	29	30	29	30	29	30	30	29	30	30			文永	9							2185687				
29	30	29	29	29	29	30	30	29	30	30	30	30	5	文永	10							2186042				
29	30	29	29	29	30	29	30	29	30	30	30			文永	11							2186426				
29	30	30	29	29	29	30	29	30	29	30	30			文永	12	建治	1					2186780				
30	29	30	30	29	29	30	29	30	29	30	30	29	3	建治	2							2187134				
29	30	30	29	30	29	30	29	29	30	29	30			建治	3							2187518				
29	30	30	29	30	29	30	29	30	29	30	30	29	10	建治	4	弘安	1					2187872				
29	30	29	30	30	29	30	29	30	29	30	29			弘安	2							2188256				
30	29	30	29	30	29	30	30	29	30	30	29			弘安	3							2188610				
29	30	29	30	29	29	30	29	30	30	30	29	30	7	弘安	4							2188965				
30	29	29	29	30	29	30	29	30	30	30	29			弘安	5							2189349				
30	30	29	29	29	30	29	30	29	30	30	30			弘安	6							2189703				
29	30	29	30	29	30	29	30	29	30	30	29	29	4	弘安	7							2190058				
30	30	29	30	29	29	30	29	30	29	30	29			弘安	8							2190441				
30	30	29	30	30	29	29	30	29	30	29	30	29	12	弘安	9							2190795				
30	29	30	30	29	30	29	30	29	30	29	30			弘安	10							2191179				
29	30	29	30	29	30	30	29	30	29	30	29			弘安	11	正応	1					2191534				
30	29	30	29	30	29	30	29	30	30	30	29	29	10	正応	2							2191888				
30	29	30	29	29	30	29	30	30	30	29	30			正応	3							2192272				
30	29	29	29	30	29	30	29	30	30	30	29			正応	4							2192627				
30	29	30	29	29	30	30	29	30	29	30	30	29	6	正応	5							2192981				
30	29	30	29	30	29	29	29	30	30	29	30			正応	6	永仁	1					2193365				
30	30	29	30	29	29	30	29	30	29	30	29			永仁	2							2193719				
30	30	30	29	30	29	30	29	30	29	30	29	29	2	永仁	3							2194073				
30	29	30	30	29	30	29	30	29	30	29	30			永仁	4							2194457				
29	30	29	30	29	30	30	29	30	29	30	30	29	10	永仁	5							2194812				
29	30	29	29	30	30	29	30	30	29	30	29			永仁	6							2195196				
30	29	29	30	29	30	29	30	30	29	30	30			永仁	7	正安	1					2195550				
29	30	29	30	29	29	30	30	29	30	30	30	29	7	正安	2							2195905				
29	30	29	30	29	29	29	30	30	29	30	30			正安	3							2196289				
30	29	30	29	30	29	29	29	30	29	30	30			正安	4	乾元	1					2196643				
30	29	30	30	29	30	29	30	29	29	30	30	29	4	乾元	2	嘉元	1					2196997				
29	30	30	29	30	29	30	29	30	29	30	29			嘉元	2							2197381				
30	29	30	29	30	30	29	30	29	30	29	30	29	12	嘉元	3							2197735				
30	29	30	29	30	29	30	30	29	30	29	30			嘉元	4	徳治	1					2198119				
29	29	30	29	30	29	30	30	29	30	30	29			徳治	2							2198474				
30	29	29	30	29	30	29	30	30	29	30	30	29	8	徳治	3	延慶	1					2198828				
30	29	30	29	29	29	30	30	29	30	30	30			延慶	2							2199212				
29	30	29	30	29	29	29	30	29	30	30	30			延慶	3							2199567				
29	30	30	29	29	30	29	30	29	30	30	29	29	6	延慶	4	応長	1					2199921				
30	30	29	30	29	30	29	30	29	29	30	30			応長	2	正和	1					2200304				
29	30	30	29	30	29	30	29	30	29	29	30			正和	2							2200659				
29	30	30	30	29	30	30	29	30	29	30	29	29	3	正和	3							2201013				
29	30	29	30	29	30	30	29	30	30	29	30			正和	4							2201397				
29	29	30	29	30	29	30	30	29	29	30	30	29	10	正和	5							2201752				
30	29	30	29	30	29	30	29	30	30	30	29			正和	6	文保	1					2202135				
30	29	30	29	29	29	30	29	30	30	30	29			文保	2							2202490				
30	30	29	30	29	29	29	29	30	30	29	30	30	7	文保	3	元応	1					2202844				
30	30	29	29	30	29	29	30	29	30	30	29			元応	2							2203228				
30	30	29	30	29	30	29	29	30	29	30	29			元応	3	元亨	1					2203582				
30	30	29	30	30	30	29	30	29	29	30	29	29	5	元亨	2							2203936				
30	29	30	30	29	30	29	30	30	29	30	29			元亨	3							2204320				
29	30	29	30	29	30	30	29	30	30	29	30			元亨	4	正中	1					2204675				
29	30	29	30	29	30	29	30	30	29	30	30	29	1	正中	2							2205030				
29	30	29	29	29	30	29	30	30	30	29	30			正中	3	嘉暦	1					2205414				
30	29	30	29	29	29	30	29	30	29	30	30	30	9	嘉暦	2							2205768				
30	29	30	29	29	29	30	29	30	29	30	30			嘉暦	3							2206152				
30	29	30	29	30	29	29	30	29	30	29	30			嘉暦	4	元徳	1					2206506				
30	29	30	30	29	30	29	30	29	30	29	30	29	6	元徳	2							2206860				
30	29	30	29	30	30	29	30	29	29	30	29			元徳	3					元弘	1	2207244		2207459		
30	29	30	29	30	30	29	30	29	30	30	29			元徳	4	正慶	1	元弘	2			2207598				
29	30	30	29	30	29	30	30	29	30	30	29	29	2	正慶	2			元弘	3			2207953				
29	30	29	30	29	30	29	30	30	29	30	30			正慶	3	建武	1	元弘	4	建武	1	2208337		2208365		
29	30	29	29	29	30	29	30	30	29	30	30	29	10	建武	2							2208692				
30	29	30	29	29	30	29	30	29	30	30	30			建武	3					延元	1	2209075		2209133		
29	30	29	30	29	29	30	29	30	29	30	30			建武	4			延元	2			2209430				
30	29	30	29	30	29	29	30	30	29	30	30	29	7	建武	5	暦応	1	延元	3			2209784				
29	30	30	29	30	29	29	30	29	30	29	30			暦応	2			延元	4			2210168				
29	30	30	29	30	29	30	29	30	29	30	29			暦応	3			延元	5	興国	1	2210522		2210638		
30	29	30	29	30	29	30	29	30	29	30	29	30	4	暦応	4			興国	2			2210876				
30	29	30	29	30	29	30	30	29	30	30	29			暦応	5	康永	1	興国	3			2211260				
29	30	29	29	30	29	30	30	29	30	30	29			康永	2			興国	4			2211615				
30	30	29	29	30	29	30	29	30	30	30	29	29	2	康永	3			興国	5			2211969				
30	29	30	29	29	30	29	30	29	30	30	30			康永	4	貞和	1	興国	6			2212353				
29	30	29	30	29	29	30	29	30	30	30	29	29	9	貞和	2			興国	7	正平	1	2212708		2213069		
30	30	29	30	29	29	30	29	30	29	30	29			貞和	3			正平	2			2213091				
30	30	29	30	30	29	29	30	29	30	29	30			貞和	4			正平	3			2213445				
29	30	29	30	30	29	29	30	29	30	29	30	30	6	貞和	5			正平	4			2213800				
29	30	29	30	29	30	30	29	30	29	30	29			貞和	6	観応	1	正平	5			2214184				
30	29	30	29	29	30	30	29	30	30	29	30			観応	2			正平	6			2214538				
29	30	29	30	29	30	29	30	30	30	29	30	29	2	観応	3	文和	1	正平	7			2214893				
29	30	29	29	30	29	30	29	30	30	30	29			文和	2			正平	8			2215277				
30	29	30	29	29	30	29	29	30	30	30	30	29	10	文和	3			正平	9			2215631				
30	29	30	29	29	30	29	29	30	30	29	30			文和	4			正平	10			2216015				
30	30	29	30	29	29	30	29	29	30	30	29			文和	5	延文	1	正平	11			2216369				
30	30	29	30	29	30	29	30	30	29	30	29	29	7	延文	2			正平	12			2216723				
30	29	30	30	29	30	29	30	29	30	29	30			延文	3			正平	13			2217107				
29	30	29	30	29	30	29	30	30	29	30	29			延文	4			正平	14			2217462				
30	29	29	30	30	30	29	30	30	29	30	29	29	4	延文	5			正平	15			2217816				
30	29	29	30	29	30	29	30	30	29	30	30			延文	6	康安	1	正平	16			2218200				
29	30	29	29	30	29	30	29	30	29	30	30			康安	2	貞治	1	正平	17			2218555				
30	30	29	29	30	29	29	30	30	29	30	30	29	1	貞治	2			正平	18			2218909				
30	29	30	29	29	30	29	29	30	29	30	30			貞治	3			正平	19			2219293				
30	29	30	30	29	29	30	29	29	29	30	30	30	9	貞治	4			正平	20			2219647				
29	30	30	29	30	29	30	29	30	29	29	30			貞治	5			正平	21			2220031				
30	29	30	29	30	30	29	30	29	30	29	30			貞治	6			正平	22			2220385				
29	29	30	29	30	30	30	30	29	30	29	30	29	6	貞治	7	応安	1	正平	23			2220740				
29	29	30	29	30	29	30	30	29	30	30	29			応安	2			正平	24			2221124				
30	29	29	30	29	30	29	30	29	30	30	30			応安	3			正平	25	建徳	1	2221478		2221678		
29	30	29	30	29	29	30	30	29	30	30	30	29	3	応安	4			建徳	2			2221833				
29	30	29	29	30	29	29	30	29	30	30	30			応安	5			建徳	3	文中	1	2222217		2222301		
29	30	30	29	29	30	29	29	30	29	30	30	29	10	応安	6			文中	2			2222571				
30	29	30	30	29	30	29	29	30	29	30	30			応安	7			文中	3			2222954				
29	30	30	29	30	29	30	29	30	29	29	30			応安	8	永和	1	文中	4	天授	1	2223309		2223453		
29	30	30	29	30	29	30	30	30	29	30	29	29	7	永和	2			天授	2			2223663				
29	30	29	30	29	30	30	29	30	30	29	30			永和	3			天授	3			2224047				
29	29	30	29	30	29	30	30	29	30	30	29			永和	4			天授	4			2224402				
30	29	29	30	29	30	30	29	30	30	30	29	29	4	永和	5	康暦	1	天授	5			2224756				
30	29	29	30	29	29	30	29	30	30	30	29			康暦	2			天授	6			2225140				
30	30	29	29	30	29	29	30	29	30	30	29			康暦	3	永徳	1	天授	7	弘和	1	2225494		2225533		
30	29	30	29	30	29	29	30	29	30	29	30	30	1	永徳	2			弘和	2			2225848				
30	30	29	30	29	30	29	29	30	29	30	29			永徳	3			弘和	3			2226232				
30	30	29	30	30	29	30	29	30	29	30	29	29	9	永徳	4	至徳	1	弘和	4	元中	1	2226586		2226702		
30	29	30	30	29	30	29	30	30	29	30	29			至徳	2			元中	2			2226970				
29	30	29	30	29	30	30	29	30	30	29	30			至徳	3			元中	3			2227325				
29	29	30	29	30	30	29	30	30	29	30	30	29	5	至徳	4	嘉慶	1	元中	4			2227680				
29	29	30	29	29	30	29	30	30	30	29	30			嘉慶	2			元中	5			2228064				
30	29	30	29	29	29	30	29	30	30	29	30			嘉慶	3	康応	1	元中	6			2228418				
30	30	29	30	29	29	30	29	30	29	30	30	29	3	康応	2	明徳	1	元中	7			2228772				
30	29	30	29	30	29	29	30	29	30	29	30			明徳	2			元中	8			2229156				
30	29	30	30	29	30	29	29	30	29	30	30	29	10	明徳	3			元中	9	明徳	3	2229510		2229810		
29	30	30	29	30	29	30	29	30	29	30	29			明徳	4							2229894				
30	29	30	29	30	30	29	30	29	30	29	30			明徳	5	応永	1					2230248				
29	30	29	30	29	30	29	30	30	30	29	30	29	7	応永	2							2230603				
29	30	29	30	29	29	30	30	30	29	30	30			応永	3							2230987				
29	29	30	29	29	30	29	30	30	29	30	30			応永	4							2231342				
30	29	29	30	29	30	29	30	29	30	30	30	29	4	応永	5							2231696				
29	30	29	30	29	29	30	29	30	29	30	30			応永	6							2232080				
29	30	30	29	30	29	29	30	29	30	29	30			応永	7							2232434				
30	30	30	29	30	29	29	30	29	30	29	30	29	1	応永	8							2232788				
29	30	30	29	30	29	30	29	30	29	30	29			応永	9							2233172				
30	29	30	29	30	30	29	30	29	30	30	29	29	10	応永	10							2233526				
30	29	30	29	30	29	30	30	29	30	29	30			応永	11							2233910				
29	30	29	29	30	29	30	30	29	30	30	29			応永	12							2234265				
30	29	30	29	29	30	30	29	30	30	30	29	29	6	応永	13							2234619				
30	29	30	29	29	30	29	30	29	30	30	30			応永	14							2235003				
29	30	29	30	29	29	30	29	30	29	30	30			応永	15							2235358				
29	30	30	30	29	29	30	29	30	29	30	29	29	3	応永	16							2235712				
30	30	29	30	29	30	29	30	29	30	29	30			応永	17							2236095				
29	30	29	30	30	29	30	29	30	29	30	30	29	10	応永	18							2236450				
29	30	29	30	29	30	30	29	30	29	30	29			応永	19							2236834				
30	29	29	30	29	30	30	29	30	30	29	30			応永	20							2237188				
29	30	29	29	30	29	30	30	30	30	29	30	29	7	応永	21							2237543				
29	30	29	29	30	29	30	29	30	30	30	29			応永	22							2237927				
30	29	30	29	29	30	29	29	30	30	29	30			応永	23							2238281				
30	30	29	30	29	30	29	29	30	30	29	30	29	5	応永	24							2238635				
30	29	30	30	29	29	30	29	29	30	30	29			応永	25							2239019				
30	30	29	30	29	30	29	30	29	30	29	30			応永	26							2239373				
29	29	30	29	30	30	29	30	29	30	29	30	30	1	応永	27							2239728				
29	30	29	30	29	30	29	30	30	29	30	29			応永	28							2240112				
30	29	29	30	29	30	29	30	30	30	30	29	29	10	応永	29							2240466				
30	29	29	30	29	30	29	30	30	29	30	30			応永	30							2240850				
29	30	29	29	30	29	29	30	30	29	30	30			応永	31							2241205				
30	29	30	29	29	30	29	30	30	29	30	30	29	6	応永	32							2241559				
30	29	30	29	29	30	29	29	30	29	30	30			応永	33							2241943				
30	29	30	29	30	29	30	29	29	30	29	30			応永	34							2242297				
30	29	30	29	30	29	30	29	30	29	29	30	30	3	応永	35	正長	1					2242651				
30	29	30	29	30	30	29	30	29	30	29	30			正長	2	永享	1					2243035				
29	29	30	29	30	30	29	30	30	29	30	30	29	11	永享	2							2243390				
29	29	30	29	30	29	30	30	29	30	30	29			永享	3							2243774				
30	29	29	30	29	30	29	30	29	30	30	30			永享	4							2244128				
29	30	29	29	30	29	29	29	30	30	30	29	30	7	永享	5							2244483				
30	30	29	29	30	29	29	30	29	30	30	30			永享	6							2244866				
29	30	30	29	29	30	29	29	30	29	30	30			永享	7							2245221				
29	30	30	29	30	30	29	29	30	29	30	30	29	5	永享	8							2245575				
29	30	29	30	30	29	30	29	30	29	29	30			永享	9							2245959				
29	30	30	29	30	29	30	30	29	30	29	30			永享	10							2246313				
29	30	29	30	29	30	30	29	30	30	29	30	29	1	永享	11							2246668				
29	29	30	29	30	29	30	29	30	30	30	29			永享	12							2247052				
30	29	29	30	29	29	30	30	29	29	30	30	30	9	永享	13	嘉吉	1					2247406				
30	29	29	30	29	29	30	29	30	30	30	29			嘉吉	2							2247790				
30	30	29	29	30	29	29	30	29	30	30	29			嘉吉	3							2248144				
30	30	29	30	29	30	29	30	29	30	29	30	29	6	嘉吉	4	文安	1					2248498				
30	30	29	30	29	30	29	29	30	29	30	29			文安	2							2248882				
30	30	29	30	30	29	30	29	29	30	29	30			文安	3							2249236				
29	30	30	30	29	30	29	30	30	29	30	29	29	2	文安	4							2249591				
29	30	29	30	29	30	30	29	30	30	29	30			文安	5							2249975				
29	29	30	29	30	29	30	29	30	29	30	30	29	10	文安	6	宝徳	1					2250330				
30	29	30	29	29	30	29	30	30	30	29	30			宝徳	2							2250713				
30	29	29	30	29	29	30	29	30	30	29	30			宝徳	3							2251068				
30	30	29	29	30	29	29	30	30	29	30	30	29	8	宝徳	4	享徳	1					2251422				
30	29	30	29	30	29	29	30	29	30	29	30			享徳	2							2251806				
30	29	30	30	29	30	29	29	30	29	30	29			享徳	3							2252160				
30	29	30	30	30	29	30	29	30	29	30	29	29	4	享徳	4	康正	1					2252514				
30	29	30	29	30	30	29	30	29	30	29	30			康正	2							2252898				
29	30	29	30	29	30	29	30	30	29	30	30			康正	3	長禄	1					2253253				
29	30	29	29	30	29	30	30	30	29	30	30	29	1	長禄	2							2253608				
29	29	30	29	29	30	29	30	30	29	30	30			長禄	3							2253992				
30	29	29	30	29	29	30	29	30	30	30	30	29	9	長禄	4							2254346				
29	30	29	30	29	29	30	29	30	29	30	30			寛正	2							2254730				
29	30	30	29	30	29	29	30	29	30	29	30			寛正	3							2255084				
29	30	30	30	29	30	29	30	29	30	29	30	29	6	寛正	4							2255438				
29	30	30	29	30	29	30	29	30	29	30	29			寛正	5							2255822				
30	29	30	29	30	29	30	30	29	30	29	30			寛正	6							2256176				
29	30	30	29	30	29	30	30	29	30	29	30	29	2	寛正	7	文正	1					2256531				
29	30	29	29	30	29	30	30	29	30	30	29			文正	2	応仁	1					2256915				
30	29	30	29	29	30	29	30	29	30	30	30	29	10	応仁	2							2257269				
30	29	30	29	29	30	29	30	29	30	30	30			応仁	3	文明	1					2257653				
29	30	29	30	29	29	30	29	29	30	30	29			文明	2							2258008				
30	30	30	29	30	29	29	30	29	30	30	29	29	8	文明	3							2258361				
30	30	29	30	29	30	29	30	29	30	29	30			文明	4							2258745				
29	30	29	30	30	30	29	29	30	29	30	29			文明	5							2259100				
30	29	30	29	30	30	30	29	30	29	30	29	29	5	文明	6							2259454				
30	29	29	30	29	30	30	29	30	30	29	30			文明	7							2259838				
29	30	29	29	30	29	30	29	30	30	30	29			文明	8							2260193				
30	30	29	29	30	29	30	29	30	30	29	30	29	1	文明	9							2260547				
30	29	30	29	29	30	29	29	30	30	29	30			文明	10							2260931				
30	30	29	30	29	29	30	29	29	29	30	30	30	9	文明	11							2261285				
30	29	30	30	29	29	30	29	29	30	30	29			文明	12							2261669				
30	29	30	30	29	30	29	30	29	30	29	30			文明	13							2262023				
29	30	29	30	29	30	30	30	29	30	29	30	29	7	文明	14							2262378				
29	29	30	30	29	30	29	30	30	29	30	29			文明	15							2262762				
30	29	29	30	29	30	29	30	30	30	29	30			文明	16							2263116				
29	30	29	30	29	30	29	30	30	29	30	30	29	3	文明	17							2263471				
29	30	29	29	30	29	29	30	30	29	30	30			文明	18							2263855				
30	29	30	29	29	30	29	29	30	30	29	30	30	11	文明	19	長享	1					2264209				
30	29	30	29	29	30	29	29	30	29	30	30			長享	2							2264593				
30	29	30	29	30	29	30	29	29	30	29	30			長享	3	延徳	1					2264947				
30	29	30	30	29	30	29	30	30	29	29	30	29	8	延徳	2							2265301				
30	29	30	29	30	30	29	30	29	30	29	30			延徳	3							2265685				
29	29	30	29	30	30	29	30	30	29	30	29			延徳	4	明応	1					2266040				
30	29	29	30	30	29	30	30	29	30	30	29	29	4	明応	2							2266394				
30	29	29	30	29	29	30	30	29	30	30	30			明応	3							2266778				
29	30	29	29	30	29	29	30	29	30	30	30			明応	4							2267133				
30	29	29	29	30	29	29	30	29	30	30	30	30	2	明応	5							2267487				
29	30	30	29	29	30	29	29	30	29	30	30			明応	6							2267871				
29	30	30	29	30	29	30	29	29	30	30	29	29	10	明応	7							2268225				
30	30	29	30	30	29	30	29	29	30	29	30			明応	8							2268608				
29	30	30	29	30	29	30	30	29	30	29	29			明応	9							2268963				
30	29	30	29	30	29	30	29	30	30	29	30	30	6	明応	10	文亀	1					2269317				
29	29	30	29	30	29	30	29	30	30	30	29			文亀	2							2269702				
30	29	29	30	29	29	30	30	29	30	30	30			文亀	3							2270056				
29	30	29	30	29	29	30	29	30	30	30	29	29	3	文亀	4	永正	1					2270411				
30	30	29	29	30	29	29	30	29	30	30	29			永正	2							2270794				
30	30	29	30	29	30	29	29	30	29	30	30	29	11	永正	3							2271148				
30	30	29	30	29	30	29	29	30	29	30	29			永正	4							2271532				
30	30	29	30	29	30	30	29	29	30	29	30			永正	5							2271886				
29	30	29	30	30	29	30	29	29	30	29	30	30	8	永正	6							2272241				
29	30	29	30	29	30	30	29	30	29	30	30			永正	7							2272625				
29	29	30	29	29	30	30	29	30	30	29	30			永正	8							2272980				
30	29	29	30	29	30	29	30	30	30	29	30	29	4	永正	9							2273334				
30	29	29	30	29	29	30	29	30	30	29	30			永正	10							2273718				
30	29	30	29	30	29	29	30	29	30	29	30			永正	11							2274072				
30	30	30	29	30	29	29	30	29	30	29	30	29	2	永正	12							2274426				
30	29	30	30	29	30	29	29	30	29	30	29			永正	13							2274810				
30	29	30	30	29	30	29	30	29	30	30	29	29	10	永正	14							2275164				
30	29	30	29	30	30	29	30	29	30	29	30			永正	15							2275548				
29	30	29	30	29	30	29	30	30	29	30	30			永正	16							2275903				
29	29	30	29	29	30	30	30	30	29	30	30	29	6	永正	17							2276258				
29	29	30	29	29	30	29	30	30	29	30	30			永正	18	大永	1					2276642				
29	30	29	30	29	29	30	29	30	29	30	30			大永	2							2276996				
30	29	30	30	29	29	30	29	30	29	30	30	29	3	大永	3							2277350				
29	30	30	29	30	29	29	30	29	30	29	30			大永	4							2277734				
29	30	30	29	30	29	30	29	30	29	30	30	29	11	大永	5							2278088				
29	30	30	29	30	29	30	29	30	29	30	29			大永	6							2278472				
30	29	30	29	30	29	30	30	29	30	29	30			大永	7							2278826				
29	30	29	29	30	30	29	30	30	30	29	30	29	9	大永	8	享禄	1					2279181				
29	30	29	29	30	29	30	30	29	30	30	29			享禄	2							2279565				
30	29	30	29	29	30	29	30	29	30	30	30			享禄	3							2279919				
29	30	29	30	29	30	29	30	29	30	30	29	29	5	享禄	4							2280274				
30	30	29	30	29	29	30	29	29	30	30	29			享禄	5	天文	1					2280657				
30	30	30	29	30	29	29	30	29	29	30	30			天文	2							2281011				
29	30	29	30	29	30	29	30	29	30	29	30	30	1	天文	3							2281366				
29	30	29	30	30	29	30	29	30	29	30	29			天文	4							2281750				
30	29	30	29	30	29	30	30	29	30	30	29	29	10	天文	5							2282104				
30	29	29	30	29	30	30	29	30	30	29	30			天文	6							2282488				
29	30	29	29	30	29	30	29	30	30	30	29			天文	7							2282843				
30	29	30	29	29	30	30	29	30	30	29	30	29	6	天文	8							2283197				
30	29	30	29	29	30	29	29	30	30	29	30			天文	9							2283581				
30	30	29	30	29	29	30	29	29	30	30	29			天文	10							2283935				
30	30	29	29	30	29	30	29	29	30	30	29	30	3	天文	11							2284289				
30	29	30	30	29	30	29	30	29	30	29	29			天文	12							2284673				
30	30	29	30	29	30	30	29	30	29	30	30	29	11	天文	13							2285027				
29	29	30	29	30	30	29	30	30	29	30	29			天文	14							2285412				
30	29	29	30	29	30	29	30	30	30	29	30			天文	15							2285766				
29	30	29	29	30	29	30	30	30	29	30	30	29	7	天文	16							2286121				
29	30	29	29	30	29	29	30	30	29	30	30			天文	17							2286505				
30	29	30	29	29	30	29	29	30	29	30	30			天文	18							2286859				
30	29	30	30	29	30	29	29	30	29	30	30	29	5	天文	19							2287213				
30	29	30	29	30	29	30	29	29	30	29	30			天文	20							2287597				
30	29	30	30	29	30	29	30	29	29	30	29			天文	21							2287951				
30	30	30	29	30	29	30	30	29	30	29	29	29	1	天文	22							2288305				
30	29	30	29	30	30	29	30	30	29	30	29			天文	23							2288689				
30	29	29	30	29	30	29	30	30	29	30	30	29	10	天文	24	弘治	1					2289044				
30	29	29	30	29	29	30	30	29	30	30	30			弘治	2							2289428				
29	30	29	29	30	29	29	30	29	30	30	30			弘治	3							2289783				
30	29	30	29	29	30	29	30	29	30	30	30	29	6	弘治	4	永禄	1					2290137				
29	30	29	30	29	30	29	29	30	29	30	30			永禄	2							2290521				
29	30	30	29	30	29	30	29	29	30	29	30			永禄	3							2290875				
29	30	30	30	30	29	30	29	29	30	29	30	29	3	永禄	4							2291229				
29	30	29	30	30	29	30	29	30	30	29	29			永禄	5							2291613				
30	29	30	29	30	29	30	30	29	30	30	29	30	12	永禄	6							2291967				
29	29	30	29	30	29	30	29	30	30	30	29			永禄	7							2292352				
30	29	29	30	29	29	30	29	30	30	30	30			永禄	8							2292706				
29	30	29	29	30	29	29	30	30	30	30	29	29	8	永禄	9							2293061				
30	30	29	29	30	29	29	30	29	30	30	29			永禄	10							2293444				
30	30	29	30	29	30	29	29	30	29	30	29			永禄	11							2293798				
30	30	30	29	30	30	29	29	30	29	30	29	29	5	永禄	12							2294152				
30	30	29	30	29	30	29	30	29	30	29	30			永禄	13	元亀	1					2294536				
29	30	29	30	30	29	30	29	30	29	30	29			元亀	2							2294891				
30	30	29	30	29	30	30	29	30	29	30	30	29	1	元亀	3							2295245				
29	29	30	29	29	30	30	29	30	30	29	30			元亀	4	天正	1					2295630				
30	29	29	30	29	29	30	29	30	30	30	30	29	11	天正	2							2295984				
30	29	29	30	29	29	30	29	30	30	29	30			天正	3							2296368				
30	29	30	29	30	29	29	30	29	30	29	30			天正	4							2296722				
