key	longitude	latitude	overall_length	texture	first_year	last_year
DolmenKR1346	127.614	34.844	50	Dolmen	-700	-200
DolmenKR1347	127.566	34.844	50	Dolmen	-700	-200
DolmenKR1348	127.188	34.844	50	Dolmen	-700	-200
DolmenKR1349	127.092	34.844	50	Dolmen	-700	-200
DolmenKR1350	126.372	34.844	50	Dolmen	-700	-200
DolmenKR1351	126.96	34.844	50	Dolmen	-700	-200
DolmenKR1352	126.69	34.844	50	Dolmen	-700	-200
DolmenKR1353	126.726	34.844	50	Dolmen	-700	-200
DolmenKR1354	126.768	34.844	50	Dolmen	-700	-200
DolmenKR1355	127.518	34.8392	50	Dolmen	-700	-200
DolmenKR1356	127.854	34.8344	50	Dolmen	-700	-200
DolmenKR1357	127.902	34.8344	50	Dolmen	-700	-200
DolmenKR1358	128.004	34.8344	50	Dolmen	-700	-200
DolmenKR1359	128.646	34.8344	50	Dolmen	-700	-200
DolmenKR1360	127.338	34.8344	50	Dolmen	-700	-200
DolmenKR1361	126.828	34.8344	50	Dolmen	-700	-200
DolmenKR1362	126.882	34.8344	50	Dolmen	-700	-200
DolmenKR1363	128.442	34.8296	50	Dolmen	-700	-200
DolmenKR1364	127.71	34.8296	50	Dolmen	-700	-200
DolmenKR1365	127.008	34.8296	50	Dolmen	-700	-200
DolmenKR1366	127.056	34.8296	50	Dolmen	-700	-200
DolmenKR1367	126.324	34.8296	50	Dolmen	-700	-200
DolmenKR1368	126.618	34.8296	50	Dolmen	-700	-200
DolmenKR1369	126.648	34.8248	50	Dolmen	-700	-200
DolmenKR1370	127.218	34.82	50	Dolmen	-700	-200
DolmenKR1371	126.054	34.82	50	Dolmen	-700	-200
DolmenKR1372	126.942	34.82	50	Dolmen	-700	-200
DolmenKR1373	127.962	34.8152	50	Dolmen	-700	-200
DolmenKR1374	127.632	34.8152	50	Dolmen	-700	-200
DolmenKR1375	127.572	34.8152	50	Dolmen	-700	-200
DolmenKR1376	127.272	34.8152	50	Dolmen	-700	-200
DolmenKR1377	127.116	34.8152	50	Dolmen	-700	-200
DolmenKR1378	126.51	34.8152	50	Dolmen	-700	-200
DolmenKR1379	126.762	34.8152	50	Dolmen	-700	-200
DolmenKR1380	126.468	34.8104	50	Dolmen	-700	-200
DolmenKR1381	126.684	34.8104	50	Dolmen	-700	-200
DolmenKR1382	126.726	34.8104	50	Dolmen	-700	-200
DolmenKR1383	127.728	34.8056	50	Dolmen	-700	-200
DolmenKR1384	126.084	34.8056	50	Dolmen	-700	-200
DolmenKR1385	126.594	34.8056	50	Dolmen	-700	-200
DolmenKR1386	126.87	34.8056	50	Dolmen	-700	-200
DolmenKR1387	126.798	34.8056	50	Dolmen	-700	-200
DolmenKR1388	128.424	34.8008	50	Dolmen	-700	-200
DolmenKR1389	127.074	34.8008	50	Dolmen	-700	-200
DolmenKR1390	127.68	34.796	50	Dolmen	-700	-200
DolmenKR1391	127.008	34.796	50	Dolmen	-700	-200
DolmenKR1392	127.314	34.7912	50	Dolmen	-700	-200
DolmenKR1393	125.85	34.7912	50	Dolmen	-700	-200
DolmenKR1394	126.558	34.7912	50	Dolmen	-700	-200
DolmenKR1395	127.614	34.7864	50	Dolmen	-700	-200
DolmenKR1396	127.56	34.7816	50	Dolmen	-700	-200
DolmenKR1397	127.14	34.7816	50	Dolmen	-700	-200
DolmenKR1398	126.036	34.7816	50	Dolmen	-700	-200
DolmenKR1399	126.408	34.7816	50	Dolmen	-700	-200
DolmenKR1400	126.498	34.7816	50	Dolmen	-700	-200
DolmenKR1401	127.878	34.7768	50	Dolmen	-700	-200
DolmenKR1402	127.206	34.7768	50	Dolmen	-700	-200
DolmenKR1403	126.36	34.7768	50	Dolmen	-700	-200
DolmenKR1404	126.654	34.7768	50	Dolmen	-700	-200
DolmenKR1405	126.696	34.7768	50	Dolmen	-700	-200
DolmenKR1406	126.744	34.7768	50	Dolmen	-700	-200
DolmenKR1407	126.786	34.7768	50	Dolmen	-700	-200
DolmenKR1408	126.912	34.7768	50	Dolmen	-700	-200
DolmenKR1409	127.98	34.772	50	Dolmen	-700	-200
DolmenKR1410	127.722	34.772	50	Dolmen	-700	-200
DolmenKR1411	126.072	34.772	50	Dolmen	-700	-200
DolmenKR1412	126.612	34.772	50	Dolmen	-700	-200
DolmenKR1413	126.822	34.772	50	Dolmen	-700	-200
DolmenKR1414	126.87	34.772	50	Dolmen	-700	-200
DolmenKR1415	126.954	34.772	50	Dolmen	-700	-200
DolmenKR1416	127.104	34.7672	50	Dolmen	-700	-200
DolmenKR1417	127.056	34.7672	50	Dolmen	-700	-200
DolmenKR1418	127.26	34.7624	50	Dolmen	-700	-200
DolmenKR1419	127.662	34.7576	50	Dolmen	-700	-200
DolmenKR1420	127.164	34.7576	50	Dolmen	-700	-200
DolmenKR1421	126.252	34.7576	50	Dolmen	-700	-200
DolmenKR1422	126.546	34.7576	50	Dolmen	-700	-200
DolmenKR1423	126.468	34.7528	50	Dolmen	-700	-200
DolmenKR1424	126.672	34.7528	50	Dolmen	-700	-200
DolmenKR1425	127.236	34.748	50	Dolmen	-700	-200
DolmenKR1426	126.888	34.748	50	Dolmen	-700	-200
DolmenKR1427	126.714	34.748	50	Dolmen	-700	-200
DolmenKR1428	126.624	34.748	50	Dolmen	-700	-200
DolmenKR1429	126.036	34.7432	50	Dolmen	-700	-200
DolmenKR1430	127.008	34.7432	50	Dolmen	-700	-200
DolmenKR1431	126.936	34.7432	50	Dolmen	-700	-200
DolmenKR1432	127.692	34.7384	50	Dolmen	-700	-200
DolmenKR1433	127.602	34.7384	50	Dolmen	-700	-200
DolmenKR1434	127.128	34.7384	50	Dolmen	-700	-200
DolmenKR1435	127.086	34.7384	50	Dolmen	-700	-200
DolmenKR1436	126.084	34.7384	50	Dolmen	-700	-200
DolmenKR1437	126.21	34.7384	50	Dolmen	-700	-200
DolmenKR1438	126.846	34.7384	50	Dolmen	-700	-200
DolmenKR1439	126.804	34.7384	50	Dolmen	-700	-200
DolmenKR1440	127.362	34.7336	50	Dolmen	-700	-200
DolmenKR1441	127.326	34.7336	50	Dolmen	-700	-200
DolmenKR1442	126.756	34.7288	50	Dolmen	-700	-200
DolmenKR1443	126.972	34.724	50	Dolmen	-700	-200
DolmenKR1444	126.288	34.7192	50	Dolmen	-700	-200
DolmenKR1445	126.246	34.7192	50	Dolmen	-700	-200
DolmenKR1446	126.522	34.7192	50	Dolmen	-700	-200
DolmenKR1447	126.582	34.7192	50	Dolmen	-700	-200
DolmenKR1448	126.702	34.7144	50	Dolmen	-700	-200
DolmenKR1449	127.308	34.7096	50	Dolmen	-700	-200
DolmenKR1450	127.05	34.7096	50	Dolmen	-700	-200
DolmenKR1451	126.63	34.7096	50	Dolmen	-700	-200
DolmenKR1452	126.894	34.7096	50	Dolmen	-700	-200
DolmenKR1453	126.822	34.7096	50	Dolmen	-700	-200
DolmenKR1454	126.372	34.7048	50	Dolmen	-700	-200
DolmenKR1455	127.248	34.7	50	Dolmen	-700	-200
DolmenKR1456	125.334	34.7	50	Dolmen	-700	-200
DolmenKR1457	126.102	34.6952	50	Dolmen	-700	-200
DolmenKR1458	126.204	34.6952	50	Dolmen	-700	-200
DolmenKR1459	126.732	34.6952	50	Dolmen	-700	-200
DolmenKR1460	126.954	34.6904	50	Dolmen	-700	-200
DolmenKR1461	126.264	34.6856	50	Dolmen	-700	-200
DolmenKR1462	126.33	34.6856	50	Dolmen	-700	-200
DolmenKR1463	127.02	34.6856	50	Dolmen	-700	-200
DolmenKR1464	126.546	34.6856	50	Dolmen	-700	-200
DolmenKR1465	126.672	34.6856	50	Dolmen	-700	-200
DolmenKR1466	127.206	34.6808	50	Dolmen	-700	-200
DolmenKR1467	127.356	34.676	50	Dolmen	-700	-200
DolmenKR1468	126.402	34.676	50	Dolmen	-700	-200
DolmenKR1469	126.876	34.676	50	Dolmen	-700	-200
DolmenKR1470	126.138	34.6712	50	Dolmen	-700	-200
DolmenKR1471	126.228	34.6712	50	Dolmen	-700	-200
DolmenKR1472	126.588	34.6712	50	Dolmen	-700	-200
DolmenKR1473	126.798	34.6712	50	Dolmen	-700	-200
DolmenKR1474	126.84	34.6712	50	Dolmen	-700	-200
DolmenKR1475	126.918	34.6712	50	Dolmen	-700	-200
DolmenKR1476	127.416	34.6664	50	Dolmen	-700	-200
DolmenKR1477	126.636	34.6664	50	Dolmen	-700	-200
DolmenKR1478	126.702	34.6664	50	Dolmen	-700	-200
DolmenKR1479	126.072	34.6616	50	Dolmen	-700	-200
DolmenKR1480	126.75	34.6616	50	Dolmen	-700	-200
DolmenKR1481	127.158	34.652	50	Dolmen	-700	-200
DolmenKR1482	127.254	34.652	50	Dolmen	-700	-200
DolmenKR1483	127.326	34.652	50	Dolmen	-700	-200
DolmenKR1484	126.438	34.652	50	Dolmen	-700	-200
DolmenKR1485	126.984	34.652	50	Dolmen	-700	-200
DolmenKR1486	126.486	34.652	50	Dolmen	-700	-200
DolmenKR1487	126.282	34.6472	50	Dolmen	-700	-200
DolmenKR1488	126.246	34.6424	50	Dolmen	-700	-200
DolmenKR1489	126.666	34.6424	50	Dolmen	-700	-200
DolmenKR1490	126.882	34.6424	50	Dolmen	-700	-200
DolmenKR1491	127.458	34.6376	50	Dolmen	-700	-200
DolmenKR1492	126.816	34.6376	50	Dolmen	-700	-200
DolmenKR1493	126.924	34.6376	50	Dolmen	-700	-200
DolmenKR1494	125.964	34.6328	50	Dolmen	-700	-200
DolmenKR1495	126.528	34.6328	50	Dolmen	-700	-200
DolmenKR1496	126.57	34.6328	50	Dolmen	-700	-200
DolmenKR1497	126.78	34.6328	50	Dolmen	-700	-200
DolmenKR1498	127.404	34.628	50	Dolmen	-700	-200
DolmenKR1499	127.35	34.628	50	Dolmen	-700	-200
DolmenKR1500	126.366	34.628	50	Dolmen	-700	-200
DolmenKR1501	126.702	34.628	50	Dolmen	-700	-200
DolmenKR1502	127.242	34.6184	50	Dolmen	-700	-200
DolmenKR1503	127.29	34.6184	50	Dolmen	-700	-200
DolmenKR1504	126.276	34.6184	50	Dolmen	-700	-200
DolmenKR1505	126.324	34.6184	50	Dolmen	-700	-200
DolmenKR1506	126.492	34.6184	50	Dolmen	-700	-200
DolmenKR1507	127.158	34.6136	50	Dolmen	-700	-200
DolmenKR1508	126.414	34.6136	50	Dolmen	-700	-200
DolmenKR1509	126.636	34.6136	50	Dolmen	-700	-200
DolmenKR1510	126.96	34.6136	50	Dolmen	-700	-200
DolmenKR1511	126.606	34.6088	50	Dolmen	-700	-200
DolmenKR1512	126.87	34.604	50	Dolmen	-700	-200
DolmenKR1513	126.828	34.604	50	Dolmen	-700	-200
DolmenKR1514	126.798	34.604	50	Dolmen	-700	-200
DolmenKR1515	126.456	34.5992	50	Dolmen	-700	-200
DolmenKR1516	126.918	34.5992	50	Dolmen	-700	-200
DolmenKR1517	126.72	34.5992	50	Dolmen	-700	-200
DolmenKR1518	126.552	34.5992	50	Dolmen	-700	-200
DolmenKR1519	126.672	34.5992	50	Dolmen	-700	-200
DolmenKR1520	127.452	34.5944	50	Dolmen	-700	-200
DolmenKR1521	127.374	34.5944	50	Dolmen	-700	-200
DolmenKR1522	127.26	34.5944	50	Dolmen	-700	-200
DolmenKR1523	127.218	34.5896	50	Dolmen	-700	-200
DolmenKR1524	126.216	34.5896	50	Dolmen	-700	-200
DolmenKR1525	126.516	34.5896	50	Dolmen	-700	-200
DolmenKR1526	126.354	34.5848	50	Dolmen	-700	-200
DolmenKR1527	126.78	34.5848	50	Dolmen	-700	-200
DolmenKR1528	126.576	34.5848	50	Dolmen	-700	-200
DolmenKR1529	127.308	34.58	50	Dolmen	-700	-200
DolmenKR1530	127.128	34.58	50	Dolmen	-700	-200
DolmenKR1531	127.188	34.58	50	Dolmen	-700	-200
DolmenKR1532	126.636	34.5752	50	Dolmen	-700	-200
DolmenKR1533	127.254	34.5704	50	Dolmen	-700	-200
DolmenKR1534	126.852	34.5704	50	Dolmen	-700	-200
DolmenKR1535	126.696	34.5704	50	Dolmen	-700	-200
DolmenKR1536	126.396	34.5656	50	Dolmen	-700	-200
DolmenKR1537	126.954	34.5656	50	Dolmen	-700	-200
DolmenKR1538	126.912	34.5656	50	Dolmen	-700	-200
DolmenKR1539	126.234	34.556	50	Dolmen	-700	-200
DolmenKR1540	127.386	34.5512	50	Dolmen	-700	-200
DolmenKR1541	127.302	34.5512	50	Dolmen	-700	-200
DolmenKR1542	126.564	34.5512	50	Dolmen	-700	-200
DolmenKR1543	126.516	34.5512	50	Dolmen	-700	-200
DolmenKR1544	127.446	34.5464	50	Dolmen	-700	-200
DolmenKR1545	127.242	34.5464	50	Dolmen	-700	-200
DolmenKR1546	126.828	34.5464	50	Dolmen	-700	-200
DolmenKR1547	127.188	34.5416	50	Dolmen	-700	-200
DolmenKR1548	126.162	34.5416	50	Dolmen	-700	-200
DolmenKR1549	126.9	34.5416	50	Dolmen	-700	-200
DolmenKR1550	126.792	34.5416	50	Dolmen	-700	-200
DolmenKR1551	126.714	34.5416	50	Dolmen	-700	-200
DolmenKR1552	127.146	34.5368	50	Dolmen	-700	-200
DolmenKR1553	126.282	34.5368	50	Dolmen	-700	-200
DolmenKR1554	126.654	34.5368	50	Dolmen	-700	-200
DolmenKR1555	126.864	34.532	50	Dolmen	-700	-200
DolmenKR1556	127.344	34.5224	50	Dolmen	-700	-200
DolmenKR1557	127.278	34.5224	50	Dolmen	-700	-200
DolmenKR1558	126.198	34.5224	50	Dolmen	-700	-200
DolmenKR1559	126.54	34.5224	50	Dolmen	-700	-200
DolmenKR1560	126.606	34.5176	50	Dolmen	-700	-200
DolmenKR1561	126.45	34.5128	50	Dolmen	-700	-200
DolmenKR1562	126.498	34.5128	50	Dolmen	-700	-200
DolmenKR1563	126.24	34.508	50	Dolmen	-700	-200
DolmenKR1564	126.312	34.508	50	Dolmen	-700	-200
DolmenKR1565	127.254	34.5032	50	Dolmen	-700	-200
DolmenKR1566	127.104	34.5032	50	Dolmen	-700	-200
DolmenKR1567	126.078	34.5032	50	Dolmen	-700	-200
DolmenKR1568	126.132	34.5032	50	Dolmen	-700	-200
DolmenKR1569	126.654	34.5032	50	Dolmen	-700	-200
DolmenKR1570	127.308	34.4984	50	Dolmen	-700	-200
DolmenKR1571	126.834	34.4984	50	Dolmen	-700	-200
DolmenKR1572	126.786	34.4984	50	Dolmen	-700	-200
DolmenKR1573	127.44	34.4936	50	Dolmen	-700	-200
DolmenKR1574	127.164	34.4936	50	Dolmen	-700	-200
DolmenKR1575	126.876	34.4936	50	Dolmen	-700	-200
DolmenKR1576	126.708	34.4936	50	Dolmen	-700	-200
DolmenKR1577	126.186	34.4888	50	Dolmen	-700	-200
DolmenKR1578	126.582	34.4888	50	Dolmen	-700	-200
DolmenKR1579	126.498	34.484	50	Dolmen	-700	-200
DolmenKR1580	126.54	34.484	50	Dolmen	-700	-200
DolmenKR1581	126.618	34.4792	50	Dolmen	-700	-200
DolmenKR1582	127.224	34.4744	50	Dolmen	-700	-200
DolmenKR1583	126.462	34.4744	50	Dolmen	-700	-200
DolmenKR1584	126.036	34.4696	50	Dolmen	-700	-200
DolmenKR1585	126.234	34.4696	50	Dolmen	-700	-200
DolmenKR1586	126.114	34.4696	50	Dolmen	-700	-200
DolmenKR1587	126.288	34.4648	50	Dolmen	-700	-200
DolmenKR1588	126.198	34.4552	50	Dolmen	-700	-200
DolmenKR1589	127.152	34.4504	50	Dolmen	-700	-200
DolmenKR1590	126.51	34.4504	50	Dolmen	-700	-200
DolmenKR1591	126.546	34.4504	50	Dolmen	-700	-200
DolmenKR1592	126.63	34.4456	50	Dolmen	-700	-200
DolmenKR1593	126.162	34.4408	50	Dolmen	-700	-200
DolmenKR1594	126.258	34.4408	50	Dolmen	-700	-200
DolmenKR1595	126.774	34.4408	50	Dolmen	-700	-200
DolmenKR1596	126.084	34.436	50	Dolmen	-700	-200
DolmenKR1597	126.486	34.436	50	Dolmen	-700	-200
DolmenKR1598	126.582	34.436	50	Dolmen	-700	-200
DolmenKR1599	126.132	34.4264	50	Dolmen	-700	-200
DolmenKR1600	126.738	34.4216	50	Dolmen	-700	-200
DolmenKR1601	126.174	34.4168	50	Dolmen	-700	-200
DolmenKR1602	126.804	34.4168	50	Dolmen	-700	-200
DolmenKR1603	126.522	34.4168	50	Dolmen	-700	-200
DolmenKR1604	126.432	34.4072	50	Dolmen	-700	-200
DolmenKR1605	126.636	34.4024	50	Dolmen	-700	-200
DolmenKR1606	126.774	34.3976	50	Dolmen	-700	-200
DolmenKR1607	126.48	34.3976	50	Dolmen	-700	-200
DolmenKR1608	126.864	34.3928	50	Dolmen	-700	-200
DolmenKR1609	126.558	34.3928	50	Dolmen	-700	-200
DolmenKR1610	126.084	34.3784	50	Dolmen	-700	-200
DolmenKR1611	126.654	34.3736	50	Dolmen	-700	-200
DolmenKR1612	126.498	34.3688	50	Dolmen	-700	-200
DolmenKR1613	126.696	34.3592	50	Dolmen	-700	-200
DolmenKR1614	126.528	34.3544	50	Dolmen	-700	-200
DolmenKR1615	126.798	34.3496	50	Dolmen	-700	-200
DolmenKR1616	125.97	34.3448	50	Dolmen	-700	-200
DolmenKR1617	126.474	34.34	50	Dolmen	-700	-200
DolmenKR1618	126.69	34.3256	50	Dolmen	-700	-200
DolmenKR1619	126.738	34.3208	50	Dolmen	-700	-200
DolmenKR1620	125.964	34.3064	50	Dolmen	-700	-200
DolmenKR1621	126.018	34.3016	50	Dolmen	-700	-200
DolmenKR1622	126.552	34.2344	50	Dolmen	-700	-200
DolmenKR1623	126.852	34.2056	50	Dolmen	-700	-200
DolmenKR1624	126.54	34.196	50	Dolmen	-700	-200
