Z	Y	Distance X	Distance Y	Area XY
16	12781	176.713	176.614	31209.98978
16	12780	176.697	176.598	31204.33681
16	12779	176.68	176.582	31198.50776
16	12778	176.664	176.565	31192.67916
16	12777	176.648	176.549	31187.02775
16	12776	176.632	176.533	31181.37686
16	12775	176.616	176.517	31175.72647
16	12774	176.599	176.501	31169.9001
16	12773	176.583	176.485	31164.25076
16	12772	176.567	176.468	31158.42536
16	12771	176.551	176.452	31152.77705
16	12770	176.535	176.436	31147.12926
16	12769	176.518	176.42	31141.30556
16	12768	176.502	176.404	31135.65881
16	12767	176.486	176.388	31130.01257
16	12766	176.47	176.371	31124.19037
16	12765	176.454	176.355	31118.54517
16	12764	176.437	176.339	31112.72414
16	12763	176.421	176.323	31107.07998
16	12762	176.405	176.307	31101.43634
16	12761	176.389	176.291	31095.7932
16	12760	176.373	176.274	31089.9742
16	12759	176.356	176.258	31084.15585
16	12758	176.34	176.242	31078.51428
16	12757	176.324	176.226	31072.87322
16	12756	176.308	176.21	31067.23268
16	12755	176.292	176.194	31061.59265
16	12754	176.276	176.177	31055.77685
16	12753	176.259	176.161	31049.9617
16	12752	176.243	176.145	31044.32324
16	12751	176.227	176.129	31038.68528
16	12750	176.211	176.113	31033.04784
16	12749	176.195	176.097	31027.41092
16	12748	176.178	176.081	31021.59842
16	12747	176.162	176.064	31015.78637
16	12746	176.146	176.048	31010.15101
16	12745	176.13	176.032	31004.51616
16	12744	176.114	176.016	30998.88182
16	12743	176.098	176	30993.248
16	12742	176.081	175.984	30987.4387
16	12741	176.065	175.968	30981.80592
16	12740	176.049	175.951	30975.9976
16	12739	176.033	175.935	30970.36586
16	12738	176.017	175.919	30964.73462
16	12737	176.001	175.903	30959.1039
16	12736	175.985	175.887	30953.4737
16	12735	175.968	175.871	30947.66813
16	12734	175.952	175.855	30942.03896
16	12733	175.936	175.839	30936.4103
16	12732	175.92	175.822	30930.60624
16	12731	175.904	175.806	30924.97862
16	12730	175.888	175.79	30919.35152
16	12729	175.871	175.774	30913.54915
16	12728	175.855	175.758	30907.92309
16	12727	175.839	175.742	30902.29754
16	12726	175.823	175.726	30896.6725
16	12725	175.807	175.71	30891.04797
16	12724	175.791	175.694	30885.42395
16	12723	175.775	175.677	30879.62468
16	12722	175.759	175.661	30874.0017
16	12721	175.742	175.645	30868.20359
16	12720	175.726	175.629	30862.58165
16	12719	175.71	175.613	30856.96023
16	12718	175.694	175.597	30851.33932
16	12717	175.678	175.581	30845.71892
16	12716	175.662	175.565	30840.09903
16	12715	175.646	175.549	30834.47965
16	12714	175.629	175.532	30828.50963
16	12713	175.613	175.516	30822.89131
16	12712	175.597	175.5	30817.2735
16	12711	175.581	175.484	30811.6562
16	12710	175.565	175.468	30806.03942
16	12709	175.549	175.452	30800.42315
16	12708	175.533	175.436	30794.80739
16	12707	175.517	175.42	30789.19214
16	12706	175.501	175.404	30783.5774
16	12705	175.484	175.388	30777.78779
16	12704	175.468	175.372	30772.1741
16	12703	175.452	175.355	30766.38546
16	12702	175.436	175.339	30760.7728
16	12701	175.42	175.323	30755.16066
16	12700	175.404	175.307	30749.54903
16	12699	175.388	175.291	30743.93791
16	12698	175.372	175.275	30738.3273
16	12697	175.356	175.259	30732.7172
16	12696	175.339	175.243	30726.93238
16	12695	175.323	175.227	30721.32332
16	12694	175.307	175.211	30715.71478
16	12693	175.291	175.195	30710.10675
16	12692	175.275	175.179	30704.49923
16	12691	175.259	175.163	30698.89222
16	12690	175.243	175.147	30693.28572
16	12689	175.227	175.13	30687.50451
16	12688	175.211	175.114	30681.89905
16	12687	175.195	175.098	30676.29411
16	12686	175.179	175.082	30670.68968
16	12685	175.162	175.066	30664.91069
16	12684	175.146	175.05	30659.3073
16	12683	175.13	175.034	30653.70442
16	12682	175.114	175.018	30648.10205
16	12681	175.098	175.002	30642.5002
16	12680	175.082	174.986	30636.89885
16	12679	175.066	174.97	30631.29802
16	12678	175.05	174.954	30625.6977
16	12677	175.034	174.938	30620.09789
16	12676	175.018	174.922	30614.4986
16	12675	175.002	174.906	30608.89981
16	12674	174.986	174.89	30603.30154
16	12673	174.97	174.874	30597.70378
16	12672	174.953	174.858	30591.93167
16	12671	174.937	174.842	30586.33495
16	12670	174.921	174.825	30580.56383
16	12669	174.905	174.809	30574.96815
16	12668	174.889	174.793	30569.37298
16	12667	174.873	174.777	30563.77832
16	12666	174.857	174.761	30558.18418
16	12665	174.841	174.745	30552.59055
16	12664	174.825	174.729	30546.99743
16	12663	174.809	174.713	30541.40482
16	12662	174.793	174.697	30535.81272
16	12661	174.777	174.681	30530.22114
16	12660	174.761	174.665	30524.63007
16	12659	174.745	174.649	30519.03951
16	12658	174.729	174.633	30513.44946
16	12657	174.713	174.617	30507.85992
16	12656	174.697	174.601	30502.2709
16	12655	174.68	174.585	30496.5078
16	12654	174.664	174.569	30490.91982
16	12653	174.648	174.553	30485.33234
16	12652	174.632	174.537	30479.74538
16	12651	174.616	174.521	30474.15894
16	12650	174.6	174.505	30468.573
16	12649	174.584	174.489	30462.98758
16	12648	174.568	174.473	30457.40266
16	12647	174.552	174.457	30451.81826
16	12646	174.536	174.441	30446.23438
16	12645	174.52	174.425	30440.651
16	12644	174.504	174.409	30435.06814
16	12643	174.488	174.393	30429.48578
16	12642	174.472	174.377	30423.90394
16	12641	174.456	174.361	30418.32262
16	12640	174.44	174.345	30412.7418
16	12639	174.424	174.329	30407.1615
16	12638	174.408	174.313	30401.5817
16	12637	174.392	174.297	30396.00242
16	12636	174.376	174.281	30390.42366
16	12635	174.36	174.265	30384.8454
16	12634	174.344	174.249	30379.26766
16	12633	174.328	174.233	30373.69042
16	12632	174.312	174.217	30368.1137
16	12631	174.296	174.201	30362.5375
16	12630	174.28	174.185	30356.9618
16	12629	174.264	174.169	30351.38662
16	12628	174.248	174.153	30345.81194
16	12627	174.232	174.137	30340.23778
16	12626	174.216	174.121	30334.66414
16	12625	174.2	174.105	30329.091
16	12624	174.184	174.089	30323.51838
16	12623	174.168	174.073	30317.94626
16	12622	174.152	174.057	30312.37466
16	12621	174.136	174.041	30306.80358
16	12620	174.12	174.025	30301.233
16	12619	174.104	174.009	30295.66294
16	12618	174.088	173.993	30290.09338
16	12617	174.072	173.977	30284.52434
16	12616	174.056	173.961	30278.95582
16	12615	174.04	173.945	30273.3878
16	12614	174.024	173.929	30267.8203
16	12613	174.008	173.913	30262.2533
16	12612	173.992	173.897	30256.68682
16	12611	173.976	173.882	30251.29483
16	12610	173.96	173.866	30245.72936
16	12609	173.944	173.85	30240.1644
16	12608	173.928	173.834	30234.59995
16	12607	173.912	173.818	30229.03602
16	12606	173.896	173.802	30223.47259
16	12605	173.88	173.786	30217.90968
16	12604	173.864	173.77	30212.34728
16	12603	173.848	173.754	30206.78539
16	12602	173.832	173.738	30201.22402
16	12601	173.816	173.722	30195.66315
16	12600	173.8	173.706	30190.1028
16	12599	173.784	173.69	30184.54296
16	12598	173.768	173.674	30178.98363
16	12597	173.752	173.658	30173.42482
16	12596	173.736	173.642	30167.86651
16	12595	173.72	173.626	30162.30872
16	12594	173.704	173.61	30156.75144
16	12593	173.688	173.594	30151.19467
16	12592	173.672	173.579	30145.81209
16	12591	173.656	173.563	30140.25633
16	12590	173.64	173.547	30134.70108
16	12589	173.624	173.531	30129.14634
16	12588	173.608	173.515	30123.59212
16	12587	173.593	173.499	30118.21191
16	12586	173.577	173.483	30112.65869
16	12585	173.561	173.467	30107.10599
16	12584	173.545	173.451	30101.5538
16	12583	173.529	173.435	30096.00212
16	12582	173.513	173.419	30090.45095
16	12581	173.497	173.403	30084.90029
16	12580	173.481	173.387	30079.35015
16	12579	173.465	173.371	30073.80052
16	12578	173.449	173.356	30068.42484
16	12577	173.433	173.34	30062.87622
16	12576	173.417	173.324	30057.32811
16	12575	173.401	173.308	30051.78051
16	12574	173.385	173.292	30046.23342
16	12573	173.369	173.276	30040.68684
16	12572	173.353	173.26	30035.14078
16	12571	173.337	173.244	30029.59523
16	12570	173.321	173.228	30024.05019
16	12569	173.306	173.212	30018.67887
16	12568	173.29	173.196	30013.13484
16	12567	173.274	173.181	30007.76459
16	12566	173.258	173.165	30002.22157
16	12565	173.242	173.149	29996.67906
16	12564	173.226	173.133	29991.13706
16	12563	173.21	173.117	29985.59557
16	12562	173.194	173.101	29980.05459
16	12561	173.178	173.085	29974.51413
16	12560	173.162	173.069	29968.97418
16	12559	173.146	173.053	29963.43474
16	12558	173.13	173.037	29957.89581
16	12557	173.114	173.022	29952.53051
16	12556	173.099	173.006	29947.16559
16	12555	173.083	172.99	29941.62817
16	12554	173.067	172.974	29936.09126
16	12553	173.051	172.958	29930.55486
16	12552	173.035	172.942	29925.01897
16	12551	173.019	172.926	29919.48359
16	12550	173.003	172.91	29913.94873
16	12549	172.987	172.895	29908.58737
16	12548	172.971	172.879	29903.05351
16	12547	172.955	172.863	29897.52017
16	12546	172.94	172.847	29892.16018
16	12545	172.924	172.831	29886.62784
16	12544	172.908	172.815	29881.09602
16	12543	172.892	172.799	29875.56471
16	12542	172.876	172.783	29870.03391
16	12541	172.86	172.768	29864.67648
16	12540	172.844	172.752	29859.14669
16	12539	172.828	172.736	29853.61741
16	12538	172.812	172.72	29848.08864
16	12537	172.796	172.704	29842.56038
16	12536	172.781	172.688	29837.20533
16	12535	172.765	172.672	29831.67808
16	12534	172.749	172.657	29826.32409
16	12533	172.733	172.641	29820.79785
16	12532	172.717	172.625	29815.27213
16	12531	172.701	172.609	29809.74691
16	12530	172.685	172.593	29804.22221
16	12529	172.669	172.577	29798.69801
16	12528	172.654	172.561	29793.34689
16	12527	172.638	172.546	29787.99635
16	12526	172.622	172.53	29782.47366
16	12525	172.606	172.514	29776.95148
16	12524	172.59	172.498	29771.42982
16	12523	172.574	172.482	29765.90867
16	12522	172.558	172.466	29760.38803
16	12521	172.542	172.45	29754.8679
16	12520	172.527	172.435	29749.69325
16	12519	172.511	172.419	29744.17411
16	12518	172.495	172.403	29738.65549
16	12517	172.479	172.387	29733.13737
16	12516	172.463	172.371	29727.61977
16	12515	172.447	172.355	29722.10269
16	12514	172.431	172.34	29716.75854
16	12513	172.416	172.324	29711.41478
16	12512	172.4	172.308	29705.8992
16	12511	172.384	172.292	29700.38413
16	12510	172.368	172.276	29694.86957
16	12509	172.352	172.261	29689.52787
16	12508	172.336	172.245	29684.01432
16	12507	172.32	172.229	29678.50128
16	12506	172.305	172.213	29673.16097
16	12505	172.289	172.197	29667.64893
16	12504	172.273	172.181	29662.13741
16	12503	172.257	172.166	29656.79866
16	12502	172.241	172.15	29651.28815
16	12501	172.225	172.134	29645.77815
16	12500	172.21	172.118	29640.44078
16	12499	172.194	172.102	29634.93179
16	12498	172.178	172.086	29629.42331
16	12497	172.162	172.071	29624.0875
16	12496	172.146	172.055	29618.58003
16	12495	172.13	172.039	29613.07307
16	12494	172.115	172.023	29607.73865
16	12493	172.099	172.007	29602.23269
16	12492	172.083	171.992	29596.89934
16	12491	172.067	171.976	29591.39439
16	12490	172.051	171.96	29585.88996
16	12489	172.035	171.944	29580.38604
16	12488	172.02	171.928	29575.05456
16	12487	172.004	171.913	29569.72365
16	12486	171.988	171.897	29564.22124
16	12485	171.972	171.881	29558.71933
16	12484	171.956	171.865	29553.21794
16	12483	171.941	171.849	29547.88891
16	12482	171.925	171.834	29542.56045
16	12481	171.909	171.818	29537.06056
16	12480	171.893	171.802	29531.56119
16	12479	171.877	171.786	29526.06232
16	12478	171.861	171.771	29520.73583
16	12477	171.846	171.755	29515.40973
16	12476	171.83	171.739	29509.91237
16	12475	171.814	171.723	29504.41552
16	12474	171.798	171.707	29498.91919
16	12473	171.782	171.692	29493.59514
16	12472	171.767	171.676	29488.27149
16	12471	171.751	171.66	29482.77666
16	12470	171.735	171.644	29477.28234
16	12469	171.719	171.629	29471.96025
16	12468	171.703	171.613	29466.46694
16	12467	171.688	171.597	29461.14574
16	12466	171.672	171.581	29455.65343
16	12465	171.656	171.566	29450.3333
16	12464	171.64	171.55	29444.842
16	12463	171.624	171.534	29439.35122
16	12462	171.609	171.518	29434.03246
16	12461	171.593	171.502	29428.54269
16	12460	171.577	171.487	29423.225
16	12459	171.561	171.471	29417.73623
16	12458	171.546	171.455	29412.41943
16	12457	171.53	171.439	29406.93167
16	12456	171.514	171.424	29401.61594
16	12455	171.498	171.408	29396.12918
16	12454	171.482	171.392	29390.64294
16	12453	171.467	171.376	29385.32859
16	12452	171.451	171.361	29380.01481
16	12451	171.435	171.345	29374.53008
16	12450	171.419	171.329	29369.04585
16	12449	171.404	171.313	29363.73345
16	12448	171.388	171.298	29358.42162
16	12447	171.372	171.282	29352.9389
16	12446	171.356	171.266	29347.4567
16	12445	171.34	171.25	29341.975
16	12444	171.325	171.235	29336.83638
16	12443	171.309	171.219	29331.35567
16	12442	171.293	171.203	29325.87548
16	12441	171.277	171.187	29320.3958
16	12440	171.262	171.172	29315.25906
16	12439	171.246	171.156	29309.78038
16	12438	171.23	171.14	29304.3022
16	12437	171.214	171.125	29298.99575
16	12436	171.199	171.109	29293.68969
16	12435	171.183	171.093	29288.21302
16	12434	171.167	171.077	29282.73686
16	12433	171.151	171.062	29277.43236
16	12432	171.136	171.046	29272.12826
16	12431	171.12	171.03	29266.6536
16	12430	171.104	171.014	29261.17946
16	12429	171.088	170.999	29255.87691
16	12428	171.073	170.983	29250.57476
16	12427	171.057	170.967	29245.10212
16	12426	171.041	170.952	29239.80103
16	12425	171.025	170.936	29234.3294
16	12424	171.01	170.92	29229.0292
16	12423	170.994	170.904	29223.55858
16	12422	170.978	170.889	29218.25944
16	12421	170.963	170.873	29212.9607
16	12420	170.947	170.857	29207.49158
16	12419	170.931	170.842	29202.1939
16	12418	170.915	170.826	29196.72579
16	12417	170.9	170.81	29191.429
16	12416	170.884	170.795	29186.13278
16	12415	170.868	170.779	29180.66617
16	12414	170.852	170.763	29175.20008
16	12413	170.837	170.747	29169.90524
16	12412	170.821	170.732	29164.61097
16	12411	170.805	170.716	29159.14638
16	12410	170.79	170.7	29153.853
16	12409	170.774	170.685	29148.56019
16	12408	170.758	170.669	29143.0971
16	12407	170.742	170.653	29137.63453
16	12406	170.727	170.638	29132.51383
16	12405	170.711	170.622	29127.05224
16	12404	170.695	170.606	29121.59117
16	12403	170.68	170.591	29116.47188
16	12402	170.664	170.575	29111.0118
16	12401	170.648	170.559	29105.55223
16	12400	170.632	170.543	29100.09318
16	12399	170.617	170.528	29094.97578
16	12398	170.601	170.512	29089.51771
16	12397	170.585	170.496	29084.06016
16	12396	170.57	170.481	29078.94417
16	12395	170.554	170.465	29073.48761
16	12394	170.538	170.449	29068.03156
16	12393	170.523	170.434	29062.91698
16	12392	170.507	170.418	29057.46193
16	12391	170.491	170.402	29052.00738
16	12390	170.475	170.387	29046.72383
16	12389	170.46	170.371	29041.44066
16	12388	170.444	170.355	29035.98762
16	12387	170.428	170.34	29030.70552
16	12386	170.413	170.324	29025.42381
16	12385	170.397	170.308	29019.97228
16	12384	170.381	170.293	29014.69163
16	12383	170.366	170.277	29009.41138
16	12382	170.35	170.261	29003.96135
16	12381	170.334	170.246	28998.68216
16	12380	170.319	170.23	28993.40337
16	12379	170.303	170.214	28987.95484
16	12378	170.287	170.199	28982.67711
16	12377	170.272	170.183	28977.39978
16	12376	170.256	170.167	28971.95275
16	12375	170.24	170.152	28966.67648
16	12374	170.225	170.136	28961.4006
16	12373	170.209	170.121	28956.12529
16	12372	170.193	170.105	28950.68027
16	12371	170.178	170.089	28945.40584
16	12370	170.162	170.074	28940.13199
16	12369	170.146	170.058	28934.68847
16	12368	170.131	170.042	28929.4155
16	12367	170.115	170.027	28924.14311
16	12366	170.099	170.011	28918.70109
16	12365	170.084	169.995	28913.42958
16	12364	170.068	169.98	28908.15864
16	12363	170.052	169.964	28902.71813
16	12362	170.037	169.949	28897.61811
16	12361	170.021	169.933	28892.17859
16	12360	170.005	169.917	28886.73959
16	12359	169.99	169.902	28881.64098
16	12358	169.974	169.886	28876.20296
16	12357	169.958	169.87	28870.76546
16	12356	169.943	169.855	28865.66827
16	12355	169.927	169.839	28860.23175
16	12354	169.911	169.824	28854.96566
16	12353	169.896	169.808	28849.69997
16	12352	169.88	169.792	28844.26496
16	12351	169.864	169.777	28839.00033
16	12350	169.849	169.761	28833.73609
16	12349	169.833	169.745	28828.30259
16	12348	169.818	169.73	28823.20914
16	12347	169.802	169.714	28817.77663
16	12346	169.786	169.699	28812.51441
16	12345	169.771	169.683	28807.25259
16	12344	169.755	169.667	28801.82159
16	12343	169.739	169.652	28796.56083
16	12342	169.724	169.636	28791.30046
16	12341	169.708	169.621	28786.04067
16	12340	169.692	169.605	28780.61166
16	12339	169.677	169.589	28775.35275
16	12338	169.661	169.574	28770.09441
16	12337	169.646	169.558	28764.83647
16	12336	169.63	169.543	28759.57909
16	12335	169.614	169.527	28754.15258
16	12334	169.599	169.511	28748.89609
16	12333	169.583	169.496	28743.64017
16	12332	169.568	169.48	28738.38464
16	12331	169.552	169.465	28733.12968
16	12330	169.536	169.449	28727.70566
16	12329	169.521	169.433	28722.45159
16	12328	169.505	169.418	28717.19809
16	12327	169.489	169.402	28711.77558
16	12326	169.474	169.387	28706.69244
16	12325	169.458	169.371	28701.27092
16	12324	169.443	169.356	28696.18871
16	12323	169.427	169.34	28690.76818
16	12322	169.411	169.324	28685.34816
16	12321	169.396	169.309	28680.26736
16	12320	169.38	169.293	28674.84834
16	12319	169.365	169.278	28669.76847
16	12318	169.349	169.262	28664.35044
16	12317	169.333	169.247	28659.10225
16	12316	169.318	169.231	28653.85446
16	12315	169.302	169.215	28648.43793
16	12314	169.287	169.2	28643.3604
16	12313	169.271	169.184	28637.94486
16	12312	169.255	169.169	28632.6991
16	12311	169.24	169.153	28627.45372
16	12310	169.224	169.138	28622.20891
16	12309	169.209	169.122	28616.9645
16	12308	169.193	169.106	28611.55146
16	12307	169.178	169.091	28606.4772
16	12306	169.162	169.075	28601.06515
16	12305	169.146	169.06	28595.82276
16	12304	169.131	169.044	28590.58076
16	12303	169.115	169.029	28585.33934
16	12302	169.1	169.013	28580.0983
16	12301	169.084	168.998	28574.85783
16	12300	169.068	168.982	28569.44878
16	12299	169.053	168.966	28564.2092
16	12298	169.037	168.951	28558.97019
16	12297	169.022	168.935	28553.73157
16	12296	169.006	168.92	28548.49352
16	12295	168.991	168.904	28543.25586
16	12294	168.975	168.889	28538.01878
16	12293	168.96	168.873	28532.78208
16	12292	168.944	168.858	28527.54595
16	12291	168.928	168.842	28522.14138
16	12290	168.913	168.827	28517.07505
16	12289	168.897	168.811	28511.67147
16	12288	168.882	168.795	28506.43719
16	12287	168.866	168.78	28501.20348
16	12286	168.851	168.764	28495.97016
16	12285	168.835	168.749	28490.73742
16	12284	168.819	168.733	28485.33633
16	12283	168.804	168.718	28480.27327
16	12282	168.788	168.702	28474.87318
16	12281	168.773	168.687	28469.81105
16	12280	168.757	168.671	28464.41195
16	12279	168.742	168.656	28459.35075
16	12278	168.726	168.64	28453.95264
16	12277	168.711	168.625	28448.89238
16	12276	168.695	168.609	28443.49526
16	12275	168.68	168.594	28438.43592
16	12274	168.664	168.578	28433.03979
16	12273	168.648	168.563	28427.81282
16	12272	168.633	168.547	28422.58625
16	12271	168.617	168.532	28417.36024
16	12270	168.602	168.516	28412.13463
16	12269	168.586	168.501	28406.90959
16	12268	168.571	168.485	28401.68494
16	12267	168.555	168.47	28396.46085
16	12266	168.54	168.454	28391.23716
16	12265	168.524	168.439	28386.01404
16	12264	168.509	168.423	28380.79131
16	12263	168.493	168.408	28375.56914
16	12262	168.478	168.392	28370.34738
16	12261	168.462	168.377	28365.12617
16	12260	168.447	168.361	28359.90537
16	12259	168.431	168.346	28354.68513
16	12258	168.416	168.33	28349.46528
16	12257	168.4	168.315	28344.246
16	12256	168.385	168.299	28339.02712
16	12255	168.369	168.284	28333.8088
16	12254	168.353	168.268	28328.4226
16	12253	168.338	168.253	28323.37351
16	12252	168.322	168.237	28317.98831
16	12251	168.307	168.222	28312.94015
16	12250	168.291	168.206	28307.55595
16	12249	168.276	168.191	28302.50872
16	12248	168.26	168.175	28297.1255
16	12247	168.245	168.16	28292.0792
16	12246	168.229	168.144	28286.69698
16	12245	168.214	168.129	28281.65161
16	12244	168.198	168.113	28276.27037
16	12243	168.183	168.098	28271.22593
16	12242	168.167	168.082	28265.84569
16	12241	168.152	168.067	28260.80218
16	12240	168.136	168.051	28255.42294
16	12239	168.121	168.036	28250.38036
16	12238	168.105	168.02	28245.0021
16	12237	168.09	168.005	28239.96045
16	12236	168.074	167.989	28234.58319
16	12235	168.059	167.974	28229.54247
16	12234	168.043	167.959	28224.33424
16	12233	168.028	167.943	28219.1264
16	12232	168.013	167.928	28214.08706
16	12231	167.997	167.912	28208.71226
16	12230	167.982	167.897	28203.67385
16	12229	167.966	167.881	28198.30005
16	12228	167.951	167.866	28193.26257
16	12227	167.935	167.85	28187.88975
16	12226	167.92	167.835	28182.8532
16	12225	167.904	167.819	28177.48138
16	12224	167.889	167.804	28172.44576
16	12223	167.873	167.789	28167.2428
16	12222	167.858	167.773	28162.04023
16	12221	167.842	167.758	28156.83824
16	12220	167.827	167.742	28151.63663
16	12219	167.811	167.727	28146.4356
16	12218	167.796	167.711	28141.23496
16	12217	167.78	167.696	28136.03488
16	12216	167.765	167.68	28130.8352
16	12215	167.749	167.665	28125.63609
16	12214	167.734	167.65	28120.6051
16	12213	167.719	167.634	28115.40685
16	12212	167.703	167.619	28110.20916
16	12211	167.688	167.603	28105.01186
16	12210	167.672	167.588	28099.81514
16	12209	167.657	167.572	28094.6188
16	12208	167.641	167.557	28089.42304
16	12207	167.626	167.541	28084.22767
16	12206	167.61	167.526	28079.03286
16	12205	167.595	167.511	28074.00605
16	12204	167.579	167.495	28068.64461
16	12203	167.564	167.48	28063.61872
16	12202	167.549	167.464	28058.42574
16	12201	167.533	167.449	28053.23332
16	12200	167.518	167.434	28048.20881
16	12199	167.502	167.418	28042.84984
16	12198	167.487	167.403	28037.82626
16	12197	167.471	167.387	28032.46828
16	12196	167.456	167.372	28027.44563
16	12195	167.441	167.356	28022.256
16	12194	167.425	167.341	28017.06693
16	12193	167.41	167.326	28012.04566
16	12192	167.394	167.31	28006.69014
16	12191	167.379	167.295	28001.66981
16	12190	167.363	167.279	27996.31528
16	12189	167.348	167.264	27991.29587
16	12188	167.332	167.249	27986.10967
16	12187	167.317	167.233	27980.92386
16	12186	167.302	167.218	27975.90584
16	12185	167.286	167.202	27970.55377
16	12184	167.271	167.187	27965.53668
16	12183	167.255	167.172	27960.35286
16	12182	167.24	167.156	27955.16944
16	12181	167.225	167.141	27950.15373
16	12180	167.209	167.125	27944.80413
16	12179	167.194	167.11	27939.78934
16	12178	167.178	167.095	27934.60791
16	12177	167.163	167.079	27929.42688
16	12176	167.147	167.064	27924.24641
16	12175	167.132	167.048	27919.06634
16	12174	167.117	167.033	27914.05386
16	12173	167.101	167.018	27908.87482
16	12172	167.086	167.002	27903.69617
16	12171	167.07	166.987	27898.51809
16	12170	167.055	166.972	27893.50746
16	12169	167.04	166.956	27888.33024
16	12168	167.024	166.941	27883.15358
16	12167	167.009	166.925	27877.97733
16	12166	166.993	166.91	27872.80163
16	12165	166.978	166.895	27867.79331
16	12164	166.963	166.879	27862.61848
16	12163	166.947	166.864	27857.44421
16	12162	166.932	166.849	27852.43727
16	12161	166.916	166.833	27847.09703
16	12160	166.901	166.818	27842.09102
16	12159	166.886	166.802	27836.91857
16	12158	166.87	166.787	27831.74669
16	12157	166.855	166.772	27826.74206
16	12156	166.84	166.756	27821.57104
16	12155	166.824	166.741	27816.40058
16	12154	166.809	166.726	27811.39733
16	12153	166.793	166.71	27806.06103
16	12152	166.778	166.695	27801.05871
16	12151	166.763	166.68	27796.05684
16	12150	166.747	166.664	27790.72201
16	12149	166.732	166.649	27785.72107
16	12148	166.716	166.634	27780.55394
16	12147	166.701	166.618	27775.38722
16	12146	166.686	166.603	27770.38766
16	12145	166.67	166.587	27765.05529
16	12144	166.655	166.572	27760.05666
16	12143	166.64	166.557	27755.05848
16	12142	166.624	166.541	27749.72758
16	12141	166.609	166.526	27744.73033
16	12140	166.594	166.511	27739.73353
16	12139	166.578	166.495	27734.40411
16	12138	166.563	166.48	27729.40824
16	12137	166.547	166.465	27724.24636
16	12136	166.532	166.449	27719.08487
16	12135	166.517	166.434	27714.09038
16	12134	166.501	166.419	27708.92992
16	12133	166.486	166.403	27703.76986
16	12132	166.471	166.388	27698.77675
16	12131	166.455	166.373	27693.61772
16	12130	166.44	166.357	27688.45908
16	12129	166.425	166.342	27683.46735
16	12128	166.409	166.327	27678.30974
16	12127	166.394	166.311	27673.15253
16	12126	166.379	166.296	27668.16218
16	12125	166.363	166.281	27663.006
16	12124	166.348	166.265	27657.85022
16	12123	166.333	166.25	27652.86125
16	12122	166.317	166.235	27647.7065
16	12121	166.302	166.22	27642.71844
16	12120	166.287	166.204	27637.56455
16	12119	166.271	166.189	27632.41122
16	12118	166.256	166.174	27627.42454
16	12117	166.24	166.158	27622.10592
16	12116	166.225	166.143	27617.12018
16	12115	166.21	166.128	27612.13488
16	12114	166.194	166.112	27606.81773
16	12113	166.179	166.097	27601.83336
16	12112	166.164	166.082	27596.84945
16	12111	166.149	166.066	27591.69983
16	12110	166.133	166.051	27586.55078
16	12109	166.118	166.036	27581.56825
16	12108	166.103	166.02	27576.42006
16	12107	166.087	166.005	27571.27244
16	12106	166.072	165.99	27566.29128
16	12105	166.057	165.975	27561.31058
16	12104	166.041	165.959	27555.99832
16	12103	166.026	165.944	27551.01854
16	12102	166.011	165.929	27546.03922
16	12101	165.995	165.913	27540.72844
16	12100	165.98	165.898	27535.75004
16	12099	165.965	165.883	27530.7721
16	12098	165.949	165.868	27525.62873
16	12097	165.934	165.852	27520.48577
16	12096	165.919	165.837	27515.5092
16	12095	165.903	165.822	27510.36727
16	12094	165.888	165.806	27505.22573
16	12093	165.873	165.791	27500.25054
16	12092	165.858	165.776	27495.27581
16	12091	165.842	165.761	27490.13576
16	12090	165.827	165.745	27484.99612
16	12089	165.812	165.73	27480.02276
16	12088	165.796	165.715	27474.88414
16	12087	165.781	165.699	27469.74592
16	12086	165.766	165.684	27464.77394
16	12085	165.75	165.669	27459.63675
16	12084	165.735	165.654	27454.66569
16	12083	165.72	165.638	27449.52936
16	12082	165.705	165.623	27444.55922
16	12081	165.689	165.608	27439.42391
16	12080	165.674	165.593	27434.45468
16	12079	165.659	165.577	27429.32024
16	12078	165.643	165.562	27424.18637
16	12077	165.628	165.547	27419.21852
16	12076	165.613	165.532	27414.25112
16	12075	165.598	165.516	27409.11857
16	12074	165.582	165.501	27403.98658
16	12073	165.567	165.486	27399.02056
16	12072	165.552	165.471	27394.05499
16	12071	165.537	165.455	27388.92434
16	12070	165.521	165.44	27383.79424
16	12069	165.506	165.425	27378.83005
16	12068	165.491	165.41	27373.86631
16	12067	165.475	165.394	27368.57215
16	12066	165.46	165.379	27363.60934
16	12065	165.445	165.364	27358.64698
16	12064	165.43	165.349	27353.68507
16	12063	165.414	165.333	27348.39286
16	12062	165.399	165.318	27343.43188
16	12061	165.384	165.303	27338.47135
16	12060	165.369	165.288	27333.51127
16	12059	165.353	165.272	27328.22102
16	12058	165.338	165.257	27323.26187
16	12057	165.323	165.242	27318.30317
16	12056	165.308	165.227	27313.34492
16	12055	165.292	165.211	27308.05661
16	12054	165.277	165.196	27303.09929
16	12053	165.262	165.181	27298.14242
16	12052	165.247	165.166	27293.186
16	12051	165.231	165.151	27288.06488
16	12050	165.216	165.135	27282.94416
16	12049	165.201	165.12	27277.98912
16	12048	165.186	165.105	27273.03453
16	12047	165.17	165.09	27267.9153
16	12046	165.155	165.074	27262.79647
